location,time,ppi_dom_con,date
HUN,2002-10,69.8456,Oct 2002
HUN,2002-11,69.69243,Nov 2002
HUN,2002-12,69.38609,Dec 2002
HUN,2003-01,70.22852,Jan 2003
HUN,2003-02,70.3817,Feb 2003
HUN,2003-03,70.45828,Mar 2003
HUN,2003-04,70.76462,Apr 2003
HUN,2003-05,70.61145,May 2003
HUN,2003-06,70.68803,Jun 2003
HUN,2003-07,70.68803,Jul 2003
HUN,2003-08,70.99438,Aug 2003
HUN,2003-09,71.53047,Sep 2003
HUN,2003-10,72.21973,Oct 2003
HUN,2003-11,72.67924,Nov 2003
HUN,2003-12,72.75584,Dec 2003
HUN,2004-01,73.75144,Jan 2004
HUN,2004-02,73.82803,Feb 2004
HUN,2004-03,73.82803,Mar 2004
HUN,2004-04,74.13436,Apr 2004
HUN,2004-05,74.28754,May 2004
HUN,2004-06,74.36412,Jun 2004
HUN,2004-07,75.12997,Jul 2004
HUN,2004-08,75.20656,Aug 2004
HUN,2004-09,75.51289,Sep 2004
HUN,2004-10,75.9724,Oct 2004
HUN,2004-11,75.9724,Nov 2004
HUN,2004-12,75.81924,Dec 2004
HUN,2005-01,76.20216,Jan 2005
HUN,2005-02,76.12558,Feb 2005
HUN,2005-03,75.9724,Mar 2005
HUN,2005-04,76.43192,Apr 2005
HUN,2005-05,76.73826,May 2005
HUN,2005-06,76.89143,Jun 2005
HUN,2005-07,76.66167,Jul 2005
HUN,2005-08,76.73826,Aug 2005
HUN,2005-09,76.81484,Sep 2005
HUN,2005-10,76.81484,Oct 2005
HUN,2005-11,77.12119,Nov 2005
HUN,2005-12,76.5085,Dec 2005
HUN,2006-01,77.19777,Jan 2006
HUN,2006-02,77.19777,Feb 2006
HUN,2006-03,77.0446,Mar 2006
HUN,2006-04,77.12119,Apr 2006
HUN,2006-05,77.19777,May 2006
HUN,2006-06,77.5807,Jun 2006
HUN,2006-07,78.5763,Jul 2006
HUN,2006-08,79.18898,Aug 2006
HUN,2006-09,79.95483,Sep 2006
HUN,2006-10,80.33776,Oct 2006
HUN,2006-11,80.33776,Nov 2006
HUN,2006-12,80.33776,Dec 2006
HUN,2007-01,81.02702,Jan 2007
HUN,2007-02,81.10361,Feb 2007
HUN,2007-03,81.18019,Mar 2007
HUN,2007-04,81.25677,Apr 2007
HUN,2007-05,81.25677,May 2007
HUN,2007-06,81.48653,Jun 2007
HUN,2007-07,81.94604,Jul 2007
HUN,2007-08,82.78848,Aug 2007
HUN,2007-09,83.63091,Sep 2007
HUN,2007-10,84.70311,Oct 2007
HUN,2007-11,85.39237,Nov 2007
HUN,2007-12,86.08164,Dec 2007
HUN,2008-01,86.69432,Jan 2008
HUN,2008-02,86.7709,Feb 2008
HUN,2008-03,87.23042,Mar 2008
HUN,2008-04,87.46017,Apr 2008
HUN,2008-05,87.99627,May 2008
HUN,2008-06,88.22602,Jun 2008
HUN,2008-07,88.37919,Jul 2008
HUN,2008-08,88.8387,Aug 2008
HUN,2008-09,88.91528,Sep 2008
HUN,2008-10,89.29821,Oct 2008
HUN,2008-11,89.06846,Nov 2008
HUN,2008-12,89.52797,Dec 2008
HUN,2009-01,89.9109,Jan 2009
HUN,2009-02,90.29382,Feb 2009
HUN,2009-03,90.37041,Mar 2009
HUN,2009-04,90.60016,Apr 2009
HUN,2009-05,90.44699,May 2009
HUN,2009-06,90.67674,Jun 2009
HUN,2009-07,90.60016,Jul 2009
HUN,2009-08,89.9109,Aug 2009
HUN,2009-09,89.68114,Sep 2009
HUN,2009-10,88.99187,Oct 2009
HUN,2009-11,88.8387,Nov 2009
HUN,2009-12,88.68553,Dec 2009
HUN,2010-01,88.91528,Jan 2010
HUN,2010-02,88.82619,Feb 2010
HUN,2010-03,88.7371,Mar 2010
HUN,2010-04,88.20254,Apr 2010
HUN,2010-05,88.11345,May 2010
HUN,2010-06,88.11345,Jun 2010
HUN,2010-07,88.29163,Jul 2010
HUN,2010-08,88.46982,Aug 2010
HUN,2010-09,89.36076,Sep 2010
HUN,2010-10,90.0735,Oct 2010
HUN,2010-11,90.69716,Nov 2010
HUN,2010-12,91.32081,Dec 2010
HUN,2011-01,91.76628,Jan 2011
HUN,2011-02,91.499,Feb 2011
HUN,2011-03,91.94447,Mar 2011
HUN,2011-04,92.12265,Apr 2011
HUN,2011-05,92.03356,May 2011
HUN,2011-06,92.47903,Jun 2011
HUN,2011-07,92.92449,Jul 2011
HUN,2011-08,93.10268,Aug 2011
HUN,2011-09,93.28087,Sep 2011
HUN,2011-10,93.36996,Oct 2011
HUN,2011-11,93.99361,Nov 2011
HUN,2011-12,94.08271,Dec 2011
HUN,2012-01,95.41911,Jan 2012
HUN,2012-02,95.86458,Feb 2012
HUN,2012-03,95.86458,Mar 2012
HUN,2012-04,95.5973,Apr 2012
HUN,2012-05,95.41911,May 2012
HUN,2012-06,95.33002,Jun 2012
HUN,2012-07,95.41911,Jul 2012
HUN,2012-08,95.68639,Aug 2012
HUN,2012-09,96.39914,Sep 2012
HUN,2012-10,97.20098,Oct 2012
HUN,2012-11,97.73554,Nov 2012
HUN,2012-12,98.00282,Dec 2012
HUN,2013-01,98.89375,Jan 2013
HUN,2013-02,98.62647,Feb 2013
HUN,2013-03,98.62647,Mar 2013
HUN,2013-04,98.89375,Apr 2013
HUN,2013-05,99.25013,May 2013
HUN,2013-06,98.89375,Jun 2013
HUN,2013-07,98.89375,Jul 2013
HUN,2013-08,99.42831,Aug 2013
HUN,2013-09,99.51741,Sep 2013
HUN,2013-10,99.33923,Oct 2013
HUN,2013-11,99.16103,Nov 2013
HUN,2013-12,99.07195,Dec 2013
HUN,2014-01,100.1411,Jan 2014
HUN,2014-02,100.3193,Feb 2014
HUN,2014-03,99.96288,Mar 2014
HUN,2014-04,99.87379,Apr 2014
HUN,2014-05,99.69559,May 2014
HUN,2014-06,99.87379,Jun 2014
HUN,2014-07,100.052,Jul 2014
HUN,2014-08,100.052,Aug 2014
HUN,2014-09,100.1411,Sep 2014
HUN,2014-10,99.87379,Oct 2014
HUN,2014-11,99.96288,Nov 2014
HUN,2014-12,99.96288,Dec 2014
HUN,2015-01,100.1411,Jan 2015
HUN,2015-02,100.052,Feb 2015
HUN,2015-03,99.51741,Mar 2015
HUN,2015-04,99.69559,Apr 2015
HUN,2015-05,99.78469,May 2015
HUN,2015-06,99.69559,Jun 2015
HUN,2015-07,99.69559,Jul 2015
HUN,2015-08,99.69559,Aug 2015
HUN,2015-09,100.052,Sep 2015
HUN,2015-10,100.4974,Oct 2015
HUN,2015-11,100.4974,Nov 2015
HUN,2015-12,100.6756,Dec 2015
HUN,2016-01,100.8538,Jan 2016
HUN,2016-02,100.4974,Feb 2016
HUN,2016-03,99.96288,Mar 2016
HUN,2016-04,99.69559,Apr 2016
HUN,2016-05,100.052,May 2016
HUN,2016-06,100.1411,Jun 2016
HUN,2016-07,100.7647,Jul 2016
HUN,2016-08,100.8538,Aug 2016
HUN,2016-09,101.1211,Sep 2016
HUN,2016-10,101.6557,Oct 2016
HUN,2016-11,102.4575,Nov 2016
HUN,2016-12,102.8139,Dec 2016
HUN,2017-01,103.5266,Jan 2017
HUN,2017-02,104.4175,Feb 2017
HUN,2017-03,104.6848,Mar 2017
HUN,2017-04,105.3085,Apr 2017
HUN,2017-05,105.5758,May 2017
HUN,2017-06,105.754,Jun 2017
HUN,2017-07,105.9321,Jul 2017
HUN,2017-08,106.1103,Aug 2017
HUN,2017-09,106.2885,Sep 2017
HUN,2017-10,106.4667,Oct 2017
HUN,2017-11,106.4667,Nov 2017
HUN,2017-12,106.2885,Dec 2017
HUN,2018-01,106.5558,Jan 2018
HUN,2018-02,106.3776,Feb 2018
HUN,2018-03,106.4667,Mar 2018
HUN,2018-04,106.5558,Apr 2018
HUN,2018-05,106.8231,May 2018
HUN,2018-06,107.1795,Jun 2018
HUN,2018-07,107.2685,Jul 2018
HUN,2018-08,107.8031,Aug 2018
HUN,2018-09,107.8031,Sep 2018
HUN,2018-10,108.1951,Oct 2018
HUN,2018-11,108.6139,Nov 2018
HUN,2018-12,108.8099,Dec 2018
HUN,2019-01,109.5315,Jan 2019
HUN,2019-02,110.075,Feb 2019
HUN,2019-03,110.5115,Mar 2019
HUN,2019-04,111.7945,Apr 2019
HUN,2019-05,112.4181,May 2019
HUN,2019-06,112.8191,Jun 2019
HUN,2019-07,112.9973,Jul 2019
HUN,2019-08,113.4338,Aug 2019
HUN,2019-09,114.0664,Sep 2019
HUN,2019-10,114.8504,Oct 2019
HUN,2019-11,115.3582,Nov 2019
HUN,2019-12,116.2492,Dec 2019
HUN,2020-01,104.4977,Jan 2020
HUN,2020-02,105.1214,Feb 2020
HUN,2020-03,106.2172,Mar 2020
HUN,2020-04,106.5023,Apr 2020
HUN,2020-05,105.6381,May 2020
HUN,2020-06,105.3976,Jun 2020
HUN,2020-07,105.7629,Jul 2020
HUN,2020-08,105.745,Aug 2020
HUN,2020-09,106.07470000000001,Sep 2020
HUN,2020-10,105.8609,Oct 2020
HUN,2020-11,106.0301,Nov 2020
HUN,2020-12,106.3242,Dec 2020
HUN,2021-01,106.9211,Jan 2021
HUN,2021-02,107.4111,Feb 2021
HUN,2021-03,108.6762,Mar 2021
HUN,2021-04,109.3711,Apr 2021
HUN,2021-05,109.7186,May 2021
HUN,2021-06,110.4135,Jun 2021
HUN,2021-07,111.1797,Jul 2021
HUN,2021-08,111.2332,Aug 2021
HUN,2021-09,111.7856,Sep 2021
HUN,2021-10,113.2378,Oct 2021
HUN,2021-11,114.7257,Nov 2021
HUN,2021-12,116.6412,Dec 2021
HUN,2022-01,121.0068,Jan 2022
HUN,2022-02,124.2141,Feb 2022
HUN,2022-03,128.3391,Mar 2022
HUN,2022-04,133.7917,Apr 2022
HUN,2022-05,137.0525,May 2022
HUN,2022-06,139.4758,Jun 2022
HUN,2022-07,144.2423,Jul 2022
HUN,2022-08,147.7081,Aug 2022
HUN,2022-09,151.9044,Sep 2022
HUN,2022-10,157.0718,Oct 2022
HUN,2022-11,159.8871,Nov 2022
HUN,2022-12,162.6669,Dec 2022
ITA,1991-01,62.96862,Jan 1991
ITA,1991-02,63.12987,Feb 1991
ITA,1991-03,63.29112,Mar 1991
ITA,1991-04,63.45237,Apr 1991
ITA,1991-05,63.69425,May 1991
ITA,1991-06,63.77488,Jun 1991
ITA,1991-07,63.8555,Jul 1991
ITA,1991-08,64.01675,Aug 1991
ITA,1991-09,64.178,Sep 1991
ITA,1991-10,64.25863,Oct 1991
ITA,1991-11,64.5005,Nov 1991
ITA,1991-12,64.5005,Dec 1991
ITA,1992-01,65.22614,Jan 1992
ITA,1992-02,65.54864,Feb 1992
ITA,1992-03,65.70989,Mar 1992
ITA,1992-04,65.95177,Apr 1992
ITA,1992-05,66.03239,May 1992
ITA,1992-06,66.03239,Jun 1992
ITA,1992-07,66.11301,Jul 1992
ITA,1992-08,66.19364,Aug 1992
ITA,1992-09,66.3549,Sep 1992
ITA,1992-10,66.43552,Oct 1992
ITA,1992-11,66.59677,Nov 1992
ITA,1992-12,66.6774,Dec 1992
ITA,1993-01,67.40303,Jan 1993
ITA,1993-02,67.64491,Feb 1993
ITA,1993-03,67.88678,Mar 1993
ITA,1993-04,68.04803,Apr 1993
ITA,1993-05,68.20928,May 1993
ITA,1993-06,68.45116,Jun 1993
ITA,1993-07,68.53178,Jul 1993
ITA,1993-08,68.69304,Aug 1993
ITA,1993-09,68.85429,Sep 1993
ITA,1993-10,68.93491,Oct 1993
ITA,1993-11,68.93491,Nov 1993
ITA,1993-12,69.17679,Dec 1993
ITA,1994-01,69.49929,Jan 1994
ITA,1994-02,69.74117,Feb 1994
ITA,1994-03,69.82179,Mar 1994
ITA,1994-04,70.30555,Apr 1994
ITA,1994-05,70.38618,May 1994
ITA,1994-06,70.4668,Jun 1994
ITA,1994-07,70.62805,Jul 1994
ITA,1994-08,70.86993,Aug 1994
ITA,1994-09,71.35368,Sep 1994
ITA,1994-10,71.67619,Oct 1994
ITA,1994-11,71.83744,Nov 1994
ITA,1994-12,72.07932,Dec 1994
ITA,1995-01,72.32119,Jan 1995
ITA,1995-02,72.80495,Feb 1995
ITA,1995-03,73.69183,Mar 1995
ITA,1995-04,74.17558,Apr 1995
ITA,1995-05,74.65933,May 1995
ITA,1995-06,74.73996,Jun 1995
ITA,1995-07,74.90121,Jul 1995
ITA,1995-08,75.06246,Aug 1995
ITA,1995-09,75.30434,Sep 1995
ITA,1995-10,75.46559,Oct 1995
ITA,1995-11,75.54622,Nov 1995
ITA,1995-12,75.62684,Dec 1995
ITA,1996-01,76.19122,Jan 1996
ITA,1996-02,76.4331,Feb 1996
ITA,1996-03,76.7556,Mar 1996
ITA,1996-04,76.99747,Apr 1996
ITA,1996-05,77.0781,May 1996
ITA,1996-06,76.91685,Jun 1996
ITA,1996-07,76.99747,Jul 1996
ITA,1996-08,76.99747,Aug 1996
ITA,1996-09,77.0781,Sep 1996
ITA,1996-10,77.0781,Oct 1996
ITA,1996-11,76.91685,Nov 1996
ITA,1996-12,76.83623,Dec 1996
ITA,1997-01,76.99747,Jan 1997
ITA,1997-02,77.0781,Feb 1997
ITA,1997-03,77.4006,Mar 1997
ITA,1997-04,77.48123,Apr 1997
ITA,1997-05,77.64248,May 1997
ITA,1997-06,77.72311,Jun 1997
ITA,1997-07,77.80373,Jul 1997
ITA,1997-08,77.88436,Aug 1997
ITA,1997-09,78.20686,Sep 1997
ITA,1997-10,78.20686,Oct 1997
ITA,1997-11,78.28749,Nov 1997
ITA,1997-12,78.28749,Dec 1997
ITA,1998-01,78.44874,Jan 1998
ITA,1998-02,78.44874,Feb 1998
ITA,1998-03,78.69061,Mar 1998
ITA,1998-04,78.9325,Apr 1998
ITA,1998-05,78.9325,May 1998
ITA,1998-06,78.9325,Jun 1998
ITA,1998-07,78.9325,Jul 1998
ITA,1998-08,79.01311,Aug 1998
ITA,1998-09,79.01311,Sep 1998
ITA,1998-10,79.09374,Oct 1998
ITA,1998-11,79.01311,Nov 1998
ITA,1998-12,79.09374,Dec 1998
ITA,1999-01,79.17437,Jan 1999
ITA,1999-02,79.17437,Feb 1999
ITA,1999-03,79.17437,Mar 1999
ITA,1999-04,79.17437,Apr 1999
ITA,1999-05,79.09374,May 1999
ITA,1999-06,79.01311,Jun 1999
ITA,1999-07,79.17437,Jul 1999
ITA,1999-08,79.33562,Aug 1999
ITA,1999-09,79.41624,Sep 1999
ITA,1999-10,79.5775,Oct 1999
ITA,1999-11,79.65813,Nov 1999
ITA,1999-12,79.65813,Dec 1999
ITA,2000-01,79.9,Jan 2000
ITA,2000-02,80,Feb 2000
ITA,2000-03,80.1,Mar 2000
ITA,2000-04,80.3,Apr 2000
ITA,2000-05,80.4,May 2000
ITA,2000-06,80.3,Jun 2000
ITA,2000-07,80.4,Jul 2000
ITA,2000-08,80.5,Aug 2000
ITA,2000-09,80.7,Sep 2000
ITA,2000-10,80.8,Oct 2000
ITA,2000-11,80.8,Nov 2000
ITA,2000-12,81.1,Dec 2000
ITA,2001-01,81.7,Jan 2001
ITA,2001-02,82.1,Feb 2001
ITA,2001-03,82.2,Mar 2001
ITA,2001-04,82.7,Apr 2001
ITA,2001-05,82.7,May 2001
ITA,2001-06,82.7,Jun 2001
ITA,2001-07,83,Jul 2001
ITA,2001-08,83.1,Aug 2001
ITA,2001-09,83.2,Sep 2001
ITA,2001-10,83.1,Oct 2001
ITA,2001-11,83,Nov 2001
ITA,2001-12,82.9,Dec 2001
ITA,2002-01,83.5,Jan 2002
ITA,2002-02,83.5,Feb 2002
ITA,2002-03,83.7,Mar 2002
ITA,2002-04,83.6,Apr 2002
ITA,2002-05,83.7,May 2002
ITA,2002-06,83.8,Jun 2002
ITA,2002-07,84.1,Jul 2002
ITA,2002-08,84.3,Aug 2002
ITA,2002-09,84.5,Sep 2002
ITA,2002-10,84.6,Oct 2002
ITA,2002-11,84.7,Nov 2002
ITA,2002-12,84.8,Dec 2002
ITA,2003-01,85.1,Jan 2003
ITA,2003-02,84.9,Feb 2003
ITA,2003-03,85,Mar 2003
ITA,2003-04,85.3,Apr 2003
ITA,2003-05,85.3,May 2003
ITA,2003-06,85.4,Jun 2003
ITA,2003-07,85.5,Jul 2003
ITA,2003-08,85.8,Aug 2003
ITA,2003-09,86.2,Sep 2003
ITA,2003-10,86.1,Oct 2003
ITA,2003-11,86.1,Nov 2003
ITA,2003-12,86,Dec 2003
ITA,2004-01,86.1,Jan 2004
ITA,2004-02,86,Feb 2004
ITA,2004-03,86.1,Mar 2004
ITA,2004-04,86.2,Apr 2004
ITA,2004-05,86.2,May 2004
ITA,2004-06,86.4,Jun 2004
ITA,2004-07,86.4,Jul 2004
ITA,2004-08,86.5,Aug 2004
ITA,2004-09,86.6,Sep 2004
ITA,2004-10,86.5,Oct 2004
ITA,2004-11,86.5,Nov 2004
ITA,2004-12,86.6,Dec 2004
ITA,2005-01,86.7,Jan 2005
ITA,2005-02,86.7,Feb 2005
ITA,2005-03,86.7,Mar 2005
ITA,2005-04,86.7,Apr 2005
ITA,2005-05,86.7,May 2005
ITA,2005-06,86.7,Jun 2005
ITA,2005-07,86.8,Jul 2005
ITA,2005-08,86.8,Aug 2005
ITA,2005-09,86.8,Sep 2005
ITA,2005-10,86.8,Oct 2005
ITA,2005-11,87,Nov 2005
ITA,2005-12,87.1,Dec 2005
ITA,2006-01,87.7,Jan 2006
ITA,2006-02,87.8,Feb 2006
ITA,2006-03,87.9,Mar 2006
ITA,2006-04,88,Apr 2006
ITA,2006-05,88,May 2006
ITA,2006-06,88.2,Jun 2006
ITA,2006-07,88.3,Jul 2006
ITA,2006-08,88.4,Aug 2006
ITA,2006-09,88.3,Sep 2006
ITA,2006-10,88.3,Oct 2006
ITA,2006-11,88.4,Nov 2006
ITA,2006-12,88.5,Dec 2006
ITA,2007-01,89.1,Jan 2007
ITA,2007-02,89.1,Feb 2007
ITA,2007-03,89,Mar 2007
ITA,2007-04,89.3,Apr 2007
ITA,2007-05,89.4,May 2007
ITA,2007-06,89.7,Jun 2007
ITA,2007-07,90,Jul 2007
ITA,2007-08,90.6,Aug 2007
ITA,2007-09,91.3,Sep 2007
ITA,2007-10,91.7,Oct 2007
ITA,2007-11,92.1,Nov 2007
ITA,2007-12,92.4,Dec 2007
ITA,2008-01,92.6,Jan 2008
ITA,2008-02,92.8,Feb 2008
ITA,2008-03,93.3,Mar 2008
ITA,2008-04,93.5,Apr 2008
ITA,2008-05,93.4,May 2008
ITA,2008-06,94.1,Jun 2008
ITA,2008-07,94,Jul 2008
ITA,2008-08,94.1,Aug 2008
ITA,2008-09,94.6,Sep 2008
ITA,2008-10,94.5,Oct 2008
ITA,2008-11,93.8,Nov 2008
ITA,2008-12,93.5,Dec 2008
ITA,2009-01,93.3,Jan 2009
ITA,2009-02,93.1,Feb 2009
ITA,2009-03,93.1,Mar 2009
ITA,2009-04,92.8,Apr 2009
ITA,2009-05,92.7,May 2009
ITA,2009-06,92.6,Jun 2009
ITA,2009-07,92.6,Jul 2009
ITA,2009-08,92.8,Aug 2009
ITA,2009-09,92.6,Sep 2009
ITA,2009-10,92.6,Oct 2009
ITA,2009-11,92.6,Nov 2009
ITA,2009-12,92.8,Dec 2009
ITA,2010-01,93.2,Jan 2010
ITA,2010-02,93,Feb 2010
ITA,2010-03,92.9,Mar 2010
ITA,2010-04,93,Apr 2010
ITA,2010-05,93,May 2010
ITA,2010-06,93.2,Jun 2010
ITA,2010-07,93.3,Jul 2010
ITA,2010-08,93.5,Aug 2010
ITA,2010-09,93.6,Sep 2010
ITA,2010-10,93.7,Oct 2010
ITA,2010-11,93.8,Nov 2010
ITA,2010-12,93.9,Dec 2010
ITA,2011-01,94.6,Jan 2011
ITA,2011-02,94.9,Feb 2011
ITA,2011-03,95.3,Mar 2011
ITA,2011-04,95.8,Apr 2011
ITA,2011-05,95.9,May 2011
ITA,2011-06,95.9,Jun 2011
ITA,2011-07,96,Jul 2011
ITA,2011-08,96.4,Aug 2011
ITA,2011-09,96.7,Sep 2011
ITA,2011-10,96.9,Oct 2011
ITA,2011-11,97.2,Nov 2011
ITA,2011-12,97.2,Dec 2011
ITA,2012-01,97.4,Jan 2012
ITA,2012-02,97.5,Feb 2012
ITA,2012-03,97.7,Mar 2012
ITA,2012-04,97.7,Apr 2012
ITA,2012-05,97.6,May 2012
ITA,2012-06,97.8,Jun 2012
ITA,2012-07,98.3,Jul 2012
ITA,2012-08,98.9,Aug 2012
ITA,2012-09,98.9,Sep 2012
ITA,2012-10,99.1,Oct 2012
ITA,2012-11,99.2,Nov 2012
ITA,2012-12,99.2,Dec 2012
ITA,2013-01,99.2,Jan 2013
ITA,2013-02,99.4,Feb 2013
ITA,2013-03,99.4,Mar 2013
ITA,2013-04,99.2,Apr 2013
ITA,2013-05,99.2,May 2013
ITA,2013-06,99.4,Jun 2013
ITA,2013-07,99.5,Jul 2013
ITA,2013-08,99.7,Aug 2013
ITA,2013-09,99.9,Sep 2013
ITA,2013-10,99.7,Oct 2013
ITA,2013-11,99.5,Nov 2013
ITA,2013-12,99.9,Dec 2013
ITA,2014-01,100.1,Jan 2014
ITA,2014-02,99.9,Feb 2014
ITA,2014-03,99.8,Mar 2014
ITA,2014-04,100,Apr 2014
ITA,2014-05,100,May 2014
ITA,2014-06,100,Jun 2014
ITA,2014-07,100.1,Jul 2014
ITA,2014-08,100,Aug 2014
ITA,2014-09,99.7,Sep 2014
ITA,2014-10,99.7,Oct 2014
ITA,2014-11,99.9,Nov 2014
ITA,2014-12,100,Dec 2014
ITA,2015-01,100.1,Jan 2015
ITA,2015-02,100.1,Feb 2015
ITA,2015-03,100.2,Mar 2015
ITA,2015-04,99.9,Apr 2015
ITA,2015-05,99.9,May 2015
ITA,2015-06,99.9,Jun 2015
ITA,2015-07,99.9,Jul 2015
ITA,2015-08,100,Aug 2015
ITA,2015-09,100.1,Sep 2015
ITA,2015-10,100.1,Oct 2015
ITA,2015-11,99.8,Nov 2015
ITA,2015-12,99.7,Dec 2015
ITA,2016-01,99.9,Jan 2016
ITA,2016-02,99.5,Feb 2016
ITA,2016-03,99.4,Mar 2016
ITA,2016-04,99.3,Apr 2016
ITA,2016-05,99.4,May 2016
ITA,2016-06,99.5,Jun 2016
ITA,2016-07,99.7,Jul 2016
ITA,2016-08,99.8,Aug 2016
ITA,2016-09,100,Sep 2016
ITA,2016-10,100.2,Oct 2016
ITA,2016-11,100.2,Nov 2016
ITA,2016-12,100.2,Dec 2016
ITA,2017-01,100.4,Jan 2017
ITA,2017-02,100.4,Feb 2017
ITA,2017-03,100.5,Mar 2017
ITA,2017-04,100.8,Apr 2017
ITA,2017-05,100.8,May 2017
ITA,2017-06,100.8,Jun 2017
ITA,2017-07,101.1,Jul 2017
ITA,2017-08,101.4,Aug 2017
ITA,2017-09,101.5,Sep 2017
ITA,2017-10,101.5,Oct 2017
ITA,2017-11,101.5,Nov 2017
ITA,2017-12,101.6,Dec 2017
ITA,2018-01,101.7,Jan 2018
ITA,2018-02,101.4,Feb 2018
ITA,2018-03,101.6,Mar 2018
ITA,2018-04,101.4,Apr 2018
ITA,2018-05,101.2,May 2018
ITA,2018-06,101.3,Jun 2018
ITA,2018-07,101.5,Jul 2018
ITA,2018-08,101.6,Aug 2018
ITA,2018-09,101.8,Sep 2018
ITA,2018-10,101.8,Oct 2018
ITA,2018-11,101.8,Nov 2018
ITA,2018-12,101.9,Dec 2018
ITA,2019-01,102,Jan 2019
ITA,2019-02,101.8,Feb 2019
ITA,2019-03,101.7,Mar 2019
ITA,2019-04,101.8,Apr 2019
ITA,2019-05,102,May 2019
ITA,2019-06,102.1,Jun 2019
ITA,2019-07,102.1,Jul 2019
ITA,2019-08,102.5,Aug 2019
ITA,2019-09,102.7,Sep 2019
ITA,2019-10,103,Oct 2019
ITA,2019-11,103.1,Nov 2019
ITA,2019-12,103.3,Dec 2019
ITA,2020-01,103.7,Jan 2020
ITA,2020-02,103.6,Feb 2020
ITA,2020-03,103.5,Mar 2020
ITA,2020-04,103.2,Apr 2020
ITA,2020-05,102.7,May 2020
ITA,2020-06,102.9,Jun 2020
ITA,2020-07,102.5,Jul 2020
ITA,2020-08,103,Aug 2020
ITA,2020-09,103.4,Sep 2020
ITA,2020-10,103.4,Oct 2020
ITA,2020-11,103.4,Nov 2020
ITA,2020-12,103.4,Dec 2020
ITA,2021-01,103.5,Jan 2021
ITA,2021-02,103.7,Feb 2021
ITA,2021-03,104.3,Mar 2021
ITA,2021-04,104.5,Apr 2021
ITA,2021-05,104.9,May 2021
ITA,2021-06,105.3,Jun 2021
ITA,2021-07,105.6,Jul 2021
ITA,2021-08,105.8,Aug 2021
ITA,2021-09,106.5,Sep 2021
ITA,2021-10,106.5,Oct 2021
ITA,2021-11,107,Nov 2021
ITA,2021-12,107.8,Dec 2021
ITA,2022-01,109.3,Jan 2022
ITA,2022-02,109.9,Feb 2022
ITA,2022-03,111.5,Mar 2022
ITA,2022-04,113.1,Apr 2022
ITA,2022-05,114,May 2022
ITA,2022-06,114.7,Jun 2022
ITA,2022-07,115.8,Jul 2022
ITA,2022-08,116.8,Aug 2022
ITA,2022-09,118.1,Sep 2022
ITA,2022-10,119.2,Oct 2022
ITA,2022-11,120.3,Nov 2022
ITA,2022-12,120.7,Dec 2022
JPN,1970-01,68.61901,Jan 1970
JPN,1970-02,68.72251,Feb 1970
JPN,1970-03,68.61901,Mar 1970
JPN,1970-04,68.61901,Apr 1970
JPN,1970-05,68.61901,May 1970
JPN,1970-06,68.82601,Jun 1970
JPN,1970-07,68.82601,Jul 1970
JPN,1970-08,69.033,Aug 1970
JPN,1970-09,69.55049,Sep 1970
JPN,1970-10,69.65399,Oct 1970
JPN,1970-11,70.27498,Nov 1970
JPN,1970-12,70.68896,Dec 1970
JPN,1971-01,70.17148,Jan 1971
JPN,1971-02,70.17148,Feb 1971
JPN,1971-03,70.27498,Mar 1971
JPN,1971-04,70.37848,Apr 1971
JPN,1971-05,70.48197,May 1971
JPN,1971-06,70.58547,Jun 1971
JPN,1971-07,70.58547,Jul 1971
JPN,1971-08,71.10296,Aug 1971
JPN,1971-09,71.30995,Sep 1971
JPN,1971-10,71.10296,Oct 1971
JPN,1971-11,71.30995,Nov 1971
JPN,1971-12,71.51695,Dec 1971
JPN,1972-01,70.99946,Jan 1972
JPN,1972-02,71.20646,Feb 1972
JPN,1972-03,71.51695,Mar 1972
JPN,1972-04,71.51695,Apr 1972
JPN,1972-05,71.51695,May 1972
JPN,1972-06,71.41345,Jun 1972
JPN,1972-07,71.51695,Jul 1972
JPN,1972-08,71.82745,Aug 1972
JPN,1972-09,72.03444,Sep 1972
JPN,1972-10,72.44843,Oct 1972
JPN,1972-11,72.75893,Nov 1972
JPN,1972-12,73.58691,Dec 1972
JPN,1973-01,73.8974,Jan 1973
JPN,1973-02,74.72538,Feb 1973
JPN,1973-03,77.10583,Mar 1973
JPN,1973-04,77.10583,Apr 1973
JPN,1973-05,77.20933,May 1973
JPN,1973-06,77.93382,Jun 1973
JPN,1973-07,78.5548,Jul 1973
JPN,1973-08,79.79677,Aug 1973
JPN,1973-09,80.62476,Sep 1973
JPN,1973-10,81.14224,Oct 1973
JPN,1973-11,82.69471,Nov 1973
JPN,1973-12,85.90314,Dec 1973
JPN,1974-01,90.04305,Jan 1974
JPN,1974-02,93.35498,Feb 1974
JPN,1974-03,93.35498,Mar 1974
JPN,1974-04,93.66547,Apr 1974
JPN,1974-05,93.87247,May 1974
JPN,1974-06,94.38995,Jun 1974
JPN,1974-07,95.94242,Jul 1974
JPN,1974-08,96.25291,Aug 1974
JPN,1974-09,97.39139,Sep 1974
JPN,1974-10,99.15085,Oct 1974
JPN,1974-11,100.3928,Nov 1974
JPN,1974-12,100.8068,Dec 1974
