location,time,ppi_tot_manufact,date
CAN,1958-04,14.61723,Apr 1958
CAN,1958-05,14.61723,May 1958
CAN,1958-06,14.61723,Jun 1958
CAN,1958-07,14.61723,Jul 1958
CAN,1958-08,14.61723,Aug 1958
CAN,1958-09,14.61723,Sep 1958
CAN,1958-10,14.61723,Oct 1958
CAN,1958-11,14.72393,Nov 1958
CAN,1958-12,14.72393,Dec 1958
CAN,1959-01,14.72393,Jan 1959
CAN,1959-02,14.72393,Feb 1959
CAN,1959-03,14.72393,Mar 1959
CAN,1959-04,14.72393,Apr 1959
CAN,1959-05,14.72393,May 1959
CAN,1959-06,14.72393,Jun 1959
CAN,1959-07,14.72393,Jul 1959
CAN,1959-08,14.72393,Aug 1959
CAN,1959-09,14.83062,Sep 1959
CAN,1959-10,14.72393,Oct 1959
CAN,1959-11,14.72393,Nov 1959
CAN,1959-12,14.72393,Dec 1959
CAN,1960-01,14.83062,Jan 1960
CAN,1960-02,14.72393,Feb 1960
CAN,1960-03,14.72393,Mar 1960
CAN,1960-04,14.83062,Apr 1960
CAN,1960-05,14.72393,May 1960
CAN,1960-06,14.83062,Jun 1960
CAN,1960-07,14.83062,Jul 1960
CAN,1960-08,14.83062,Aug 1960
CAN,1960-09,14.83062,Sep 1960
CAN,1960-10,14.83062,Oct 1960
CAN,1960-11,14.72393,Nov 1960
CAN,1960-12,14.83062,Dec 1960
CAN,1961-01,14.83062,Jan 1961
CAN,1961-02,14.83062,Feb 1961
CAN,1961-03,14.72393,Mar 1961
CAN,1961-04,14.83062,Apr 1961
CAN,1961-05,14.72393,May 1961
CAN,1961-06,14.93732,Jun 1961
CAN,1961-07,14.83062,Jul 1961
CAN,1961-08,14.83062,Aug 1961
CAN,1961-09,14.83062,Sep 1961
CAN,1961-10,14.83062,Oct 1961
CAN,1961-11,14.83062,Nov 1961
CAN,1961-12,14.93732,Dec 1961
CAN,1962-01,14.93732,Jan 1962
CAN,1962-02,14.93732,Feb 1962
CAN,1962-03,14.93732,Mar 1962
CAN,1962-04,14.93732,Apr 1962
CAN,1962-05,15.04401,May 1962
CAN,1962-06,15.04401,Jun 1962
CAN,1962-07,15.15071,Jul 1962
CAN,1962-08,15.15071,Aug 1962
CAN,1962-09,15.15071,Sep 1962
CAN,1962-10,15.15071,Oct 1962
CAN,1962-11,15.15071,Nov 1962
CAN,1962-12,15.15071,Dec 1962
CAN,1963-01,15.15071,Jan 1963
CAN,1963-02,15.15071,Feb 1963
CAN,1963-03,15.15071,Mar 1963
CAN,1963-04,15.15071,Apr 1963
CAN,1963-05,15.15071,May 1963
CAN,1963-06,15.2574,Jun 1963
CAN,1963-07,15.2574,Jul 1963
CAN,1963-08,15.2574,Aug 1963
CAN,1963-09,15.2574,Sep 1963
CAN,1963-10,15.2574,Oct 1963
CAN,1963-11,15.3641,Nov 1963
CAN,1963-12,15.2574,Dec 1963
CAN,1964-01,15.3641,Jan 1964
CAN,1964-02,15.3641,Feb 1964
CAN,1964-03,15.3641,Mar 1964
CAN,1964-04,15.3641,Apr 1964
CAN,1964-05,15.3641,May 1964
CAN,1964-06,15.3641,Jun 1964
CAN,1964-07,15.3641,Jul 1964
CAN,1964-08,15.3641,Aug 1964
CAN,1964-09,15.3641,Sep 1964
CAN,1964-10,15.3641,Oct 1964
CAN,1964-11,15.3641,Nov 1964
CAN,1964-12,15.3641,Dec 1964
CAN,1965-01,15.3641,Jan 1965
CAN,1965-02,15.47079,Feb 1965
CAN,1965-03,15.47079,Mar 1965
CAN,1965-04,15.47079,Apr 1965
CAN,1965-05,15.47079,May 1965
CAN,1965-06,15.68418,Jun 1965
CAN,1965-07,15.68418,Jul 1965
CAN,1965-08,15.68418,Aug 1965
CAN,1965-09,15.68418,Sep 1965
CAN,1965-10,15.68418,Oct 1965
CAN,1965-11,15.68418,Nov 1965
CAN,1965-12,15.68418,Dec 1965
CAN,1966-01,15.79088,Jan 1966
CAN,1966-02,15.89757,Feb 1966
CAN,1966-03,16.004270000000002,Mar 1966
CAN,1966-04,15.89757,Apr 1966
CAN,1966-05,16.004270000000002,May 1966
CAN,1966-06,16.004270000000002,Jun 1966
CAN,1966-07,16.004270000000002,Jul 1966
CAN,1966-08,16.004270000000002,Aug 1966
CAN,1966-09,16.11096,Sep 1966
CAN,1966-10,16.004270000000002,Oct 1966
CAN,1966-11,16.11096,Nov 1966
CAN,1966-12,16.11096,Dec 1966
CAN,1967-01,16.11096,Jan 1967
CAN,1967-02,16.21766,Feb 1967
CAN,1967-03,16.32435,Mar 1967
CAN,1967-04,16.32435,Apr 1967
CAN,1967-05,16.43105,May 1967
CAN,1967-06,16.43105,Jun 1967
CAN,1967-07,16.43105,Jul 1967
CAN,1967-08,16.43105,Aug 1967
CAN,1967-09,16.43105,Sep 1967
CAN,1967-10,16.43105,Oct 1967
CAN,1967-11,16.43105,Nov 1967
CAN,1967-12,16.43105,Dec 1967
CAN,1968-01,16.53774,Jan 1968
CAN,1968-02,16.53774,Feb 1968
CAN,1968-03,16.64444,Mar 1968
CAN,1968-04,16.53774,Apr 1968
CAN,1968-05,16.53774,May 1968
CAN,1968-06,16.64444,Jun 1968
CAN,1968-07,16.64444,Jul 1968
CAN,1968-08,16.64444,Aug 1968
CAN,1968-09,16.75113,Sep 1968
CAN,1968-10,16.75113,Oct 1968
CAN,1968-11,16.85783,Nov 1968
CAN,1968-12,16.85783,Dec 1968
CAN,1969-01,16.96452,Jan 1969
CAN,1969-02,17.17791,Feb 1969
CAN,1969-03,17.17791,Mar 1969
CAN,1969-04,17.17791,Apr 1969
CAN,1969-05,17.17791,May 1969
CAN,1969-06,17.28461,Jun 1969
CAN,1969-07,17.17791,Jul 1969
CAN,1969-08,17.17791,Aug 1969
CAN,1969-09,17.28461,Sep 1969
CAN,1969-10,17.28461,Oct 1969
CAN,1969-11,17.3913,Nov 1969
CAN,1969-12,17.498,Dec 1969
CAN,1970-01,17.71139,Jan 1970
CAN,1970-02,17.81808,Feb 1970
CAN,1970-03,17.92478,Mar 1970
CAN,1970-04,17.92478,Apr 1970
CAN,1970-05,17.92478,May 1970
CAN,1970-06,17.71139,Jun 1970
CAN,1970-07,17.60469,Jul 1970
CAN,1970-08,17.498,Aug 1970
CAN,1970-09,17.498,Sep 1970
CAN,1970-10,17.60469,Oct 1970
CAN,1970-11,17.60469,Nov 1970
CAN,1970-12,17.60469,Dec 1970
CAN,1971-01,17.81808,Jan 1971
CAN,1971-02,17.92478,Feb 1971
CAN,1971-03,17.92478,Mar 1971
CAN,1971-04,17.92478,Apr 1971
CAN,1971-05,17.92478,May 1971
CAN,1971-06,17.92478,Jun 1971
CAN,1971-07,18.13817,Jul 1971
CAN,1971-08,18.13817,Aug 1971
CAN,1971-09,18.13817,Sep 1971
CAN,1971-10,18.13817,Oct 1971
CAN,1971-11,18.13817,Nov 1971
CAN,1971-12,18.24487,Dec 1971
CAN,1972-01,18.45826,Jan 1972
CAN,1972-02,18.56495,Feb 1972
CAN,1972-03,18.67165,Mar 1972
CAN,1972-04,18.77834,Apr 1972
CAN,1972-05,18.77834,May 1972
CAN,1972-06,18.77834,Jun 1972
CAN,1972-07,18.88504,Jul 1972
CAN,1972-08,18.88504,Aug 1972
CAN,1972-09,18.99173,Sep 1972
CAN,1972-10,18.99173,Oct 1972
CAN,1972-11,19.09843,Nov 1972
CAN,1972-12,19.31182,Dec 1972
CAN,1973-01,19.6319,Jan 1973
CAN,1973-02,19.84529,Feb 1973
CAN,1973-03,20.05868,Mar 1973
CAN,1973-04,20.27207,Apr 1973
CAN,1973-05,20.59216,May 1973
CAN,1973-06,20.80555,Jun 1973
CAN,1973-07,21.12563,Jul 1973
CAN,1973-08,21.65911,Aug 1973
CAN,1973-09,21.55241,Sep 1973
CAN,1973-10,21.7658,Oct 1973
CAN,1973-11,21.8725,Nov 1973
CAN,1973-12,22.19258,Dec 1973
CAN,1974-01,22.93945,Jan 1974
CAN,1974-02,23.25954,Feb 1974
CAN,1974-03,23.57962,Mar 1974
CAN,1974-04,24.21979,Apr 1974
CAN,1974-05,24.43318,May 1974
CAN,1974-06,24.64657,Jun 1974
CAN,1974-07,25.18005,Jul 1974
CAN,1974-08,25.60683,Aug 1974
CAN,1974-09,25.82022,Sep 1974
CAN,1974-10,26.247,Oct 1974
CAN,1974-11,26.56709,Nov 1974
CAN,1974-12,26.56709,Dec 1974
CAN,1975-01,26.99387,Jan 1975
CAN,1975-02,27.10056,Feb 1975
CAN,1975-03,27.10056,Mar 1975
CAN,1975-04,27.31395,Apr 1975
CAN,1975-05,27.63404,May 1975
CAN,1975-06,27.63404,Jun 1975
CAN,1975-07,27.74073,Jul 1975
CAN,1975-08,28.06082,Aug 1975
CAN,1975-09,28.16751,Sep 1975
CAN,1975-10,28.3809,Oct 1975
CAN,1975-11,28.3809,Nov 1975
CAN,1975-12,28.4876,Dec 1975
CAN,1976-01,28.70099,Jan 1976
CAN,1976-02,28.70099,Feb 1976
CAN,1976-03,28.70099,Mar 1976
CAN,1976-04,28.80768,Apr 1976
CAN,1976-05,29.02107,May 1976
CAN,1976-06,29.12777,Jun 1976
CAN,1976-07,29.23446,Jul 1976
CAN,1976-08,29.23446,Aug 1976
CAN,1976-09,29.44785,Sep 1976
CAN,1976-10,29.44785,Oct 1976
CAN,1976-11,29.55455,Nov 1976
CAN,1976-12,29.87463,Dec 1976
CAN,1977-01,30.19472,Jan 1977
CAN,1977-02,30.5148,Feb 1977
CAN,1977-03,30.83489,Mar 1977
CAN,1977-04,31.26167,Apr 1977
CAN,1977-05,31.36836,May 1977
CAN,1977-06,31.36836,Jun 1977
CAN,1977-07,31.68845,Jul 1977
CAN,1977-08,31.68845,Aug 1977
CAN,1977-09,31.90184,Sep 1977
CAN,1977-10,32.008540000000004,Oct 1977
CAN,1977-11,32.11523,Nov 1977
CAN,1977-12,32.32862,Dec 1977
CAN,1978-01,32.7554,Jan 1978
CAN,1978-02,32.96879,Feb 1978
CAN,1978-03,33.28888,Mar 1978
CAN,1978-04,33.82235,Apr 1978
CAN,1978-05,33.92905,May 1978
CAN,1978-06,34.14244,Jun 1978
CAN,1978-07,34.24913,Jul 1978
CAN,1978-08,34.56922,Aug 1978
CAN,1978-09,34.88931,Sep 1978
CAN,1978-10,35.63617,Oct 1978
CAN,1978-11,35.84956,Nov 1978
CAN,1978-12,35.95626,Dec 1978
CAN,1979-01,37.0232,Jan 1979
CAN,1979-02,37.66338,Feb 1979
CAN,1979-03,37.98346,Mar 1979
CAN,1979-04,38.41024,Apr 1979
CAN,1979-05,38.73033,May 1979
CAN,1979-06,38.94372,Jun 1979
CAN,1979-07,39.4772,Jul 1979
CAN,1979-08,39.69058,Aug 1979
CAN,1979-09,40.33075,Sep 1979
CAN,1979-10,41.07762,Oct 1979
CAN,1979-11,41.18431,Nov 1979
CAN,1979-12,41.6111,Dec 1979
CAN,1980-01,43.21152,Jan 1980
CAN,1980-02,43.42491,Feb 1980
CAN,1980-03,43.21152,Mar 1980
CAN,1980-04,43.53161,Apr 1980
CAN,1980-05,43.745,May 1980
CAN,1980-06,43.95839,Jun 1980
CAN,1980-07,44.38517,Jul 1980
CAN,1980-08,45.02534,Aug 1980
CAN,1980-09,45.45212,Sep 1980
CAN,1980-10,46.09229,Oct 1980
CAN,1980-11,46.51907,Nov 1980
CAN,1980-12,46.62577,Dec 1980
CAN,1981-01,47.15924,Jan 1981
CAN,1981-02,47.58602,Feb 1981
CAN,1981-03,47.90611,Mar 1981
CAN,1981-04,48.33289,Apr 1981
CAN,1981-05,48.65297,May 1981
CAN,1981-06,49.18645,Jun 1981
CAN,1981-07,49.50653,Jul 1981
CAN,1981-08,49.93332,Aug 1981
CAN,1981-09,50.04001,Sep 1981
CAN,1981-10,50.46679,Oct 1981
CAN,1981-11,50.3601,Nov 1981
CAN,1981-12,50.46679,Dec 1981
CAN,1982-01,51.10696,Jan 1982
CAN,1982-02,51.42705,Feb 1982
CAN,1982-03,51.74713,Mar 1982
CAN,1982-04,52.17391,Apr 1982
CAN,1982-05,52.3873,May 1982
CAN,1982-06,52.60069,Jun 1982
CAN,1982-07,52.70739,Jul 1982
CAN,1982-08,52.60069,Aug 1982
CAN,1982-09,53.02747,Sep 1982
CAN,1982-10,53.13417,Oct 1982
CAN,1982-11,53.02747,Nov 1982
CAN,1982-12,53.02747,Dec 1982
CAN,1983-01,53.02747,Jan 1983
CAN,1983-02,53.02747,Feb 1983
CAN,1983-03,53.56095,Mar 1983
CAN,1983-04,53.77434,Apr 1983
CAN,1983-05,54.09443,May 1983
CAN,1983-06,54.52121,Jun 1983
CAN,1983-07,54.6279,Jul 1983
CAN,1983-08,54.7346,Aug 1983
CAN,1983-09,54.6279,Sep 1983
CAN,1983-10,54.84129,Oct 1983
CAN,1983-11,54.84129,Nov 1983
CAN,1983-12,55.16138,Dec 1983
CAN,1984-01,55.58816,Jan 1984
CAN,1984-02,55.80155,Feb 1984
CAN,1984-03,56.22833,Mar 1984
CAN,1984-04,56.65511,Apr 1984
CAN,1984-05,56.65511,May 1984
CAN,1984-06,56.65511,Jun 1984
CAN,1984-07,57.08189,Jul 1984
CAN,1984-08,57.08189,Aug 1984
CAN,1984-09,56.97519,Sep 1984
CAN,1984-10,56.97519,Oct 1984
CAN,1984-11,57.29528,Nov 1984
CAN,1984-12,57.40197,Dec 1984
CAN,1985-01,57.72206,Jan 1985
CAN,1985-02,57.82875,Feb 1985
CAN,1985-03,58.14884,Mar 1985
CAN,1985-04,58.14884,Apr 1985
CAN,1985-05,58.25554,May 1985
CAN,1985-06,58.25554,Jun 1985
CAN,1985-07,58.25554,Jul 1985
CAN,1985-08,58.14884,Aug 1985
CAN,1985-09,58.25554,Sep 1985
CAN,1985-10,58.46893,Oct 1985
CAN,1985-11,58.57562,Nov 1985
CAN,1985-12,59.0024,Dec 1985
CAN,1986-01,58.89571,Jan 1986
CAN,1986-02,58.78901,Feb 1986
CAN,1986-03,58.68232,Mar 1986
CAN,1986-04,58.57562,Apr 1986
CAN,1986-05,58.14884,May 1986
CAN,1986-06,58.36223,Jun 1986
CAN,1986-07,58.46893,Jul 1986
CAN,1986-08,58.78901,Aug 1986
CAN,1986-09,58.89571,Sep 1986
CAN,1986-10,59.21579,Oct 1986
CAN,1986-11,59.21579,Nov 1986
CAN,1986-12,59.1091,Dec 1986
CAN,1987-01,59.42918,Jan 1987
CAN,1987-02,59.21579,Feb 1987
CAN,1987-03,59.21579,Mar 1987
CAN,1987-04,59.64257,Apr 1987
CAN,1987-05,60.17605,May 1987
CAN,1987-06,60.28274,Jun 1987
CAN,1987-07,60.60283,Jul 1987
CAN,1987-08,60.92291,Aug 1987
CAN,1987-09,60.92291,Sep 1987
CAN,1987-10,61.1363,Oct 1987
CAN,1987-11,61.56308,Nov 1987
CAN,1987-12,61.66978,Dec 1987
CAN,1988-01,62.20325,Jan 1988
CAN,1988-02,61.98986,Feb 1988
CAN,1988-03,62.20325,Mar 1988
CAN,1988-04,62.41665,Apr 1988
CAN,1988-05,62.73673,May 1988
CAN,1988-06,62.95012,Jun 1988
CAN,1988-07,63.27021,Jul 1988
CAN,1988-08,63.4836,Aug 1988
CAN,1988-09,63.4836,Sep 1988
CAN,1988-10,63.4836,Oct 1988
CAN,1988-11,63.91038,Nov 1988
CAN,1988-12,63.91038,Dec 1988
CAN,1989-01,64.33716,Jan 1989
CAN,1989-02,64.33716,Feb 1989
CAN,1989-03,64.55054,Mar 1989
CAN,1989-04,64.44386,Apr 1989
CAN,1989-05,64.44386,May 1989
CAN,1989-06,64.55054,Jun 1989
CAN,1989-07,64.44386,Jul 1989
CAN,1989-08,64.33716,Aug 1989
CAN,1989-09,64.23046,Sep 1989
CAN,1989-10,64.12376,Oct 1989
CAN,1989-11,63.91038,Nov 1989
CAN,1989-12,63.80368,Dec 1989
CAN,1990-01,63.80368,Jan 1990
CAN,1990-02,64.33716,Feb 1990
CAN,1990-03,64.23046,Mar 1990
CAN,1990-04,64.12376,Apr 1990
CAN,1990-05,64.44386,May 1990
CAN,1990-06,64.33716,Jun 1990
CAN,1990-07,64.12376,Jul 1990
CAN,1990-08,64.23046,Aug 1990
CAN,1990-09,64.76394,Sep 1990
CAN,1990-10,64.97733,Oct 1990
CAN,1990-11,65.19072,Nov 1990
CAN,1990-12,65.29741,Dec 1990
CAN,1991-01,65.29741,Jan 1991
CAN,1991-02,64.97733,Feb 1991
CAN,1991-03,64.44386,Mar 1991
CAN,1991-04,64.12376,Apr 1991
CAN,1991-05,63.80368,May 1991
CAN,1991-06,63.80368,Jun 1991
CAN,1991-07,63.59029,Jul 1991
CAN,1991-08,63.27021,Aug 1991
CAN,1991-09,63.16351,Sep 1991
CAN,1991-10,63.16351,Oct 1991
CAN,1991-11,63.16351,Nov 1991
CAN,1991-12,63.05682,Dec 1991
CAN,1992-01,62.73673,Jan 1992
CAN,1992-02,63.3769,Feb 1992
CAN,1992-03,63.4836,Mar 1992
CAN,1992-04,63.3769,Apr 1992
CAN,1992-05,63.80368,May 1992
CAN,1992-06,64.01707,Jun 1992
CAN,1992-07,64.12376,Jul 1992
CAN,1992-08,64.23046,Aug 1992
CAN,1992-09,64.55054,Sep 1992
CAN,1992-10,64.97733,Oct 1992
CAN,1992-11,65.29741,Nov 1992
CAN,1992-12,65.40411,Dec 1992
CAN,1993-01,66.04428,Jan 1993
CAN,1993-02,66.04428,Feb 1993
CAN,1993-03,66.25767,Mar 1993
CAN,1993-04,66.15097,Apr 1993
CAN,1993-05,66.04428,May 1993
CAN,1993-06,65.83089,Jun 1993
CAN,1993-07,65.93758,Jul 1993
CAN,1993-08,66.47106,Aug 1993
CAN,1993-09,66.57775,Sep 1993
CAN,1993-10,67.00453,Oct 1993
CAN,1993-11,67.21793,Nov 1993
CAN,1993-12,67.64471,Dec 1993
CAN,1994-01,67.85809,Jan 1994
CAN,1994-02,68.60496,Feb 1994
CAN,1994-03,68.92505,Mar 1994
CAN,1994-04,69.24513,Apr 1994
CAN,1994-05,69.67191,May 1994
CAN,1994-06,70.41878,Jun 1994
CAN,1994-07,70.73886,Jul 1994
CAN,1994-08,71.48573,Aug 1994
CAN,1994-09,71.16564,Sep 1994
CAN,1994-10,71.69912,Oct 1994
CAN,1994-11,72.55268,Nov 1994
CAN,1994-12,73.19285,Dec 1994
CAN,1995-01,74.89997,Jan 1995
CAN,1995-02,75.11337,Feb 1995
CAN,1995-03,75.54015,Mar 1995
CAN,1995-04,75.22006,Apr 1995
CAN,1995-05,75.22006,May 1995
CAN,1995-06,75.75353,Jun 1995
CAN,1995-07,76.07362,Jul 1995
CAN,1995-08,75.96693,Aug 1995
CAN,1995-09,76.28701,Sep 1995
CAN,1995-10,75.96693,Oct 1995
CAN,1995-11,76.07362,Nov 1995
CAN,1995-12,76.28701,Dec 1995
CAN,1996-01,76.18031,Jan 1996
CAN,1996-02,76.18031,Feb 1996
CAN,1996-03,75.64684,Mar 1996
CAN,1996-04,75.54015,Apr 1996
CAN,1996-05,76.28701,May 1996
CAN,1996-06,75.75353,Jun 1996
CAN,1996-07,75.75353,Jul 1996
CAN,1996-08,76.28701,Aug 1996
CAN,1996-09,76.39371,Sep 1996
CAN,1996-10,76.07362,Oct 1996
CAN,1996-11,75.96693,Nov 1996
CAN,1996-12,76.28701,Dec 1996
CAN,1997-01,76.18031,Jan 1997
CAN,1997-02,76.18031,Feb 1997
CAN,1997-03,76.28701,Mar 1997
CAN,1997-04,76.92718,Apr 1997
CAN,1997-05,76.82049,May 1997
CAN,1997-06,76.5004,Jun 1997
CAN,1997-07,76.28701,Jul 1997
CAN,1997-08,76.82049,Aug 1997
CAN,1997-09,76.60709,Sep 1997
CAN,1997-10,76.5004,Oct 1997
CAN,1997-11,76.92718,Nov 1997
CAN,1997-12,76.82049,Dec 1997
CAN,1998-01,76.82049,Jan 1998
CAN,1998-02,76.71379,Feb 1998
CAN,1998-03,75.75353,Mar 1998
CAN,1998-04,76.5004,Apr 1998
CAN,1998-05,76.5004,May 1998
CAN,1998-06,76.60709,Jun 1998
CAN,1998-07,76.92718,Jul 1998
CAN,1998-08,77.35396,Aug 1998
CAN,1998-09,76.92718,Sep 1998
CAN,1998-10,77.56735,Oct 1998
CAN,1998-11,77.56735,Nov 1998
CAN,1998-12,76.92718,Dec 1998
CAN,1999-01,76.92718,Jan 1999
CAN,1999-02,76.5004,Feb 1999
CAN,1999-03,77.35396,Mar 1999
CAN,1999-04,77.35396,Apr 1999
CAN,1999-05,77.46066,May 1999
CAN,1999-06,77.56735,Jun 1999
CAN,1999-07,78.741,Jul 1999
CAN,1999-08,78.84769,Aug 1999
CAN,1999-09,79.27448,Sep 1999
CAN,1999-10,79.27448,Oct 1999
CAN,1999-11,79.38116,Nov 1999
CAN,1999-12,79.80795,Dec 1999
CAN,2000-01,79.80795,Jan 2000
CAN,2000-02,80.55482,Feb 2000
CAN,2000-03,81.19498,Mar 2000
CAN,2000-04,81.19498,Apr 2000
CAN,2000-05,81.51507,May 2000
CAN,2000-06,81.51507,Jun 2000
CAN,2000-07,81.51507,Jul 2000
CAN,2000-08,81.51507,Aug 2000
CAN,2000-09,81.83516,Sep 2000
CAN,2000-10,82.58202,Oct 2000
CAN,2000-11,83.11549,Nov 2000
CAN,2000-12,82.68872,Dec 2000
CAN,2001-01,82.26194,Jan 2001
CAN,2001-02,82.68872,Feb 2001
CAN,2001-03,83.0088,Mar 2001
CAN,2001-04,83.43559,Apr 2001
CAN,2001-05,83.75567,May 2001
CAN,2001-06,82.68872,Jun 2001
CAN,2001-07,82.04855,Jul 2001
CAN,2001-08,82.04855,Aug 2001
CAN,2001-09,82.68872,Sep 2001
CAN,2001-10,81.51507,Oct 2001
CAN,2001-11,81.40838,Nov 2001
CAN,2001-12,80.55482,Dec 2001
CAN,2002-01,81.30168,Jan 2002
CAN,2002-02,81.72846,Feb 2002
CAN,2002-03,82.26194,Mar 2002
CAN,2002-04,82.47533,Apr 2002
CAN,2002-05,81.94185,May 2002
CAN,2002-06,81.72846,Jun 2002
CAN,2002-07,81.94185,Jul 2002
CAN,2002-08,82.58202,Aug 2002
CAN,2002-09,83.22219,Sep 2002
CAN,2002-10,83.43559,Oct 2002
CAN,2002-11,83.11549,Nov 2002
CAN,2002-12,82.90211,Dec 2002
CAN,2003-01,83.32889,Jan 2003
CAN,2003-02,84.07575,Feb 2003
CAN,2003-03,83.75567,Mar 2003
CAN,2003-04,82.26194,Apr 2003
CAN,2003-05,80.44812,May 2003
CAN,2003-06,79.80795,Jun 2003
CAN,2003-07,80.7682,Jul 2003
CAN,2003-08,81.19498,Aug 2003
CAN,2003-09,81.19498,Sep 2003
CAN,2003-10,80.12804,Oct 2003
CAN,2003-11,79.80795,Nov 2003
CAN,2003-12,80.02134,Dec 2003
CAN,2004-01,80.66151,Jan 2004
CAN,2004-02,82.47533,Feb 2004
CAN,2004-03,83.0088,Mar 2004
CAN,2004-04,84.07575,Apr 2004
CAN,2004-05,85.78288,May 2004
CAN,2004-06,85.35609,Jun 2004
CAN,2004-07,85.14271,Jul 2004
CAN,2004-08,85.56949,Aug 2004
CAN,2004-09,85.14271,Sep 2004
CAN,2004-10,84.60923,Oct 2004
CAN,2004-11,83.0088,Nov 2004
CAN,2004-12,83.11549,Dec 2004
CAN,2005-01,83.86237,Jan 2005
CAN,2005-02,84.92931,Feb 2005
CAN,2005-03,85.35609,Mar 2005
CAN,2005-04,85.67618,Apr 2005
CAN,2005-05,85.56949,May 2005
CAN,2005-06,85.35609,Jun 2005
CAN,2005-07,85.14271,Jul 2005
CAN,2005-08,85.46279,Aug 2005
CAN,2005-09,86.10296,Sep 2005
CAN,2005-10,86.20966,Oct 2005
CAN,2005-11,85.56949,Nov 2005
CAN,2005-12,85.35609,Dec 2005
CAN,2006-01,85.99627,Jan 2006
CAN,2006-02,85.56949,Feb 2006
CAN,2006-03,86.42305,Mar 2006
CAN,2006-04,87.49,Apr 2006
CAN,2006-05,87.70338,May 2006
CAN,2006-06,87.59669,Jun 2006
CAN,2006-07,89.09042,Jul 2006
CAN,2006-08,88.45026,Aug 2006
CAN,2006-09,87.06322,Sep 2006
CAN,2006-10,86.95652,Oct 2006
CAN,2006-11,87.06322,Nov 2006
CAN,2006-12,88.23686,Dec 2006
CAN,2007-01,88.45026,Jan 2007
CAN,2007-02,89.30382,Feb 2007
CAN,2007-03,90.58415,Mar 2007
CAN,2007-04,90.79755,Apr 2007
CAN,2007-05,90.47746,May 2007
CAN,2007-06,89.41051,Jun 2007
CAN,2007-07,88.87704,Jul 2007
CAN,2007-08,88.02348,Aug 2007
CAN,2007-09,87.2766,Sep 2007
CAN,2007-10,86.20966,Oct 2007
CAN,2007-11,86.74313,Nov 2007
CAN,2007-12,87.81008,Dec 2007
CAN,2008-01,88.77034,Jan 2008
CAN,2008-02,88.77034,Feb 2008
CAN,2008-03,90.58415,Mar 2008
CAN,2008-04,92.07789,Apr 2008
CAN,2008-05,93.03815,May 2008
CAN,2008-06,94.74526,Jun 2008
CAN,2008-07,95.59882,Jul 2008
CAN,2008-08,95.81222,Aug 2008
CAN,2008-09,94.74526,Sep 2008
CAN,2008-10,94.63857,Oct 2008
CAN,2008-11,91.86449,Nov 2008
CAN,2008-12,89.5172,Dec 2008
CAN,2009-01,89.5172,Jan 2009
CAN,2009-02,89.94398,Feb 2009
CAN,2009-03,90.26407,Mar 2009
CAN,2009-04,89.94398,Apr 2009
CAN,2009-05,88.87704,May 2009
CAN,2009-06,89.30382,Jun 2009
CAN,2009-07,88.77034,Jul 2009
CAN,2009-08,89.19712,Aug 2009
CAN,2009-09,88.77034,Sep 2009
CAN,2009-10,88.45026,Oct 2009
CAN,2009-11,89.19712,Nov 2009
CAN,2009-12,89.19712,Dec 2009
CAN,2010-01,89.7306,Jan 2010
CAN,2010-02,89.7306,Feb 2010
CAN,2010-03,89.7306,Mar 2010
CAN,2010-04,90.15737,Apr 2010
CAN,2010-05,90.47746,May 2010
CAN,2010-06,89.83729,Jun 2010
CAN,2010-07,89.7306,Jul 2010
CAN,2010-08,90.05068,Aug 2010
CAN,2010-09,90.79755,Sep 2010
CAN,2010-10,91.54441,Oct 2010
CAN,2010-11,92.39797,Nov 2010
CAN,2010-12,93.25153,Dec 2010
CAN,2011-01,93.8917,Jan 2011
CAN,2011-02,94.95866,Feb 2011
CAN,2011-03,96.55908,Mar 2011
CAN,2011-04,97.51934,Apr 2011
CAN,2011-05,97.09256,May 2011
CAN,2011-06,97.09256,Jun 2011
CAN,2011-07,97.09256,Jul 2011
CAN,2011-08,97.83942,Aug 2011
CAN,2011-09,98.2662,Sep 2011
CAN,2011-10,97.62603,Oct 2011
CAN,2011-11,97.94612,Nov 2011
CAN,2011-12,96.98586,Dec 2011
CAN,2012-01,97.51934,Jan 2012
CAN,2012-02,98.2662,Feb 2012
CAN,2012-03,98.79968,Mar 2012
CAN,2012-04,98.90637,Apr 2012
CAN,2012-05,98.15951,May 2012
CAN,2012-06,97.62603,Jun 2012
CAN,2012-07,97.19926,Jul 2012
CAN,2012-08,97.30595,Aug 2012
CAN,2012-09,98.3729,Sep 2012
CAN,2012-10,98.15951,Oct 2012
CAN,2012-11,97.83942,Nov 2012
CAN,2012-12,97.51934,Dec 2012
CAN,2013-01,97.94612,Jan 2013
CAN,2013-02,99.33315,Feb 2013
CAN,2013-03,99.11977,Mar 2013
CAN,2013-04,98.05281,Apr 2013
CAN,2013-05,97.94612,May 2013
CAN,2013-06,98.15951,Jun 2013
CAN,2013-07,98.2662,Jul 2013
CAN,2013-08,98.69299,Aug 2013
CAN,2013-09,98.3729,Sep 2013
CAN,2013-10,97.94612,Oct 2013
CAN,2013-11,98.05281,Nov 2013
CAN,2013-12,98.79968,Dec 2013
CAN,2014-01,100.2934,Jan 2014
