location,time,ppi_tot_int,date
BEL,2008-07,92.2,Jul 2008
BEL,2008-08,92.7,Aug 2008
BEL,2008-09,94.4,Sep 2008
BEL,2008-10,94.9,Oct 2008
BEL,2008-11,93.6,Nov 2008
BEL,2008-12,90.4,Dec 2008
BEL,2009-01,91.1,Jan 2009
BEL,2009-02,89.6,Feb 2009
BEL,2009-03,89.2,Mar 2009
BEL,2009-04,89.9,Apr 2009
BEL,2009-05,89.4,May 2009
BEL,2009-06,89.7,Jun 2009
BEL,2009-07,90.6,Jul 2009
BEL,2009-08,90.6,Aug 2009
BEL,2009-09,90.6,Sep 2009
BEL,2009-10,89.5,Oct 2009
BEL,2009-11,90.6,Nov 2009
BEL,2009-12,91.2,Dec 2009
BEL,2010-01,90.9,Jan 2010
BEL,2010-02,91.5,Feb 2010
BEL,2010-03,92.4,Mar 2010
BEL,2010-04,93.8,Apr 2010
BEL,2010-05,95.4,May 2010
BEL,2010-06,96.4,Jun 2010
BEL,2010-07,96.4,Jul 2010
BEL,2010-08,97,Aug 2010
BEL,2010-09,97.6,Sep 2010
BEL,2010-10,98.2,Oct 2010
BEL,2010-11,98.9,Nov 2010
BEL,2010-12,99.3,Dec 2010
BEL,2011-01,102.1,Jan 2011
BEL,2011-02,104,Feb 2011
BEL,2011-03,104.3,Mar 2011
BEL,2011-04,105.8,Apr 2011
BEL,2011-05,106,May 2011
BEL,2011-06,105.8,Jun 2011
BEL,2011-07,105.3,Jul 2011
BEL,2011-08,104.8,Aug 2011
BEL,2011-09,104.8,Sep 2011
BEL,2011-10,104.7,Oct 2011
BEL,2011-11,103.6,Nov 2011
BEL,2011-12,103.6,Dec 2011
BEL,2012-01,104.2,Jan 2012
BEL,2012-02,104.6,Feb 2012
BEL,2012-03,105.3,Mar 2012
BEL,2012-04,106.2,Apr 2012
BEL,2012-05,106.6,May 2012
BEL,2012-06,105.8,Jun 2012
BEL,2012-07,104.8,Jul 2012
BEL,2012-08,106,Aug 2012
BEL,2012-09,107.2,Sep 2012
BEL,2012-10,106.8,Oct 2012
BEL,2012-11,106.7,Nov 2012
BEL,2012-12,106.4,Dec 2012
BEL,2013-01,106.6,Jan 2013
BEL,2013-02,106.8,Feb 2013
BEL,2013-03,108.1,Mar 2013
BEL,2013-04,106.4,Apr 2013
BEL,2013-05,105.9,May 2013
BEL,2013-06,105,Jun 2013
BEL,2013-07,105,Jul 2013
BEL,2013-08,104.9,Aug 2013
BEL,2013-09,105.5,Sep 2013
BEL,2013-10,104.9,Oct 2013
BEL,2013-11,104.8,Nov 2013
BEL,2013-12,104.7,Dec 2013
BEL,2014-01,104.9,Jan 2014
BEL,2014-02,104.3,Feb 2014
BEL,2014-03,103.8,Mar 2014
BEL,2014-04,103.8,Apr 2014
BEL,2014-05,104.2,May 2014
BEL,2014-06,104.5,Jun 2014
BEL,2014-07,104.7,Jul 2014
BEL,2014-08,104.4,Aug 2014
BEL,2014-09,103.9,Sep 2014
BEL,2014-10,103.7,Oct 2014
BEL,2014-11,102.7,Nov 2014
BEL,2014-12,100.5,Dec 2014
BEL,2015-01,99.1,Jan 2015
BEL,2015-02,97.5,Feb 2015
BEL,2015-03,99.1,Mar 2015
BEL,2015-04,100.9,Apr 2015
BEL,2015-05,102.4,May 2015
BEL,2015-06,102.6,Jun 2015
BEL,2015-07,102.1,Jul 2015
BEL,2015-08,100.9,Aug 2015
BEL,2015-09,100,Sep 2015
BEL,2015-10,99.2,Oct 2015
BEL,2015-11,98.4,Nov 2015
BEL,2015-12,98,Dec 2015
BEL,2016-01,97.5,Jan 2016
BEL,2016-02,96.8,Feb 2016
BEL,2016-03,96.6,Mar 2016
BEL,2016-04,97.5,Apr 2016
BEL,2016-05,98.6,May 2016
BEL,2016-06,99.3,Jun 2016
BEL,2016-07,100.2,Jul 2016
BEL,2016-08,100.8,Aug 2016
BEL,2016-09,100.8,Sep 2016
BEL,2016-10,101.5,Oct 2016
BEL,2016-11,103.4,Nov 2016
BEL,2016-12,104.4,Dec 2016
BEL,2017-01,105.3,Jan 2017
BEL,2017-02,107.2,Feb 2017
BEL,2017-03,107.8,Mar 2017
BEL,2017-04,108,Apr 2017
BEL,2017-05,107.7,May 2017
BEL,2017-06,106.7,Jun 2017
BEL,2017-07,106.9,Jul 2017
BEL,2017-08,107.8,Aug 2017
BEL,2017-09,108.3,Sep 2017
BEL,2017-10,109.2,Oct 2017
BEL,2017-11,109.7,Nov 2017
BEL,2017-12,110.2,Dec 2017
BEL,2018-01,110.7,Jan 2018
BEL,2018-02,111.1,Feb 2018
BEL,2018-03,111.1,Mar 2018
BEL,2018-04,111.6,Apr 2018
BEL,2018-05,112.5,May 2018
BEL,2018-06,114,Jun 2018
BEL,2018-07,114.1,Jul 2018
BEL,2018-08,114.2,Aug 2018
BEL,2018-09,114.5,Sep 2018
BEL,2018-10,114.7,Oct 2018
BEL,2018-11,114.8,Nov 2018
BEL,2018-12,112.6,Dec 2018
BEL,2019-01,111.8,Jan 2019
BEL,2019-02,112.4,Feb 2019
BEL,2019-03,112.6,Mar 2019
BEL,2019-04,113.3,Apr 2019
BEL,2019-05,113,May 2019
BEL,2019-06,112.8,Jun 2019
BEL,2019-07,111.7,Jul 2019
BEL,2019-08,111.6,Aug 2019
BEL,2019-09,111.6,Sep 2019
BEL,2019-10,110.6,Oct 2019
BEL,2019-11,109.8,Nov 2019
BEL,2019-12,109.8,Dec 2019
BEL,2020-01,109.6,Jan 2020
BEL,2020-02,109.2,Feb 2020
BEL,2020-03,107.1,Mar 2020
BEL,2020-04,104,Apr 2020
BEL,2020-05,102.8,May 2020
BEL,2020-06,104.6,Jun 2020
BEL,2020-07,106.1,Jul 2020
BEL,2020-08,107,Aug 2020
BEL,2020-09,107.1,Sep 2020
BEL,2020-10,106.8,Oct 2020
BEL,2020-11,107.3,Nov 2020
BEL,2020-12,108.7,Dec 2020
BEL,2021-01,111,Jan 2021
BEL,2021-02,114.5,Feb 2021
BEL,2021-03,117.5,Mar 2021
BEL,2021-04,121.1,Apr 2021
BEL,2021-05,123.7,May 2021
BEL,2021-06,126.3,Jun 2021
BEL,2021-07,129.8,Jul 2021
BEL,2021-08,132.7,Aug 2021
BEL,2021-09,134.3,Sep 2021
BEL,2021-10,139.2,Oct 2021
BEL,2021-11,144.2,Nov 2021
BEL,2021-12,145.2,Dec 2021
BEL,2022-01,150.7,Jan 2022
BEL,2022-02,153.7,Feb 2022
BEL,2022-03,161.6,Mar 2022
BEL,2022-04,167.8,Apr 2022
BEL,2022-05,169.9,May 2022
BEL,2022-06,170.3,Jun 2022
BEL,2022-07,167.9,Jul 2022
BEL,2022-08,169.3,Aug 2022
BEL,2022-09,166.6,Sep 2022
BEL,2022-10,166.1,Oct 2022
BEL,2022-11,166,Nov 2022
BEL,2022-12,165.8,Dec 2022
CZE,2000-01,87.8,Jan 2000
CZE,2000-02,88,Feb 2000
CZE,2000-03,88.3,Mar 2000
CZE,2000-04,89.5,Apr 2000
CZE,2000-05,90.5,May 2000
CZE,2000-06,90.6,Jun 2000
CZE,2000-07,90.7,Jul 2000
CZE,2000-08,90.8,Aug 2000
CZE,2000-09,91.3,Sep 2000
CZE,2000-10,91.6,Oct 2000
CZE,2000-11,91.3,Nov 2000
CZE,2000-12,91.2,Dec 2000
CZE,2001-01,91.4,Jan 2001
CZE,2001-02,91.6,Feb 2001
CZE,2001-03,91.8,Mar 2001
CZE,2001-04,92,Apr 2001
CZE,2001-05,92,May 2001
CZE,2001-06,91.8,Jun 2001
CZE,2001-07,91.5,Jul 2001
CZE,2001-08,91.3,Aug 2001
CZE,2001-09,91.3,Sep 2001
CZE,2001-10,90.5,Oct 2001
CZE,2001-11,89.8,Nov 2001
CZE,2001-12,89.2,Dec 2001
CZE,2002-01,88.6,Jan 2002
CZE,2002-02,88.3,Feb 2002
CZE,2002-03,88,Mar 2002
CZE,2002-04,87.3,Apr 2002
CZE,2002-05,87.1,May 2002
CZE,2002-06,86.5,Jun 2002
CZE,2002-07,85.7,Jul 2002
CZE,2002-08,86.1,Aug 2002
CZE,2002-09,85.5,Sep 2002
CZE,2002-10,85.5,Oct 2002
CZE,2002-11,85.7,Nov 2002
CZE,2002-12,86,Dec 2002
CZE,2003-01,86.1,Jan 2003
CZE,2003-02,86.3,Feb 2003
CZE,2003-03,86.3,Mar 2003
CZE,2003-04,86.3,Apr 2003
CZE,2003-05,86.1,May 2003
CZE,2003-06,85.7,Jun 2003
CZE,2003-07,85.4,Jul 2003
CZE,2003-08,85.7,Aug 2003
CZE,2003-09,85.8,Sep 2003
CZE,2003-10,85.7,Oct 2003
CZE,2003-11,86,Nov 2003
CZE,2003-12,86.2,Dec 2003
CZE,2004-01,86.6,Jan 2004
CZE,2004-02,87.2,Feb 2004
CZE,2004-03,88.2,Mar 2004
CZE,2004-04,89.7,Apr 2004
CZE,2004-05,90.4,May 2004
CZE,2004-06,91.3,Jun 2004
CZE,2004-07,91.7,Jul 2004
CZE,2004-08,92.6,Aug 2004
CZE,2004-09,93.2,Sep 2004
CZE,2004-10,93.5,Oct 2004
CZE,2004-11,93.3,Nov 2004
CZE,2004-12,92.6,Dec 2004
CZE,2005-01,94.2,Jan 2005
CZE,2005-02,94.1,Feb 2005
CZE,2005-03,94.1,Mar 2005
CZE,2005-04,94.3,Apr 2005
CZE,2005-05,93.9,May 2005
CZE,2005-06,93.2,Jun 2005
CZE,2005-07,92.7,Jul 2005
CZE,2005-08,92,Aug 2005
CZE,2005-09,91.3,Sep 2005
CZE,2005-10,92.3,Oct 2005
CZE,2005-11,92.3,Nov 2005
CZE,2005-12,91.6,Dec 2005
CZE,2006-01,91.3,Jan 2006
CZE,2006-02,91.3,Feb 2006
CZE,2006-03,91.8,Mar 2006
CZE,2006-04,92.2,Apr 2006
CZE,2006-05,92.5,May 2006
CZE,2006-06,92.9,Jun 2006
CZE,2006-07,93.7,Jul 2006
CZE,2006-08,93.8,Aug 2006
CZE,2006-09,94.3,Sep 2006
CZE,2006-10,95,Oct 2006
CZE,2006-11,94.7,Nov 2006
CZE,2006-12,94.2,Dec 2006
CZE,2007-01,94.9,Jan 2007
CZE,2007-02,95.8,Feb 2007
CZE,2007-03,96.1,Mar 2007
CZE,2007-04,96.5,Apr 2007
CZE,2007-05,97.4,May 2007
CZE,2007-06,98.2,Jun 2007
CZE,2007-07,98,Jul 2007
CZE,2007-08,97.3,Aug 2007
CZE,2007-09,96.5,Sep 2007
CZE,2007-10,96.4,Oct 2007
CZE,2007-11,95.1,Nov 2007
CZE,2007-12,94.2,Dec 2007
CZE,2008-01,94.2,Jan 2008
CZE,2008-02,94,Feb 2008
CZE,2008-03,93.9,Mar 2008
CZE,2008-04,94.1,Apr 2008
CZE,2008-05,94.6,May 2008
CZE,2008-06,94.1,Jun 2008
CZE,2008-07,93.9,Jul 2008
CZE,2008-08,96.4,Aug 2008
CZE,2008-09,97,Sep 2008
CZE,2008-10,96.6,Oct 2008
CZE,2008-11,95.5,Nov 2008
CZE,2008-12,95.1,Dec 2008
CZE,2009-01,95.3,Jan 2009
CZE,2009-02,96.5,Feb 2009
CZE,2009-03,93.4,Mar 2009
CZE,2009-04,91.9,Apr 2009
CZE,2009-05,90.6,May 2009
CZE,2009-06,89.7,Jun 2009
CZE,2009-07,88.9,Jul 2009
CZE,2009-08,88.9,Aug 2009
CZE,2009-09,88.1,Sep 2009
CZE,2009-10,88.6,Oct 2009
CZE,2009-11,88.8,Nov 2009
CZE,2009-12,89.1,Dec 2009
CZE,2010-01,89.9,Jan 2010
CZE,2010-02,90,Feb 2010
CZE,2010-03,89.7,Mar 2010
CZE,2010-04,90.7,Apr 2010
CZE,2010-05,92.4,May 2010
CZE,2010-06,93.5,Jun 2010
CZE,2010-07,92.9,Jul 2010
CZE,2010-08,92.2,Aug 2010
CZE,2010-09,92.3,Sep 2010
CZE,2010-10,92,Oct 2010
CZE,2010-11,92.7,Nov 2010
CZE,2010-12,94.1,Dec 2010
CZE,2011-01,94.3,Jan 2011
CZE,2011-02,95.2,Feb 2011
CZE,2011-03,96.3,Mar 2011
CZE,2011-04,96.5,Apr 2011
CZE,2011-05,97.3,May 2011
CZE,2011-06,97.1,Jun 2011
CZE,2011-07,97,Jul 2011
CZE,2011-08,97.2,Aug 2011
CZE,2011-09,97.7,Sep 2011
CZE,2011-10,97.6,Oct 2011
CZE,2011-11,98.6,Nov 2011
CZE,2011-12,98.7,Dec 2011
CZE,2012-01,99.5,Jan 2012
CZE,2012-02,98.8,Feb 2012
CZE,2012-03,98.4,Mar 2012
CZE,2012-04,98.9,Apr 2012
CZE,2012-05,100,May 2012
CZE,2012-06,100.3,Jun 2012
CZE,2012-07,99.5,Jul 2012
CZE,2012-08,98.8,Aug 2012
CZE,2012-09,98.3,Sep 2012
CZE,2012-10,98.7,Oct 2012
CZE,2012-11,99.2,Nov 2012
CZE,2012-12,98.9,Dec 2012
CZE,2013-01,99.4,Jan 2013
CZE,2013-02,99.2,Feb 2013
CZE,2013-03,99.7,Mar 2013
CZE,2013-04,99.6,Apr 2013
CZE,2013-05,99.5,May 2013
CZE,2013-06,99.1,Jun 2013
CZE,2013-07,99.1,Jul 2013
CZE,2013-08,98.7,Aug 2013
CZE,2013-09,98.6,Sep 2013
CZE,2013-10,97.9,Oct 2013
CZE,2013-11,100.4,Nov 2013
CZE,2013-12,102.1,Dec 2013
CZE,2014-01,102.2,Jan 2014
CZE,2014-02,102.3,Feb 2014
CZE,2014-03,102.1,Mar 2014
CZE,2014-04,102.2,Apr 2014
CZE,2014-05,102.3,May 2014
CZE,2014-06,102.1,Jun 2014
CZE,2014-07,102.5,Jul 2014
CZE,2014-08,103.4,Aug 2014
CZE,2014-09,102.8,Sep 2014
CZE,2014-10,102.7,Oct 2014
CZE,2014-11,102.8,Nov 2014
CZE,2014-12,102.1,Dec 2014
CZE,2015-01,101.5,Jan 2015
CZE,2015-02,100.5,Feb 2015
CZE,2015-03,100.4,Mar 2015
CZE,2015-04,101.2,Apr 2015
CZE,2015-05,101.5,May 2015
CZE,2015-06,101.1,Jun 2015
CZE,2015-07,100.4,Jul 2015
CZE,2015-08,99.8,Aug 2015
CZE,2015-09,99.1,Sep 2015
CZE,2015-10,98.7,Oct 2015
CZE,2015-11,98.1,Nov 2015
CZE,2015-12,97.9,Dec 2015
CZE,2016-01,97.1,Jan 2016
CZE,2016-02,96.5,Feb 2016
CZE,2016-03,96.2,Mar 2016
CZE,2016-04,96,Apr 2016
CZE,2016-05,96.2,May 2016
CZE,2016-06,96.6,Jun 2016
CZE,2016-07,96.7,Jul 2016
CZE,2016-08,96.9,Aug 2016
CZE,2016-09,96.8,Sep 2016
CZE,2016-10,96.6,Oct 2016
CZE,2016-11,96.9,Nov 2016
CZE,2016-12,97.4,Dec 2016
CZE,2017-01,98.1,Jan 2017
CZE,2017-02,99.2,Feb 2017
CZE,2017-03,99.8,Mar 2017
CZE,2017-04,99.8,Apr 2017
CZE,2017-05,99.2,May 2017
CZE,2017-06,98,Jun 2017
CZE,2017-07,97.5,Jul 2017
CZE,2017-08,97.4,Aug 2017
CZE,2017-09,97.8,Sep 2017
CZE,2017-10,97.5,Oct 2017
CZE,2017-11,97.1,Nov 2017
CZE,2017-12,97.6,Dec 2017
CZE,2018-01,97.7,Jan 2018
CZE,2018-02,97.6,Feb 2018
CZE,2018-03,98.1,Mar 2018
CZE,2018-04,98.3,Apr 2018
CZE,2018-05,99.4,May 2018
CZE,2018-06,100.1,Jun 2018
CZE,2018-07,100.7,Jul 2018
CZE,2018-08,100.5,Aug 2018
CZE,2018-09,100.3,Sep 2018
CZE,2018-10,100.9,Oct 2018
CZE,2018-11,101.6,Nov 2018
CZE,2018-12,101.1,Dec 2018
CZE,2019-01,100.4,Jan 2019
CZE,2019-02,100.5,Feb 2019
CZE,2019-03,100.6,Mar 2019
CZE,2019-04,101,Apr 2019
CZE,2019-05,101,May 2019
CZE,2019-06,100.3,Jun 2019
CZE,2019-07,99.9,Jul 2019
CZE,2019-08,100.3,Aug 2019
CZE,2019-09,100.4,Sep 2019
CZE,2019-10,99.6,Oct 2019
CZE,2019-11,98.9,Nov 2019
CZE,2019-12,98.5,Dec 2019
CZE,2020-01,97.8,Jan 2020
CZE,2020-02,97.3,Feb 2020
CZE,2020-03,99.7,Mar 2020
CZE,2020-04,100.8,Apr 2020
CZE,2020-05,100.8,May 2020
CZE,2020-06,99.2,Jun 2020
CZE,2020-07,98.7,Jul 2020
CZE,2020-08,97.8,Aug 2020
CZE,2020-09,99,Sep 2020
CZE,2020-10,100.4,Oct 2020
CZE,2020-11,99.4,Nov 2020
CZE,2020-12,99.7,Dec 2020
CZE,2021-01,100.8,Jan 2021
CZE,2021-02,101.3,Feb 2021
CZE,2021-03,104.1,Mar 2021
CZE,2021-04,106.1,Apr 2021
CZE,2021-05,107.5,May 2021
CZE,2021-06,108.8,Jun 2021
CZE,2021-07,112.5,Jul 2021
CZE,2021-08,114.4,Aug 2021
CZE,2021-09,115.1,Sep 2021
CZE,2021-10,116.3,Oct 2021
CZE,2021-11,117.3,Nov 2021
CZE,2021-12,118,Dec 2021
CZE,2022-01,119.4,Jan 2022
CZE,2022-02,120.2,Feb 2022
CZE,2022-03,124.9,Mar 2022
CZE,2022-04,129.1,Apr 2022
CZE,2022-05,133.7,May 2022
CZE,2022-06,134.5,Jun 2022
CZE,2022-07,134.9,Jul 2022
CZE,2022-08,134.3,Aug 2022
CZE,2022-09,134.2,Sep 2022
CZE,2022-10,134.5,Oct 2022
CZE,2022-11,133.1,Nov 2022
DNK,1985-01,59.26301,Jan 1985
DNK,1985-02,59.11321,Feb 1985
DNK,1985-03,59.48771,Mar 1985
DNK,1985-04,59.93709,Apr 1985
DNK,1985-05,60.53627,May 1985
DNK,1985-06,60.61117,Jun 1985
DNK,1985-07,60.68607,Jul 1985
DNK,1985-08,60.76097,Aug 1985
DNK,1985-09,60.83587,Sep 1985
DNK,1985-10,60.68607,Oct 1985
DNK,1985-11,60.23668,Nov 1985
DNK,1985-12,60.31158,Dec 1985
DNK,1986-01,60.23668,Jan 1986
DNK,1986-02,60.38648,Feb 1986
DNK,1986-03,60.53627,Mar 1986
DNK,1986-04,60.53627,Apr 1986
DNK,1986-05,60.16179,May 1986
DNK,1986-06,60.08689,Jun 1986
DNK,1986-07,59.7873,Jul 1986
DNK,1986-08,59.7873,Aug 1986
DNK,1986-09,59.93709,Sep 1986
DNK,1986-10,59.48771,Oct 1986
DNK,1986-11,59.41281,Nov 1986
DNK,1986-12,59.41281,Dec 1986
DNK,1987-01,59.41281,Jan 1987
DNK,1987-02,59.7124,Feb 1987
DNK,1987-03,59.86219,Mar 1987
DNK,1987-04,60.01199,Apr 1987
DNK,1987-05,60.31158,May 1987
DNK,1987-06,60.46138,Jun 1987
DNK,1987-07,60.61117,Jul 1987
DNK,1987-08,60.91077,Aug 1987
DNK,1987-09,60.98566,Sep 1987
DNK,1987-10,61.28526,Oct 1987
DNK,1987-11,61.73464,Nov 1987
DNK,1987-12,61.80954,Dec 1987
DNK,1988-01,62.10913,Jan 1988
DNK,1988-02,62.63342,Feb 1988
DNK,1988-03,63.00791,Mar 1988
DNK,1988-04,63.53219,Apr 1988
DNK,1988-05,63.90668,May 1988
DNK,1988-06,64.20628,Jun 1988
DNK,1988-07,64.28117,Jul 1988
DNK,1988-08,64.50587,Aug 1988
DNK,1988-09,64.65566,Sep 1988
DNK,1988-10,64.95525,Oct 1988
DNK,1988-11,65.25484,Nov 1988
DNK,1988-12,65.40464,Dec 1988
DNK,1989-01,66.67791,Jan 1989
DNK,1989-02,67.0524,Feb 1989
DNK,1989-03,67.35199,Mar 1989
DNK,1989-04,67.57668,Apr 1989
DNK,1989-05,67.72648,May 1989
DNK,1989-06,67.80138,Jun 1989
DNK,1989-07,67.80138,Jul 1989
DNK,1989-08,67.57668,Aug 1989
DNK,1989-09,67.80138,Sep 1989
DNK,1989-10,67.65158,Oct 1989
DNK,1989-11,67.87627,Nov 1989
DNK,1989-12,67.96053,Dec 1989
DNK,1990-01,68.40992,Jan 1990
DNK,1990-02,68.70952,Feb 1990
DNK,1990-03,68.85931,Mar 1990
DNK,1990-04,68.93421,Apr 1990
DNK,1990-05,68.93421,May 1990
DNK,1990-06,69.08401,Jun 1990
DNK,1990-07,68.93421,Jul 1990
DNK,1990-08,68.93421,Aug 1990
DNK,1990-09,69.00911,Sep 1990
DNK,1990-10,69.00911,Oct 1990
DNK,1990-11,69.60829,Nov 1990
DNK,1990-12,69.53339,Dec 1990
DNK,1991-01,69.75809,Jan 1991
DNK,1991-02,69.68319,Feb 1991
DNK,1991-03,69.83298,Mar 1991
DNK,1991-04,69.83298,Apr 1991
DNK,1991-05,69.3836,May 1991
DNK,1991-06,69.4585,Jun 1991
DNK,1991-07,69.53339,Jul 1991
DNK,1991-08,69.75809,Aug 1991
DNK,1991-09,69.83298,Sep 1991
DNK,1991-10,70.05768,Oct 1991
DNK,1991-11,69.98278,Nov 1991
DNK,1991-12,69.83298,Dec 1991
DNK,1992-01,69.2338,Jan 1992
DNK,1992-02,68.93421,Feb 1992
DNK,1992-03,69.15891,Mar 1992
DNK,1992-04,68.93421,Apr 1992
DNK,1992-05,68.93421,May 1992
DNK,1992-06,68.93421,Jun 1992
DNK,1992-07,68.63462,Jul 1992
DNK,1992-08,68.85931,Aug 1992
DNK,1992-09,68.63462,Sep 1992
DNK,1992-10,68.63462,Oct 1992
DNK,1992-11,68.48483,Nov 1992
DNK,1992-12,68.85931,Dec 1992
DNK,1993-01,68.48483,Jan 1993
DNK,1993-02,68.48483,Feb 1993
DNK,1993-03,68.55972,Mar 1993
DNK,1993-04,68.11033,Apr 1993
DNK,1993-05,68.18523,May 1993
DNK,1993-06,68.26012,Jun 1993
DNK,1993-07,68.03543,Jul 1993
DNK,1993-08,67.96053,Aug 1993
DNK,1993-09,67.87627,Sep 1993
DNK,1993-10,68.03543,Oct 1993
DNK,1993-11,68.11033,Nov 1993
DNK,1993-12,68.18523,Dec 1993
DNK,1994-01,67.96053,Jan 1994
DNK,1994-02,67.80138,Feb 1994
DNK,1994-03,67.96053,Mar 1994
DNK,1994-04,67.72648,Apr 1994
DNK,1994-05,67.57668,May 1994
DNK,1994-06,67.72648,Jun 1994
DNK,1994-07,67.72648,Jul 1994
DNK,1994-08,68.03543,Aug 1994
DNK,1994-09,68.40992,Sep 1994
DNK,1994-10,68.78442,Oct 1994
DNK,1994-11,69.15891,Nov 1994
DNK,1994-12,69.53339,Dec 1994
DNK,1995-01,69.98278,Jan 1995
DNK,1995-02,70.50706,Feb 1995
DNK,1995-03,71.10625,Mar 1995
DNK,1995-04,71.48074,Apr 1995
DNK,1995-05,71.63054,May 1995
DNK,1995-06,71.85523,Jun 1995
DNK,1995-07,71.93013,Jul 1995
DNK,1995-08,72.00503,Aug 1995
DNK,1995-09,72.07993,Sep 1995
DNK,1995-10,72.07993,Oct 1995
DNK,1995-11,71.93013,Nov 1995
DNK,1995-12,71.85523,Dec 1995
DNK,1996-01,72.00503,Jan 1996
DNK,1996-02,71.55564,Feb 1996
DNK,1996-03,71.55564,Mar 1996
DNK,1996-04,71.33094,Apr 1996
DNK,1996-05,71.78033,May 1996
DNK,1996-06,71.78033,Jun 1996
DNK,1996-07,72.00503,Jul 1996
DNK,1996-08,71.70544,Aug 1996
DNK,1996-09,71.55564,Sep 1996
DNK,1996-10,71.33094,Oct 1996
DNK,1996-11,71.33094,Nov 1996
DNK,1996-12,71.48074,Dec 1996
DNK,1997-01,71.33094,Jan 1997
DNK,1997-02,71.40585,Feb 1997
DNK,1997-03,71.63054,Mar 1997
DNK,1997-04,71.85523,Apr 1997
DNK,1997-05,71.93013,May 1997
DNK,1997-06,72.00503,Jun 1997
DNK,1997-07,72.15482,Jul 1997
DNK,1997-08,72.30462,Aug 1997
DNK,1997-09,72.30462,Sep 1997
DNK,1997-10,72.15482,Oct 1997
DNK,1997-11,72.30462,Nov 1997
DNK,1997-12,72.37952,Dec 1997
DNK,1998-01,72.22972,Jan 1998
DNK,1998-02,72.37952,Feb 1998
DNK,1998-03,72.60421,Mar 1998
DNK,1998-04,73.12849,Apr 1998
DNK,1998-05,73.0536,May 1998
DNK,1998-06,72.9038,Jun 1998
DNK,1998-07,73.12849,Jul 1998
DNK,1998-08,72.9787,Aug 1998
DNK,1998-09,72.9787,Sep 1998
DNK,1998-10,72.37952,Oct 1998
DNK,1998-11,72.15482,Nov 1998
DNK,1998-12,72.07993,Dec 1998
DNK,1999-01,72.15482,Jan 1999
DNK,1999-02,72.15482,Feb 1999
DNK,1999-03,72.07993,Mar 1999
DNK,1999-04,72.52931,Apr 1999
DNK,1999-05,72.67911,May 1999
DNK,1999-06,72.8289,Jun 1999
DNK,1999-07,73.0536,Jul 1999
DNK,1999-08,73.27829,Aug 1999
DNK,1999-09,73.42809,Sep 1999
DNK,1999-10,73.0536,Oct 1999
DNK,1999-11,73.35319,Nov 1999
DNK,1999-12,73.35319,Dec 1999
DNK,2000-01,73.4,Jan 2000
DNK,2000-02,73.9,Feb 2000
DNK,2000-03,73.9,Mar 2000
DNK,2000-04,74.1,Apr 2000
DNK,2000-05,74.3,May 2000
DNK,2000-06,74.8,Jun 2000
DNK,2000-07,75.1,Jul 2000
DNK,2000-08,75.3,Aug 2000
DNK,2000-09,75.6,Sep 2000
DNK,2000-10,75.9,Oct 2000
DNK,2000-11,76.2,Nov 2000
DNK,2000-12,75.8,Dec 2000
DNK,2001-01,76.5,Jan 2001
DNK,2001-02,76.7,Feb 2001
DNK,2001-03,77.1,Mar 2001
DNK,2001-04,77.4,Apr 2001
DNK,2001-05,78,May 2001
DNK,2001-06,78.4,Jun 2001
DNK,2001-07,78.2,Jul 2001
DNK,2001-08,78.4,Aug 2001
DNK,2001-09,78.3,Sep 2001
DNK,2001-10,78.2,Oct 2001
DNK,2001-11,77.9,Nov 2001
DNK,2001-12,77.8,Dec 2001
DNK,2002-01,78.1,Jan 2002
DNK,2002-02,78,Feb 2002
DNK,2002-03,78.2,Mar 2002
DNK,2002-04,78.3,Apr 2002
DNK,2002-05,78.2,May 2002
DNK,2002-06,78.2,Jun 2002
DNK,2002-07,78.4,Jul 2002
DNK,2002-08,78.6,Aug 2002
DNK,2002-09,78.5,Sep 2002
DNK,2002-10,78.7,Oct 2002
DNK,2002-11,78.3,Nov 2002
DNK,2002-12,78.5,Dec 2002
DNK,2003-01,79,Jan 2003
DNK,2003-02,78.8,Feb 2003
DNK,2003-03,79,Mar 2003
DNK,2003-04,78.8,Apr 2003
DNK,2003-05,78.9,May 2003
DNK,2003-06,79,Jun 2003
DNK,2003-07,78.9,Jul 2003
DNK,2003-08,79.1,Aug 2003
DNK,2003-09,78.6,Sep 2003
DNK,2003-10,78.6,Oct 2003
DNK,2003-11,78.6,Nov 2003
DNK,2003-12,78.7,Dec 2003
DNK,2004-01,79.4,Jan 2004
DNK,2004-02,79.5,Feb 2004
DNK,2004-03,79.5,Mar 2004
DNK,2004-04,79.7,Apr 2004
DNK,2004-05,80.2,May 2004
DNK,2004-06,80.1,Jun 2004
DNK,2004-07,80.4,Jul 2004
DNK,2004-08,80.4,Aug 2004
DNK,2004-09,80.7,Sep 2004
DNK,2004-10,81.3,Oct 2004
DNK,2004-11,81.3,Nov 2004
DNK,2004-12,81.4,Dec 2004
DNK,2005-01,82.2,Jan 2005
DNK,2005-02,82.3,Feb 2005
DNK,2005-03,82.3,Mar 2005
DNK,2005-04,82.2,Apr 2005
DNK,2005-05,82.4,May 2005
DNK,2005-06,82.3,Jun 2005
DNK,2005-07,82.4,Jul 2005
DNK,2005-08,82.4,Aug 2005
DNK,2005-09,82.5,Sep 2005
DNK,2005-10,82.5,Oct 2005
DNK,2005-11,82.7,Nov 2005
