location,time,ppi_dom_manufact,date
MEX,1982-05,0.1439157,May 1982
MEX,1982-06,0.1482246,Jun 1982
MEX,1982-07,0.1540137,Jul 1982
MEX,1982-08,0.1694927,Aug 1982
MEX,1982-09,0.185229,Sep 1982
MEX,1982-10,0.1913257,Oct 1982
MEX,1982-11,0.1977343,Nov 1982
MEX,1982-12,0.2143002,Dec 1982
MEX,1983-01,0.2490939,Jan 1983
MEX,1983-02,0.2589287,Feb 1983
MEX,1983-03,0.2713202,Mar 1983
MEX,1983-04,0.2881685,Apr 1983
MEX,1983-05,0.3006102,May 1983
MEX,1983-06,0.3125153,Jun 1983
MEX,1983-07,0.3260098,Jul 1983
MEX,1983-08,0.3382387,Aug 1983
MEX,1983-09,0.3454695,Sep 1983
MEX,1983-10,0.3540592,Oct 1983
MEX,1983-11,0.3737496,Nov 1983
MEX,1983-12,0.3860982,Dec 1983
MEX,1984-01,0.4207396,Jan 1984
MEX,1984-02,0.4441814,Feb 1984
MEX,1984-03,0.4615857,Mar 1984
MEX,1984-04,0.4786602,Apr 1984
MEX,1984-05,0.4926457,May 1984
MEX,1984-06,0.5132514,Jun 1984
MEX,1984-07,0.5272043,Jul 1984
MEX,1984-08,0.5378835,Aug 1984
MEX,1984-09,0.5555273,Sep 1984
MEX,1984-10,0.5782933,Oct 1984
MEX,1984-11,0.5952525,Nov 1984
MEX,1984-12,0.6182655,Dec 1984
MEX,1985-01,0.6685013,Jan 1985
MEX,1985-02,0.6859366,Feb 1985
MEX,1985-03,0.7096075,Mar 1985
MEX,1985-04,0.7318249,Apr 1985
MEX,1985-05,0.7521881,May 1985
MEX,1985-06,0.7668479,Jun 1985
MEX,1985-07,0.7959368,Jul 1985
MEX,1985-08,0.8426873,Aug 1985
MEX,1985-09,0.8667413,Sep 1985
MEX,1985-10,0.9020674,Oct 1985
MEX,1985-11,0.943218,Nov 1985
MEX,1985-12,0.9962603,Dec 1985
MEX,1986-01,1.070974,Jan 1986
MEX,1986-02,1.095156,Feb 1986
MEX,1986-03,1.146932,Mar 1986
MEX,1986-04,1.197827,Apr 1986
MEX,1986-05,1.269135,May 1986
MEX,1986-06,1.355411,Jun 1986
MEX,1986-07,1.415243,Jul 1986
MEX,1986-08,1.52965,Aug 1986
MEX,1986-09,1.636099,Sep 1986
MEX,1986-10,1.738736,Oct 1986
MEX,1986-11,1.87129,Nov 1986
MEX,1986-12,2.015331,Dec 1986
MEX,1987-01,2.232473,Jan 1987
MEX,1987-02,2.379907,Feb 1987
MEX,1987-03,2.580125,Mar 1987
MEX,1987-04,2.819121,Apr 1987
MEX,1987-05,3.042099,May 1987
MEX,1987-06,3.276932,Jun 1987
MEX,1987-07,3.58363,Jul 1987
MEX,1987-08,3.837615,Aug 1987
MEX,1987-09,4.135189,Sep 1987
MEX,1987-10,4.497247,Oct 1987
MEX,1987-11,4.783082,Nov 1987
MEX,1987-12,5.370227,Dec 1987
MEX,1988-01,6.349832,Jan 1988
MEX,1988-02,6.710295,Feb 1988
MEX,1988-03,6.885417,Mar 1988
MEX,1988-04,7.025765,Apr 1988
MEX,1988-05,7.091768,May 1988
MEX,1988-06,7.166068,Jun 1988
MEX,1988-07,7.275872,Jul 1988
MEX,1988-08,7.278548,Aug 1988
MEX,1988-09,7.201808,Sep 1988
MEX,1988-10,7.163933,Oct 1988
MEX,1988-11,7.254503,Nov 1988
MEX,1988-12,7.375496,Dec 1988
MEX,1989-01,7.509649,Jan 1989
MEX,1989-02,7.571536,Feb 1989
MEX,1989-03,7.660697,Mar 1989
MEX,1989-04,7.785766,Apr 1989
MEX,1989-05,7.84584,May 1989
MEX,1989-06,7.905705,Jun 1989
MEX,1989-07,7.989043,Jul 1989
MEX,1989-08,8.093547,Aug 1989
MEX,1989-09,8.148435,Sep 1989
MEX,1989-10,8.252637,Oct 1989
MEX,1989-11,8.312555,Nov 1989
MEX,1989-12,8.524297,Dec 1989
MEX,1990-01,8.798147,Jan 1990
MEX,1990-02,8.997196,Feb 1990
MEX,1990-03,9.063025,Mar 1990
MEX,1990-04,9.126501,Apr 1990
MEX,1990-05,9.232596,May 1990
MEX,1990-06,9.3541,Jun 1990
MEX,1990-07,9.628365,Jul 1990
MEX,1990-08,10.14047,Aug 1990
MEX,1990-09,10.5281,Sep 1990
MEX,1990-10,10.63797,Oct 1990
MEX,1990-11,10.82275,Nov 1990
MEX,1990-12,11.01296,Dec 1990
MEX,1991-01,11.05635,Jan 1991
MEX,1991-02,11.08558,Feb 1991
MEX,1991-03,11.22969,Mar 1991
MEX,1991-04,11.34499,Apr 1991
MEX,1991-05,11.4552,May 1991
MEX,1991-06,11.5914,Jun 1991
MEX,1991-07,11.74801,Jul 1991
MEX,1991-08,11.82562,Aug 1991
MEX,1991-09,11.9491,Sep 1991
MEX,1991-10,12.09859,Oct 1991
MEX,1991-11,12.13124,Nov 1991
MEX,1991-12,12.22126,Dec 1991
MEX,1992-01,12.39068,Jan 1992
MEX,1992-02,12.53402,Feb 1992
MEX,1992-03,12.6865,Mar 1992
MEX,1992-04,12.85474,Apr 1992
MEX,1992-05,12.99062,May 1992
MEX,1992-06,13.09959,Jun 1992
MEX,1992-07,13.17858,Jul 1992
MEX,1992-08,13.22174,Aug 1992
MEX,1992-09,13.28317,Sep 1992
MEX,1992-10,13.38227,Oct 1992
MEX,1992-11,13.41987,Nov 1992
MEX,1992-12,13.51189,Dec 1992
MEX,1993-01,13.60086,Jan 1993
MEX,1993-02,13.68455,Feb 1993
MEX,1993-03,13.72928,Mar 1993
MEX,1993-04,13.79092,Apr 1993
MEX,1993-05,13.86417,May 1993
MEX,1993-06,13.8911,Jun 1993
MEX,1993-07,13.92706,Jul 1993
MEX,1993-08,13.9921,Aug 1993
MEX,1993-09,14.05144,Sep 1993
MEX,1993-10,14.08153,Oct 1993
MEX,1993-11,14.07348,Nov 1993
MEX,1993-12,14.13543,Dec 1993
MEX,1994-01,13.82978,Jan 1994
MEX,1994-02,13.92978,Feb 1994
MEX,1994-03,13.99588,Mar 1994
MEX,1994-04,14.11356,Apr 1994
MEX,1994-05,14.22564,May 1994
MEX,1994-06,14.32104,Jun 1994
MEX,1994-07,14.42737,Jul 1994
MEX,1994-08,14.50367,Aug 1994
MEX,1994-09,14.5712,Sep 1994
MEX,1994-10,14.66345,Oct 1994
MEX,1994-11,14.79579,Nov 1994
MEX,1994-12,15.04782,Dec 1994
MEX,1995-01,16.27448,Jan 1995
MEX,1995-02,17.22367,Feb 1995
MEX,1995-03,18.51155,Mar 1995
MEX,1995-04,20.4782,Apr 1995
MEX,1995-05,21.35972,May 1995
MEX,1995-06,21.8882,Jun 1995
MEX,1995-07,22.20187,Jul 1995
MEX,1995-08,22.50232,Aug 1995
MEX,1995-09,22.77432,Sep 1995
MEX,1995-10,23.22464,Oct 1995
MEX,1995-11,23.99782,Nov 1995
MEX,1995-12,24.90492,Dec 1995
MEX,1996-01,25.77624,Jan 1996
MEX,1996-02,26.33188,Feb 1996
MEX,1996-03,27.0371,Mar 1996
MEX,1996-04,27.70094,Apr 1996
MEX,1996-05,28.08243,May 1996
MEX,1996-06,28.43446,Jun 1996
MEX,1996-07,28.81207,Jul 1996
MEX,1996-08,29.16511,Aug 1996
MEX,1996-09,29.46556,Sep 1996
MEX,1996-10,29.79676,Oct 1996
MEX,1996-11,30.34435,Nov 1996
MEX,1996-12,30.96394,Dec 1996
MEX,1997-01,31.60737,Jan 1997
MEX,1997-02,32.1064,Feb 1997
MEX,1997-03,32.3215,Mar 1997
MEX,1997-04,32.66045,Apr 1997
MEX,1997-05,33.03936,May 1997
MEX,1997-06,33.37027,Jun 1997
MEX,1997-07,33.55045,Jul 1997
MEX,1997-08,33.7588,Aug 1997
MEX,1997-09,34.10696,Sep 1997
MEX,1997-10,34.42465,Oct 1997
MEX,1997-11,35.02397,Nov 1997
MEX,1997-12,35.23921,Dec 1997
MEX,1998-01,35.68321,Jan 1998
MEX,1998-02,36.39475,Feb 1998
MEX,1998-03,36.77811,Mar 1998
MEX,1998-04,37.03818,Apr 1998
MEX,1998-05,37.29912,May 1998
MEX,1998-06,37.75805,Jun 1998
MEX,1998-07,38.03221,Jul 1998
MEX,1998-08,38.49862,Aug 1998
MEX,1998-09,39.78275,Sep 1998
MEX,1998-10,40.7354,Oct 1998
MEX,1998-11,41.12925,Nov 1998
MEX,1998-12,41.39263,Dec 1998
MEX,1999-01,42.30433,Jan 1999
MEX,1999-02,42.83295,Feb 1999
MEX,1999-03,43.14231,Mar 1999
MEX,1999-04,43.42538,Apr 1999
MEX,1999-05,43.75356,May 1999
MEX,1999-06,44.12025,Jun 1999
MEX,1999-07,44.26868,Jul 1999
MEX,1999-08,44.53637,Aug 1999
MEX,1999-09,44.9305,Sep 1999
MEX,1999-10,45.36257,Oct 1999
MEX,1999-11,45.6419,Nov 1999
MEX,1999-12,45.88876,Dec 1999
MEX,2000-01,46.48362,Jan 2000
MEX,2000-02,46.86382,Feb 2000
MEX,2000-03,47.24502,Mar 2000
MEX,2000-04,47.64289,Apr 2000
MEX,2000-05,47.93846,May 2000
MEX,2000-06,48.41291,Jun 2000
MEX,2000-07,48.4303,Jul 2000
MEX,2000-08,48.36205,Aug 2000
MEX,2000-09,48.62514,Sep 2000
MEX,2000-10,48.97904,Oct 2000
MEX,2000-11,49.2519,Nov 2000
MEX,2000-12,49.25047,Dec 2000
MEX,2001-01,49.60322,Jan 2001
MEX,2001-02,49.95281,Feb 2001
MEX,2001-03,50.25312,Mar 2001
MEX,2001-04,50.13759,Apr 2001
MEX,2001-05,50.10986,May 2001
MEX,2001-06,50.14392,Jun 2001
MEX,2001-07,49.98629,Jul 2001
MEX,2001-08,49.91157,Aug 2001
MEX,2001-09,50.28243,Sep 2001
MEX,2001-10,50.40816,Oct 2001
MEX,2001-11,50.24105,Nov 2001
MEX,2001-12,50.0531,Dec 2001
MEX,2002-01,50.06819,Jan 2002
MEX,2002-02,50.18716,Feb 2002
MEX,2002-03,50.58345,Mar 2002
MEX,2002-04,50.86034,Apr 2002
MEX,2002-05,51.49975,May 2002
MEX,2002-06,51.84489,Jun 2002
MEX,2002-07,51.97765,Jul 2002
MEX,2002-08,52.15051,Aug 2002
MEX,2002-09,52.5343,Sep 2002
MEX,2002-10,52.91637,Oct 2002
MEX,2002-11,52.85602,Nov 2002
MEX,2002-12,52.854,Dec 2002
MEX,2003-01,53.63523,Jan 2003
MEX,2003-02,54.56216,Feb 2003
MEX,2003-03,54.88115,Mar 2003
MEX,2003-04,54.6659,Apr 2003
MEX,2003-05,54.49779,May 2003
MEX,2003-06,54.67395,Jun 2003
MEX,2003-07,54.83775,Jul 2003
MEX,2003-08,55.2168,Aug 2003
MEX,2003-09,55.53047,Sep 2003
MEX,2003-10,55.79299,Oct 2003
MEX,2003-11,56.17247,Nov 2003
MEX,2003-12,56.52867,Dec 2003
MEX,2004-01,56.64003,Jan 2004
MEX,2004-02,57.4156,Feb 2004
MEX,2004-03,58.39299,Mar 2004
MEX,2004-04,59.15499,Apr 2004
MEX,2004-05,59.71236,May 2004
MEX,2004-06,59.87177,Jun 2004
MEX,2004-07,60.32174,Jul 2004
MEX,2004-08,60.64961,Aug 2004
MEX,2004-09,61.001220000000004,Sep 2004
MEX,2004-10,61.28273,Oct 2004
MEX,2004-11,61.65186,Nov 2004
MEX,2004-12,61.62699,Dec 2004
MEX,2005-01,61.93224,Jan 2005
MEX,2005-02,62.16853,Feb 2005
MEX,2005-03,62.38787,Mar 2005
MEX,2005-04,62.44609,Apr 2005
MEX,2005-05,62.42235,May 2005
MEX,2005-06,62.29686,Jun 2005
MEX,2005-07,62.30759,Jul 2005
MEX,2005-08,62.27481,Aug 2005
MEX,2005-09,62.58741,Sep 2005
MEX,2005-10,63.02212,Oct 2005
MEX,2005-11,63.14592,Nov 2005
MEX,2005-12,63.31946,Dec 2005
MEX,2006-01,63.65976,Jan 2006
MEX,2006-02,63.92714,Feb 2006
MEX,2006-03,64.36128,Mar 2006
MEX,2006-04,65.11311,Apr 2006
MEX,2006-05,66.22673,May 2006
MEX,2006-06,67.14306,Jun 2006
MEX,2006-07,67.27364,Jul 2006
MEX,2006-08,67.49523,Aug 2006
MEX,2006-09,67.63599,Sep 2006
MEX,2006-10,67.43813,Oct 2006
MEX,2006-11,67.44605,Nov 2006
MEX,2006-12,67.60094,Dec 2006
MEX,2007-01,67.9288,Jan 2007
MEX,2007-02,68.08144,Feb 2007
MEX,2007-03,68.50031,Mar 2007
MEX,2007-04,68.96159,Apr 2007
MEX,2007-05,69.3799,May 2007
MEX,2007-06,69.55853,Jun 2007
MEX,2007-07,69.76768,Jul 2007
MEX,2007-08,70.07633,Aug 2007
MEX,2007-09,70.36349,Sep 2007
MEX,2007-10,70.46525,Oct 2007
MEX,2007-11,70.77502,Nov 2007
MEX,2007-12,70.98248,Dec 2007
MEX,2008-01,71.56247,Jan 2008
MEX,2008-02,72.27473,Feb 2008
MEX,2008-03,73.2685,Mar 2008
MEX,2008-04,74.08874,Apr 2008
MEX,2008-05,74.9344,May 2008
MEX,2008-06,75.52626,Jun 2008
MEX,2008-07,76.40189,Jul 2008
MEX,2008-08,76.51325,Aug 2008
MEX,2008-09,76.87673,Sep 2008
MEX,2008-10,78.59689,Oct 2008
MEX,2008-11,78.46857,Nov 2008
MEX,2008-12,78.23285,Dec 2008
MEX,2009-01,78.46519,Jan 2009
MEX,2009-02,79.12318,Feb 2009
MEX,2009-03,79.66133,Mar 2009
MEX,2009-04,79.09209,Apr 2009
MEX,2009-05,78.54093,May 2009
MEX,2009-06,78.75179,Jun 2009
MEX,2009-07,79.01125,Jul 2009
MEX,2009-08,79.32838,Aug 2009
MEX,2009-09,80.57314,Sep 2009
MEX,2009-10,80.70259,Oct 2009
MEX,2009-11,81.0005,Nov 2009
MEX,2009-12,81.13899,Dec 2009
MEX,2010-01,81.80998,Jan 2010
MEX,2010-02,82.31252,Feb 2010
MEX,2010-03,82.53129,Mar 2010
MEX,2010-04,82.57199,Apr 2010
MEX,2010-05,83.04797,May 2010
MEX,2010-06,83.17176,Jun 2010
MEX,2010-07,83.43745,Jul 2010
MEX,2010-08,83.55389,Aug 2010
MEX,2010-09,83.98408,Sep 2010
MEX,2010-10,84.18193,Oct 2010
MEX,2010-11,84.46062,Nov 2010
MEX,2010-12,85.00668,Dec 2010
MEX,2011-01,85.59062,Jan 2011
MEX,2011-02,86.24749,Feb 2011
MEX,2011-03,86.92131,Mar 2011
MEX,2011-04,87.57026,Apr 2011
MEX,2011-05,87.66353,May 2011
MEX,2011-06,87.95013,Jun 2011
MEX,2011-07,88.30457,Jul 2011
MEX,2011-08,89.19998,Aug 2011
MEX,2011-09,90.26837,Sep 2011
MEX,2011-10,91.24123,Oct 2011
MEX,2011-11,91.75282,Nov 2011
MEX,2011-12,92.25705,Dec 2011
MEX,2012-01,93.05241,Jan 2012
MEX,2012-02,93.00605,Feb 2012
MEX,2012-03,93.26043,Mar 2012
MEX,2012-04,93.55042,Apr 2012
MEX,2012-05,93.98344,May 2012
MEX,2012-06,94.31808,Jun 2012
MEX,2012-07,93.51358,Jul 2012
MEX,2012-08,93.38371,Aug 2012
MEX,2012-09,93.92677,Sep 2012
MEX,2012-10,93.80647,Oct 2012
MEX,2012-11,94.12714,Nov 2012
MEX,2012-12,93.96772,Dec 2012
MEX,2013-01,93.84211,Jan 2013
MEX,2013-02,93.96082,Feb 2013
MEX,2013-03,93.9145,Mar 2013
MEX,2013-04,93.20674,Apr 2013
MEX,2013-05,93.0407,May 2013
MEX,2013-06,94.07331,Jun 2013
MEX,2013-07,93.6098,Jul 2013
MEX,2013-08,93.54003,Aug 2013
MEX,2013-09,94.33385,Sep 2013
MEX,2013-10,94.06062,Oct 2013
MEX,2013-11,94.11233,Nov 2013
MEX,2013-12,94.29552,Dec 2013
MEX,2014-01,95.12771,Jan 2014
MEX,2014-02,95.68426,Feb 2014
MEX,2014-03,95.6993,Mar 2014
MEX,2014-04,95.56458,Apr 2014
MEX,2014-05,95.99194,May 2014
MEX,2014-06,95.69865,Jun 2014
MEX,2014-07,95.93093,Jul 2014
MEX,2014-08,96.47345,Aug 2014
MEX,2014-09,96.52942,Sep 2014
MEX,2014-10,96.60656,Oct 2014
MEX,2014-11,96.31062,Nov 2014
MEX,2014-12,97.40147,Dec 2014
MEX,2015-01,97.65541,Jan 2015
MEX,2015-02,97.75027,Feb 2015
MEX,2015-03,98.70659,Mar 2015
MEX,2015-04,99.17976,Apr 2015
MEX,2015-05,99.44114,May 2015
MEX,2015-06,99.97517,Jun 2015
MEX,2015-07,100.5832,Jul 2015
MEX,2015-08,101.1119,Aug 2015
MEX,2015-09,101.4777,Sep 2015
MEX,2015-10,101.1842,Oct 2015
MEX,2015-11,101.3033,Nov 2015
MEX,2015-12,101.6313,Dec 2015
MEX,2016-01,102.6828,Jan 2016
MEX,2016-02,103.8437,Feb 2016
MEX,2016-03,103.4927,Mar 2016
MEX,2016-04,104.0272,Apr 2016
MEX,2016-05,105.4597,May 2016
MEX,2016-06,107.0787,Jun 2016
MEX,2016-07,107.5599,Jul 2016
MEX,2016-08,108.0164,Aug 2016
MEX,2016-09,109.6409,Sep 2016
MEX,2016-10,109.9182,Oct 2016
MEX,2016-11,111.6596,Nov 2016
MEX,2016-12,113.0205,Dec 2016
MEX,2017-01,116.9368,Jan 2017
MEX,2017-02,117.1494,Feb 2017
MEX,2017-03,116.1494,Mar 2017
MEX,2017-04,115.2588,Apr 2017
MEX,2017-05,115.6019,May 2017
MEX,2017-06,114.7032,Jun 2017
MEX,2017-07,113.8544,Jul 2017
MEX,2017-08,114.039,Aug 2017
MEX,2017-09,114.5338,Sep 2017
MEX,2017-10,116.2624,Oct 2017
MEX,2017-11,117.7372,Nov 2017
MEX,2017-12,118.094,Dec 2017
MEX,2018-01,119.5437,Jan 2018
MEX,2018-02,119.7124,Feb 2018
MEX,2018-03,120.1777,Mar 2018
MEX,2018-04,120.2612,Apr 2018
MEX,2018-05,122.9012,May 2018
MEX,2018-06,124.9413,Jun 2018
MEX,2018-07,123.4775,Jul 2018
MEX,2018-08,123.0603,Aug 2018
MEX,2018-09,123.7996,Sep 2018
MEX,2018-10,124.2135,Oct 2018
MEX,2018-11,126.3319,Nov 2018
MEX,2018-12,126.4245,Dec 2018
MEX,2019-01,125.184,Jan 2019
MEX,2019-02,125.6107,Feb 2019
MEX,2019-03,125.8824,Mar 2019
MEX,2019-04,125.9567,Apr 2019
MEX,2019-05,126.2886,May 2019
MEX,2019-06,126.6682,Jun 2019
MEX,2019-07,126.9375,Jul 2019
MEX,2019-08,127.1883,Aug 2019
MEX,2019-09,127.5217,Sep 2019
MEX,2019-10,126.9624,Oct 2019
MEX,2019-11,126.7661,Nov 2019
MEX,2019-12,126.9256,Dec 2019
MEX,2020-01,126.3592,Jan 2020
MEX,2020-02,126.3389,Feb 2020
MEX,2020-03,130.906,Mar 2020
MEX,2020-04,135.2102,Apr 2020
MEX,2020-05,134.1512,May 2020
MEX,2020-06,132.7233,Jun 2020
MEX,2020-07,134.8466,Jul 2020
MEX,2020-08,135.3124,Aug 2020
MEX,2020-09,134.2607,Sep 2020
MEX,2020-10,134.0134,Oct 2020
MEX,2020-11,133.2626,Nov 2020
MEX,2020-12,133.0821,Dec 2020
MEX,2021-01,134.2499,Jan 2021
MEX,2021-02,136.1003,Feb 2021
MEX,2021-03,138.2437,Mar 2021
MEX,2021-04,138.5233,Apr 2021
MEX,2021-05,139.507,May 2021
MEX,2021-06,140.5265,Jun 2021
MEX,2021-07,141.2137,Jul 2021
MEX,2021-08,142.0191,Aug 2021
MEX,2021-09,142.6839,Sep 2021
MEX,2021-10,144.7889,Oct 2021
MEX,2021-11,146.2089,Nov 2021
MEX,2021-12,147.684,Dec 2021
MEX,2022-01,148.0465,Jan 2022
MEX,2022-02,149.6978,Feb 2022
MEX,2022-03,151.452,Mar 2022
MEX,2022-04,151.8518,Apr 2022
MEX,2022-05,153.3194,May 2022
MEX,2022-06,154.5669,Jun 2022
MEX,2022-07,155.914,Jul 2022
MEX,2022-08,156.0013,Aug 2022
MEX,2022-09,155.5829,Sep 2022
MEX,2022-10,155.4113,Oct 2022
MEX,2022-11,154.5323,Nov 2022
MEX,2022-12,154.5995,Dec 2022
MEX,2023-01,155.3129,Jan 2023
NLD,1971-01,31.72819,Jan 1971
NLD,1971-02,31.91355,Feb 1971
NLD,1971-03,32.06802,Mar 1971
NLD,1971-04,32.2225,Apr 1971
NLD,1971-05,32.1916,May 1971
NLD,1971-06,32.2225,Jun 1971
NLD,1971-07,32.28429,Jul 1971
NLD,1971-08,32.28429,Aug 1971
NLD,1971-09,32.53144,Sep 1971
NLD,1971-10,32.59322,Oct 1971
NLD,1971-11,32.65501,Nov 1971
NLD,1971-12,32.80948,Dec 1971
NLD,1972-01,33.42737,Jan 1972
NLD,1972-02,33.67452,Feb 1972
NLD,1972-03,33.67452,Mar 1972
NLD,1972-04,33.67452,Apr 1972
NLD,1972-05,33.92167,May 1972
NLD,1972-06,33.85988,Jun 1972
NLD,1972-07,33.82898,Jul 1972
NLD,1972-08,33.92167,Aug 1972
NLD,1972-09,34.10703,Sep 1972
NLD,1972-10,34.2615,Oct 1972
NLD,1972-11,34.44687,Nov 1972
NLD,1972-12,34.66312,Dec 1972
NLD,1973-01,35.15742,Jan 1973
NLD,1973-02,35.46637,Feb 1973
NLD,1973-03,35.58995,Mar 1973
NLD,1973-04,35.868,Apr 1973
NLD,1973-05,36.02246,May 1973
NLD,1973-06,36.08425,Jun 1973
NLD,1973-07,36.30051,Jul 1973
NLD,1973-08,36.64034,Aug 1973
NLD,1973-09,36.73303,Sep 1973
NLD,1973-10,36.70213,Oct 1973
NLD,1973-11,36.94928,Nov 1973
NLD,1973-12,37.32001,Dec 1973
NLD,1974-01,38.37041,Jan 1974
NLD,1974-02,38.67935,Feb 1974
NLD,1974-03,39.08097,Mar 1974
NLD,1974-04,39.26633,Apr 1974
NLD,1974-05,39.32812,May 1974
NLD,1974-06,39.45171,Jun 1974
NLD,1974-07,39.66796,Jul 1974
NLD,1974-08,40.16227,Aug 1974
NLD,1974-09,40.56389,Sep 1974
NLD,1974-10,40.71836,Oct 1974
NLD,1974-11,40.93462,Nov 1974
NLD,1974-12,41.0273,Dec 1974
NLD,1975-01,41.58339,Jan 1975
NLD,1975-02,41.73786,Feb 1975
NLD,1975-03,41.76876,Mar 1975
NLD,1975-04,41.92323,Apr 1975
NLD,1975-05,42.0468,May 1975
NLD,1975-06,42.20127,Jun 1975
NLD,1975-07,42.41753,Jul 1975
NLD,1975-08,42.63379,Aug 1975
NLD,1975-09,42.91183,Sep 1975
NLD,1975-10,43.25167,Oct 1975
NLD,1975-11,43.6224,Nov 1975
NLD,1975-12,43.74598,Dec 1975
NLD,1976-01,44.30207,Jan 1976
NLD,1976-02,44.59686,Feb 1976
NLD,1976-03,44.7653,Mar 1976
NLD,1976-04,45.1022,Apr 1976
NLD,1976-05,45.1022,May 1976
NLD,1976-06,45.31276,Jun 1976
NLD,1976-07,45.48121,Jul 1976
NLD,1976-08,45.776,Aug 1976
NLD,1976-09,45.90233,Sep 1976
NLD,1976-10,46.15501,Oct 1976
NLD,1976-11,46.15501,Nov 1976
NLD,1976-12,46.15501,Dec 1976
NLD,1977-01,46.49191,Jan 1977
NLD,1977-02,46.8288,Feb 1977
NLD,1977-03,47.12359,Mar 1977
NLD,1977-04,47.58682,Apr 1977
NLD,1977-05,47.96584,May 1977
NLD,1977-06,48.42907,Jun 1977
NLD,1977-07,48.8923,Jul 1977
NLD,1977-08,48.68174,Aug 1977
NLD,1977-09,48.72385,Sep 1977
NLD,1977-10,48.59752,Oct 1977
NLD,1977-11,48.59752,Nov 1977
NLD,1977-12,48.76597,Dec 1977
NLD,1978-01,48.68174,Jan 1978
NLD,1978-02,48.85019,Feb 1978
NLD,1978-03,48.76597,Mar 1978
NLD,1978-04,48.68174,Apr 1978
NLD,1978-05,48.72385,May 1978
NLD,1978-06,48.68174,Jun 1978
NLD,1978-07,48.68174,Jul 1978
NLD,1978-08,48.63963,Aug 1978
NLD,1978-09,48.63963,Sep 1978
NLD,1978-10,48.59752,Oct 1978
NLD,1978-11,48.5554,Nov 1978
NLD,1978-12,48.63963,Dec 1978
NLD,1979-01,49.01863,Jan 1979
NLD,1979-02,49.14498,Feb 1979
NLD,1979-03,49.18708,Mar 1979
NLD,1979-04,49.35553,Apr 1979
NLD,1979-05,49.43976,May 1979
NLD,1979-06,49.69244,Jun 1979
NLD,1979-07,49.90299,Jul 1979
NLD,1979-08,50.49257,Aug 1979
NLD,1979-09,50.74524,Sep 1979
NLD,1979-10,50.82947,Oct 1979
NLD,1979-11,50.91369,Nov 1979
NLD,1979-12,51.12425,Dec 1979
NLD,1980-01,52.85085,Jan 1980
NLD,1980-02,53.10352,Feb 1980
NLD,1980-03,53.3562,Mar 1980
NLD,1980-04,53.56676,Apr 1980
NLD,1980-05,53.98788,May 1980
NLD,1980-06,53.94577,Jun 1980
NLD,1980-07,54.45111,Jul 1980
NLD,1980-08,54.409,Aug 1980
NLD,1980-09,54.49323,Sep 1980
NLD,1980-10,54.61956,Oct 1980
NLD,1980-11,54.87224,Nov 1980
NLD,1980-12,55.16702,Dec 1980
NLD,1981-01,56.85151,Jan 1981
NLD,1981-02,57.87635,Feb 1981
NLD,1981-03,58.3618,Mar 1981
NLD,1981-04,58.95512,Apr 1981
NLD,1981-05,59.76421,May 1981
NLD,1981-06,60.19572,Jun 1981
NLD,1981-07,60.84299,Jul 1981
NLD,1981-08,61.49025,Aug 1981
NLD,1981-09,61.38237,Sep 1981
NLD,1981-10,60.84299,Oct 1981
NLD,1981-11,60.89693,Nov 1981
NLD,1981-12,60.84299,Dec 1981
NLD,1982-01,61.38237,Jan 1982
NLD,1982-02,61.49025,Feb 1982
NLD,1982-03,61.11268,Mar 1982
NLD,1982-04,60.95086,Apr 1982
NLD,1982-05,61.2745,May 1982
NLD,1982-06,61.92176,Jun 1982
NLD,1982-07,61.81389,Jul 1982
NLD,1982-08,61.81389,Aug 1982
NLD,1982-09,62.08358,Sep 1982
NLD,1982-10,62.35327,Oct 1982
NLD,1982-11,62.08358,Nov 1982
NLD,1982-12,61.22056,Dec 1982
NLD,1983-01,60.84299,Jan 1983
NLD,1983-02,60.57329,Feb 1983
NLD,1983-03,60.14178,Mar 1983
NLD,1983-04,60.68117,Apr 1983
NLD,1983-05,60.95086,May 1983
NLD,1983-06,61.43632,Jun 1983
NLD,1983-07,61.92176,Jul 1983
NLD,1983-08,62.83873,Aug 1983
NLD,1983-09,63.37811,Sep 1983
NLD,1983-10,63.00054,Oct 1983
NLD,1983-11,63.59387,Nov 1983
NLD,1983-12,63.97144,Dec 1983
NLD,1984-01,64.72658,Jan 1984
NLD,1984-02,64.67265,Feb 1984
NLD,1984-03,64.45689,Mar 1984
NLD,1984-04,64.834460000000007,Apr 1984
NLD,1984-05,65.26598,May 1984
NLD,1984-06,65.31991,Jun 1984
NLD,1984-07,65.31991,Jul 1984
NLD,1984-08,65.37385,Aug 1984
NLD,1984-09,66.18293,Sep 1984
NLD,1984-10,66.39868,Oct 1984
NLD,1984-11,65.96718,Nov 1984
NLD,1984-12,66.12899,Dec 1984
NLD,1985-01,66.61444,Jan 1985
NLD,1985-02,67.21968,Feb 1985
NLD,1985-03,67.21968,Mar 1985
NLD,1985-04,67.21968,Apr 1985
NLD,1985-05,67.21968,May 1985
NLD,1985-06,67.21968,Jun 1985
NLD,1985-07,66.61444,Jul 1985
NLD,1985-08,66.61444,Aug 1985
NLD,1985-09,65.88432,Sep 1985
NLD,1985-10,65.88432,Oct 1985
NLD,1985-11,65.88432,Nov 1985
NLD,1985-12,65.22144,Dec 1985
