location,time,ppi_tot_manufact_food,date
USA,2002-09,67.5183,Sep 2002
USA,2002-10,65.28587,Oct 2002
USA,2002-11,65.28587,Nov 2002
USA,2002-12,65.78197,Dec 2002
USA,2003-01,66.42689,Jan 2003
USA,2003-02,66.72454,Feb 2003
USA,2003-03,66.87337,Mar 2003
USA,2003-04,67.0222,Apr 2003
USA,2003-05,67.31985,May 2003
USA,2003-06,68.01439,Jun 2003
USA,2003-07,67.96478,Jul 2003
USA,2003-08,68.36165,Aug 2003
USA,2003-09,68.95696,Sep 2003
USA,2003-10,70.34602,Oct 2003
USA,2003-11,70.1972,Nov 2003
USA,2003-12,69.99876,Dec 2003
USA,2004-01,69.10579,Jan 2004
USA,2004-02,69.6515,Feb 2004
USA,2004-03,70.64368,Mar 2004
USA,2004-04,72.47923,Apr 2004
USA,2004-05,73.96751,May 2004
USA,2004-06,73.71946,Jun 2004
USA,2004-07,72.67767,Jul 2004
USA,2004-08,71.73508,Aug 2004
USA,2004-09,71.33821,Sep 2004
USA,2004-10,71.18938,Oct 2004
USA,2004-11,71.09016,Nov 2004
USA,2004-12,71.53665,Dec 2004
USA,2005-01,71.7847,Jan 2005
USA,2005-02,71.93353,Feb 2005
USA,2005-03,72.42962,Mar 2005
USA,2005-04,72.57845,Apr 2005
USA,2005-05,72.97532,May 2005
USA,2005-06,72.62805,Jun 2005
USA,2005-07,72.57845,Jul 2005
USA,2005-08,72.42962,Aug 2005
USA,2005-09,72.57845,Sep 2005
USA,2005-10,72.77688,Oct 2005
USA,2005-11,72.47923,Nov 2005
USA,2005-12,72.52884,Dec 2005
USA,2006-01,72.62805,Jan 2006
USA,2006-02,71.98313,Feb 2006
USA,2006-03,72.03275,Mar 2006
USA,2006-04,71.48704,Apr 2006
USA,2006-05,71.7847,May 2006
USA,2006-06,72.62805,Jun 2006
USA,2006-07,73.12415,Jul 2006
USA,2006-08,73.17376,Aug 2006
USA,2006-09,73.37219,Sep 2006
USA,2006-10,73.22337,Oct 2006
USA,2006-11,73.9179,Nov 2006
USA,2006-12,74.31477,Dec 2006
USA,2007-01,75.20774,Jan 2007
USA,2007-02,76.29914,Feb 2007
USA,2007-03,77.29133,Mar 2007
USA,2007-04,77.83704,Apr 2007
USA,2007-05,78.73,May 2007
USA,2007-06,79.52375,Jun 2007
USA,2007-07,79.57336,Jul 2007
USA,2007-08,79.52375,Aug 2007
USA,2007-09,79.7718,Sep 2007
USA,2007-10,79.72219,Oct 2007
USA,2007-11,80.06945,Nov 2007
USA,2007-12,80.76398,Dec 2007
USA,2008-01,82.25227,Jan 2008
USA,2008-02,83.09562,Feb 2008
USA,2008-03,84.23663,Mar 2008
USA,2008-04,84.93117,Apr 2008
USA,2008-05,86.32023,May 2008
USA,2008-06,87.36202,Jun 2008
USA,2008-07,89.44562,Jul 2008
USA,2008-08,89.54484,Aug 2008
USA,2008-09,88.89991,Sep 2008
USA,2008-10,87.51085,Oct 2008
USA,2008-11,86.02258,Nov 2008
USA,2008-12,84.88156,Dec 2008
USA,2009-01,84.38547,Jan 2009
USA,2009-02,83.69093,Feb 2009
USA,2009-03,83.14523,Mar 2009
USA,2009-04,83.64133,Apr 2009
USA,2009-05,84.5839,May 2009
USA,2009-06,85.03039,Jun 2009
USA,2009-07,84.18703,Jul 2009
USA,2009-08,84.18703,Aug 2009
USA,2009-09,84.08781,Sep 2009
USA,2009-10,83.4925,Oct 2009
USA,2009-11,83.88937,Nov 2009
USA,2009-12,84.93117,Dec 2009
USA,2010-01,85.42726,Jan 2010
USA,2010-02,85.52648,Feb 2010
USA,2010-03,85.62569,Mar 2010
USA,2010-04,86.12179,Apr 2010
USA,2010-05,87.2132,May 2010
USA,2010-06,86.61788,Jun 2010
USA,2010-07,86.61788,Jul 2010
USA,2010-08,86.96515,Aug 2010
USA,2010-09,87.95734,Sep 2010
USA,2010-10,88.40382,Oct 2010
USA,2010-11,88.99913,Nov 2010
USA,2010-12,89.19757,Dec 2010
USA,2011-01,89.84249,Jan 2011
USA,2011-02,91.57882,Feb 2011
USA,2011-03,93.16631,Mar 2011
USA,2011-04,94.65459,Apr 2011
USA,2011-05,94.85303,May 2011
USA,2011-06,95.15069,Jun 2011
USA,2011-07,95.94444,Jul 2011
USA,2011-08,96.98624,Aug 2011
USA,2011-09,97.43272,Sep 2011
USA,2011-10,96.44053,Oct 2011
USA,2011-11,96.63897,Nov 2011
USA,2011-12,96.341309999999993,Dec 2011
USA,2012-01,96.68858,Jan 2012
USA,2012-02,96.68858,Feb 2012
USA,2012-03,97.08545,Mar 2012
USA,2012-04,97.23428,Apr 2012
USA,2012-05,97.53194,May 2012
USA,2012-06,97.77998,Jun 2012
USA,2012-07,98.32568,Jul 2012
USA,2012-08,99.51631,Aug 2012
USA,2012-09,100.2605,Sep 2012
USA,2012-10,100.4093,Oct 2012
USA,2012-11,100.5085,Nov 2012
USA,2012-12,100.062,Dec 2012
USA,2013-01,99.51631,Jan 2013
USA,2013-02,99.51631,Feb 2013
USA,2013-03,99.66514,Mar 2013
USA,2013-04,99.51631,Apr 2013
USA,2013-05,100.062,May 2013
USA,2013-06,100.5581,Jun 2013
USA,2013-07,100.8062,Jul 2013
USA,2013-08,100.3597,Aug 2013
USA,2013-09,100.4093,Sep 2013
USA,2013-10,99.71474,Oct 2013
USA,2013-11,99.36748,Nov 2013
USA,2013-12,99.56592,Dec 2013
USA,2014-01,99.91319,Jan 2014
USA,2014-02,100.3597,Feb 2014
USA,2014-03,102.1456,Mar 2014
USA,2014-04,104.6261,Apr 2014
USA,2014-05,104.6757,May 2014
USA,2014-06,105.0726,Jun 2014
USA,2014-07,105.6183,Jul 2014
USA,2014-08,105.6183,Aug 2014
USA,2014-09,105.4694,Sep 2014
USA,2014-10,105.0726,Oct 2014
USA,2014-11,104.1796,Nov 2014
USA,2014-12,103.4354,Dec 2014
USA,2015-01,101.7487,Jan 2015
USA,2015-02,100.4589,Feb 2015
USA,2015-03,100.1116,Mar 2015
USA,2015-04,99.81396,Apr 2015
USA,2015-05,100.5085,May 2015
USA,2015-06,101.5007,Jun 2015
USA,2015-07,100.955,Jul 2015
USA,2015-08,100.955,Aug 2015
USA,2015-09,99.91319,Sep 2015
USA,2015-10,98.9706,Oct 2015
USA,2015-11,98.27608,Nov 2015
USA,2015-12,96.7878,Dec 2015
USA,2016-01,95.94444,Jan 2016
USA,2016-02,96.39092,Feb 2016
USA,2016-03,96.2917,Mar 2016
USA,2016-04,96.63897,Apr 2016
USA,2016-05,97.08545,May 2016
USA,2016-06,97.97842,Jun 2016
USA,2016-07,97.8792,Jul 2016
USA,2016-08,97.3335,Aug 2016
USA,2016-09,97.28389,Sep 2016
USA,2016-10,96.53975,Oct 2016
USA,2016-11,95.94444,Nov 2016
USA,2016-12,96.49014,Dec 2016
USA,2017-01,96.8374,Jan 2017
USA,2017-02,96.98624,Feb 2017
USA,2017-03,97.58154,Mar 2017
USA,2017-04,97.82959,Apr 2017
USA,2017-05,98.67295,May 2017
USA,2017-06,99.86357,Jun 2017
USA,2017-07,99.36748,Jul 2017
USA,2017-08,99.36748,Aug 2017
USA,2017-09,98.47451,Sep 2017
USA,2017-10,98.22646,Oct 2017
USA,2017-11,97.68076,Nov 2017
USA,2017-12,97.53194,Dec 2017
USA,2018-01,97.53194,Jan 2018
USA,2018-02,97.82959,Feb 2018
USA,2018-03,98.67295,Mar 2018
USA,2018-04,98.921,Apr 2018
USA,2018-05,99.76436,May 2018
USA,2018-06,99.31787,Jun 2018
USA,2018-07,98.62334,Jul 2018
USA,2018-08,98.07764,Aug 2018
USA,2018-09,97.77998,Sep 2018
USA,2018-10,97.92881,Oct 2018
USA,2018-11,97.82959,Nov 2018
USA,2018-12,98.22646,Dec 2018
USA,2019-01,98.3753,Jan 2019
USA,2019-02,98.62334,Feb 2019
USA,2019-03,98.921,Mar 2019
USA,2019-04,99.76436,Apr 2019
USA,2019-05,100.2108,May 2019
USA,2019-06,100.3101,Jun 2019
USA,2019-07,100.2108,Jul 2019
USA,2019-08,100.3101,Aug 2019
USA,2019-09,100.3101,Sep 2019
USA,2019-10,100.1116,Oct 2019
USA,2019-11,100.8062,Nov 2019
USA,2019-12,100.7069,Dec 2019
USA,2020-01,100.4093,Jan 2020
USA,2020-02,99.66514,Feb 2020
USA,2020-03,99.71474,Mar 2020
USA,2020-04,100.062,Apr 2020
USA,2020-05,107.305,May 2020
USA,2020-06,101.4015,Jun 2020
USA,2020-07,100.2605,Jul 2020
USA,2020-08,99.96279,Aug 2020
USA,2020-09,100.1116,Sep 2020
USA,2020-10,100.8062,Oct 2020
USA,2020-11,101.6991,Nov 2020
USA,2020-12,101.5007,Dec 2020
USA,2021-01,101.6991,Jan 2021
USA,2021-02,103.4851,Feb 2021
USA,2021-03,105.0726,Mar 2021
USA,2021-04,107.9995,Apr 2021
USA,2021-05,111.0753,May 2021
USA,2021-06,113.5557,Jun 2021
USA,2021-07,111.7872,Jul 2021
USA,2021-08,113.6986,Aug 2021
USA,2021-09,115.0386,Sep 2021
USA,2021-10,113.7815,Oct 2021
USA,2021-11,113.8499,Nov 2021
USA,2021-12,113.9114,Dec 2021
USA,2022-01,116.2218,Jan 2022
USA,2022-02,118.4547,Feb 2022
USA,2022-03,120.2609,Mar 2022
USA,2022-04,123.5877,Apr 2022
USA,2022-05,125.8266,May 2022
USA,2022-06,127.0197,Jun 2022
USA,2022-07,127.2951,Jul 2022
USA,2022-08,127.2251,Aug 2022
USA,2022-09,126.9126,Sep 2022
USA,2022-10,126.1669,Oct 2022
USA,2022-11,127.2003,Nov 2022
USA,2022-12,126.1868,Dec 2022
EST,1997-01,56.45385,Jan 1997
EST,1997-02,57.10328,Feb 1997
EST,1997-03,57.70632,Mar 1997
EST,1997-04,57.89188,Apr 1997
EST,1997-05,57.89188,May 1997
EST,1997-06,58.12381,Jun 1997
EST,1997-07,58.21659,Jul 1997
EST,1997-08,58.72685,Aug 1997
EST,1997-09,58.77324,Sep 1997
EST,1997-10,58.63408,Oct 1997
EST,1997-11,58.72685,Nov 1997
EST,1997-12,59.05157,Dec 1997
EST,1998-01,59.23712,Jan 1998
EST,1998-02,59.37628,Feb 1998
EST,1998-03,59.3299,Mar 1998
EST,1998-04,59.56183,Apr 1998
EST,1998-05,59.51545,May 1998
EST,1998-06,59.3299,Jun 1998
EST,1998-07,59.37628,Jul 1998
EST,1998-08,59.42267,Aug 1998
EST,1998-09,58.26298,Sep 1998
EST,1998-10,58.58769,Oct 1998
EST,1998-11,58.1702,Nov 1998
EST,1998-12,57.89188,Dec 1998
EST,1999-01,57.75271,Jan 1999
EST,1999-02,57.84549,Feb 1999
EST,1999-03,57.89188,Mar 1999
EST,1999-04,57.98465,Apr 1999
EST,1999-05,58.21659,May 1999
EST,1999-06,58.12381,Jun 1999
EST,1999-07,58.07743,Jul 1999
EST,1999-08,58.07743,Aug 1999
EST,1999-09,58.30936,Sep 1999
EST,1999-10,58.5413,Oct 1999
EST,1999-11,59.19073,Nov 1999
EST,1999-12,59.74738,Dec 1999
EST,2000-01,60.0721,Jan 2000
EST,2000-02,59.97932,Feb 2000
EST,2000-03,59.60822,Mar 2000
EST,2000-04,59.65461,Apr 2000
EST,2000-05,59.88655,May 2000
EST,2000-06,60.4432,Jun 2000
EST,2000-07,60.58236,Jul 2000
EST,2000-08,60.67514,Aug 2000
EST,2000-09,60.90708,Sep 2000
EST,2000-10,61.32457,Oct 2000
EST,2000-11,61.23179,Nov 2000
EST,2000-12,62.48426,Dec 2000
EST,2001-01,62.48426,Jan 2001
EST,2001-02,62.7162,Feb 2001
EST,2001-03,62.90175,Mar 2001
EST,2001-04,62.99452,Apr 2001
EST,2001-05,63.64395,May 2001
EST,2001-06,64.15421,Jun 2001
EST,2001-07,64.20061,Jul 2001
EST,2001-08,64.75726,Aug 2001
EST,2001-09,64.20061,Sep 2001
EST,2001-10,64.06144,Oct 2001
EST,2001-11,63.69034,Nov 2001
EST,2001-12,63.8295,Dec 2001
EST,2002-01,63.78312,Jan 2002
EST,2002-02,63.91811,Feb 2002
EST,2002-03,63.24315,Mar 2002
EST,2002-04,62.5682,Apr 2002
EST,2002-05,62.43321,May 2002
EST,2002-06,62.23072,Jun 2002
EST,2002-07,62.16323,Jul 2002
EST,2002-08,62.02824,Aug 2002
EST,2002-09,61.55577,Sep 2002
EST,2002-10,61.42078,Oct 2002
EST,2002-11,61.48827,Nov 2002
EST,2002-12,61.55577,Dec 2002
EST,2003-01,61.55577,Jan 2003
EST,2003-02,61.62326,Feb 2003
EST,2003-03,61.89325,Mar 2003
EST,2003-04,61.69076,Apr 2003
EST,2003-05,61.15079,May 2003
EST,2003-06,61.42078,Jun 2003
EST,2003-07,61.35328,Jul 2003
EST,2003-08,61.42078,Aug 2003
EST,2003-09,61.28579,Sep 2003
EST,2003-10,61.62326,Oct 2003
EST,2003-11,62.63569,Nov 2003
EST,2003-12,63.31065,Dec 2003
EST,2004-01,63.51313,Jan 2004
EST,2004-02,63.71562,Feb 2004
EST,2004-03,64.66055,Mar 2004
EST,2004-04,64.59306,Apr 2004
EST,2004-05,65.80798,May 2004
EST,2004-06,66.68542,Jun 2004
EST,2004-07,67.0229,Jul 2004
EST,2004-08,67.09039,Aug 2004
EST,2004-09,66.55042,Sep 2004
EST,2004-10,66.28044,Oct 2004
EST,2004-11,67.15788,Nov 2004
EST,2004-12,67.36037,Dec 2004
EST,2005-01,67.09039,Jan 2005
EST,2005-02,66.8204,Feb 2005
EST,2005-03,67.29288,Mar 2005
EST,2005-04,66.9554,Apr 2005
EST,2005-05,67.15788,May 2005
EST,2005-06,67.29288,Jun 2005
EST,2005-07,67.56286,Jul 2005
EST,2005-08,67.83284,Aug 2005
EST,2005-09,67.69785,Sep 2005
EST,2005-10,68.30531,Oct 2005
EST,2005-11,67.83284,Nov 2005
EST,2005-12,68.10282,Dec 2005
EST,2006-01,68.23781,Jan 2006
EST,2006-02,68.30531,Feb 2006
EST,2006-03,68.77777,Mar 2006
EST,2006-04,68.91277,Apr 2006
EST,2006-05,69.25024,May 2006
EST,2006-06,69.7902,Jun 2006
EST,2006-07,70.39766,Jul 2006
EST,2006-08,70.60014,Aug 2006
EST,2006-09,70.53265,Sep 2006
EST,2006-10,70.60014,Oct 2006
EST,2006-11,71.41009,Nov 2006
EST,2006-12,71.88256,Dec 2006
EST,2007-01,72.75999,Jan 2007
EST,2007-02,72.96249,Feb 2007
EST,2007-03,74.1099,Mar 2007
EST,2007-04,74.98734,Apr 2007
EST,2007-05,75.18983,May 2007
EST,2007-06,75.45981,Jun 2007
EST,2007-07,76.80972,Jul 2007
EST,2007-08,77.55217,Aug 2007
EST,2007-09,79.50954,Sep 2007
EST,2007-10,82.34434,Oct 2007
EST,2007-11,83.62675,Nov 2007
EST,2007-12,84.70667,Dec 2007
EST,2008-01,87.81146,Jan 2008
EST,2008-02,88.21644,Feb 2008
EST,2008-03,88.55391,Mar 2008
EST,2008-04,88.89139,Apr 2008
EST,2008-05,88.89139,May 2008
EST,2008-06,89.29636,Jun 2008
EST,2008-07,90.71376,Jul 2008
EST,2008-08,90.64627,Aug 2008
EST,2008-09,89.29636,Sep 2008
EST,2008-10,89.90382,Oct 2008
EST,2008-11,89.90382,Nov 2008
EST,2008-12,89.76883,Dec 2008
EST,2009-01,88.6889,Jan 2009
EST,2009-02,87.2715,Feb 2009
EST,2009-03,86.59655,Mar 2009
EST,2009-04,85.92159,Apr 2009
EST,2009-05,85.71911,May 2009
EST,2009-06,85.44913,Jun 2009
EST,2009-07,85.24664,Jul 2009
EST,2009-08,84.3017,Aug 2009
EST,2009-09,85.17915,Sep 2009
EST,2009-10,84.90916,Oct 2009
EST,2009-11,84.3692,Nov 2009
EST,2009-12,84.84167,Dec 2009
EST,2010-01,85.38163,Jan 2010
EST,2010-02,85.38163,Feb 2010
EST,2010-03,84.90916,Mar 2010
EST,2010-04,85.38163,Apr 2010
EST,2010-05,86.93402,May 2010
EST,2010-06,87.00152,Jun 2010
EST,2010-07,87.00152,Jul 2010
EST,2010-08,87.40649,Aug 2010
EST,2010-09,88.55391,Sep 2010
EST,2010-10,90.1738,Oct 2010
EST,2010-11,91.7262,Nov 2010
EST,2010-12,91.7262,Dec 2010
EST,2011-01,92.26616,Jan 2011
EST,2011-02,92.13116,Feb 2011
EST,2011-03,91.99618,Mar 2011
EST,2011-04,93.21109,Apr 2011
EST,2011-05,94.15603,May 2011
EST,2011-06,94.42601,Jun 2011
EST,2011-07,95.23595,Jul 2011
EST,2011-08,94.76349,Aug 2011
EST,2011-09,94.89848,Sep 2011
EST,2011-10,95.03347,Oct 2011
EST,2011-11,95.23595,Nov 2011
EST,2011-12,95.57343,Dec 2011
EST,2012-01,96.58586,Jan 2012
EST,2012-02,97.53079,Feb 2012
EST,2012-03,97.73328,Mar 2012
EST,2012-04,97.93577,Apr 2012
EST,2012-05,98.27325,May 2012
EST,2012-06,98.07076,Jun 2012
EST,2012-07,98.07076,Jul 2012
EST,2012-08,98.20575,Aug 2012
EST,2012-09,98.40823,Sep 2012
EST,2012-10,98.9482,Oct 2012
EST,2012-11,99.75814,Nov 2012
EST,2012-12,100.2981,Dec 2012
EST,2013-01,100.9056,Jan 2013
EST,2013-02,102.188,Feb 2013
EST,2013-03,103.7404,Mar 2013
EST,2013-04,103.2679,Apr 2013
EST,2013-05,103.2679,May 2013
EST,2013-06,103.2004,Jun 2013
EST,2013-07,103.6054,Jul 2013
EST,2013-08,103.1329,Aug 2013
EST,2013-09,101.9855,Sep 2013
EST,2013-10,103.2004,Oct 2013
EST,2013-11,103.0654,Nov 2013
EST,2013-12,103.6729,Dec 2013
EST,2014-01,104.8203,Jan 2014
EST,2014-02,105.2253,Feb 2014
EST,2014-03,104.6853,Mar 2014
EST,2014-04,103.7404,Apr 2014
EST,2014-05,104.5503,May 2014
EST,2014-06,103.6729,Jun 2014
EST,2014-07,104.4828,Jul 2014
EST,2014-08,103.6054,Aug 2014
EST,2014-09,102.9979,Sep 2014
EST,2014-10,102.5255,Oct 2014
EST,2014-11,102.5255,Nov 2014
EST,2014-12,103.2679,Dec 2014
EST,2015-01,102.6604,Jan 2015
EST,2015-02,101.8505,Feb 2015
EST,2015-03,101.648,Mar 2015
EST,2015-04,101.0406,Apr 2015
EST,2015-05,100.2306,May 2015
EST,2015-06,100.0281,Jun 2015
EST,2015-07,99.69064,Jul 2015
EST,2015-08,99.01569,Aug 2015
EST,2015-09,99.42066,Sep 2015
EST,2015-10,98.20575,Oct 2015
EST,2015-11,98.07076,Nov 2015
EST,2015-12,98.13825,Dec 2015
EST,2016-01,99.28568,Jan 2016
EST,2016-02,99.28568,Feb 2016
EST,2016-03,99.01569,Mar 2016
EST,2016-04,98.27325,Apr 2016
EST,2016-05,98.9482,May 2016
EST,2016-06,98.74571,Jun 2016
EST,2016-07,99.01569,Jul 2016
EST,2016-08,99.01569,Aug 2016
EST,2016-09,98.54323,Sep 2016
EST,2016-10,98.9482,Oct 2016
EST,2016-11,99.82564,Nov 2016
EST,2016-12,101.378,Dec 2016
EST,2017-01,103.0654,Jan 2017
EST,2017-02,103.6729,Feb 2017
EST,2017-03,103.3354,Mar 2017
EST,2017-04,103.0654,Apr 2017
EST,2017-05,103.4704,May 2017
EST,2017-06,103.6054,Jun 2017
EST,2017-07,105.2928,Jul 2017
EST,2017-08,104.7528,Aug 2017
EST,2017-09,104.6178,Sep 2017
EST,2017-10,105.4952,Oct 2017
EST,2017-11,104.5503,Nov 2017
EST,2017-12,104.2128,Dec 2017
EST,2018-01,105.9002,Jan 2018
EST,2018-02,107.3176,Feb 2018
EST,2018-03,106.7777,Mar 2018
EST,2018-04,106.9801,Apr 2018
EST,2018-05,107.1151,May 2018
EST,2018-06,106.6427,Jun 2018
EST,2018-07,107.0476,Jul 2018
EST,2018-08,107.7226,Aug 2018
EST,2018-09,107.3851,Sep 2018
EST,2018-10,107.3851,Oct 2018
EST,2018-11,107.7226,Nov 2018
EST,2018-12,108.1951,Dec 2018
EST,2019-01,108.2626,Jan 2019
EST,2019-02,108.87,Feb 2019
EST,2019-03,108.8025,Mar 2019
EST,2019-04,108.735,Apr 2019
EST,2019-05,108.8025,May 2019
EST,2019-06,108.735,Jun 2019
EST,2019-07,108.6,Jul 2019
EST,2019-08,108.2626,Aug 2019
EST,2019-09,108.9375,Sep 2019
EST,2019-10,108.5325,Oct 2019
EST,2019-11,108.6675,Nov 2019
EST,2019-12,108.7322,Dec 2019
EST,2020-01,108.8025,Jan 2020
EST,2020-02,109.0725,Feb 2020
EST,2020-03,109.7475,Mar 2020
EST,2020-04,108.3975,Apr 2020
EST,2020-05,109.0725,May 2020
EST,2020-06,109.3425,Jun 2020
EST,2020-07,109.005,Jul 2020
EST,2020-08,108.465,Aug 2020
EST,2020-09,107.7226,Sep 2020
EST,2020-10,107.3851,Oct 2020
EST,2020-11,107.3176,Nov 2020
EST,2020-12,106.6427,Dec 2020
EST,2021-01,107.7226,Jan 2021
EST,2021-02,108.1276,Feb 2021
EST,2021-03,108.3301,Mar 2021
EST,2021-04,109.41,Apr 2021
EST,2021-05,110.2874,May 2021
EST,2021-06,110.4224,Jun 2021
EST,2021-07,110.6924,Jul 2021
EST,2021-08,111.8398,Aug 2021
EST,2021-09,111.7048,Sep 2021
EST,2021-10,113.9322,Oct 2021
EST,2021-11,114.7421,Nov 2021
EST,2021-12,116.5645,Dec 2021
EST,2022-01,121.2892,Jan 2022
EST,2022-02,122.6391,Feb 2022
EST,2022-03,125.2714,Mar 2022
EST,2022-04,128.8486,Apr 2022
EST,2022-05,132.7634,May 2022
EST,2022-06,135.7332,Jun 2022
EST,2022-07,137.1506,Jul 2022
EST,2022-08,138.298,Aug 2022
EST,2022-09,139.1754,Sep 2022
EST,2022-10,142.5502,Oct 2022
EST,2022-11,143.9676,Nov 2022
EST,2022-12,145.655,Dec 2022
SVN,1998-01,55.21574,Jan 1998
SVN,1998-02,55.62597,Feb 1998
SVN,1998-03,56.20028,Mar 1998
SVN,1998-04,56.11823,Apr 1998
SVN,1998-05,56.11823,May 1998
SVN,1998-06,56.44641,Jun 1998
SVN,1998-07,56.85663,Jul 1998
SVN,1998-08,56.93867,Aug 1998
SVN,1998-09,56.85663,Sep 1998
SVN,1998-10,56.85663,Oct 1998
SVN,1998-11,56.93867,Nov 1998
SVN,1998-12,57.02072,Dec 1998
SVN,1999-01,57.26685,Jan 1999
SVN,1999-02,57.43094,Feb 1999
SVN,1999-03,57.75912,Mar 1999
SVN,1999-04,58.08729,Apr 1999
SVN,1999-05,58.16934,May 1999
SVN,1999-06,58.57956,Jun 1999
SVN,1999-07,58.98978,Jul 1999
SVN,1999-08,59.23591,Aug 1999
SVN,1999-09,59.4,Sep 1999
SVN,1999-10,59.15387,Oct 1999
SVN,1999-11,59.23591,Nov 1999
SVN,1999-12,59.31796,Dec 1999
SVN,2000-01,59.4,Jan 2000
SVN,2000-02,60.3,Feb 2000
SVN,2000-03,61.1,Mar 2000
SVN,2000-04,61.4,Apr 2000
SVN,2000-05,61.8,May 2000
SVN,2000-06,62,Jun 2000
SVN,2000-07,63,Jul 2000
SVN,2000-08,64.8,Aug 2000
SVN,2000-09,65.3,Sep 2000
SVN,2000-10,65.3,Oct 2000
SVN,2000-11,65.3,Nov 2000
SVN,2000-12,65.4,Dec 2000
SVN,2001-01,65.61,Jan 2001
SVN,2001-02,67.21,Feb 2001
SVN,2001-03,67.8,Mar 2001
SVN,2001-04,68.76,Apr 2001
SVN,2001-05,69.01,May 2001
SVN,2001-06,69.6,Jun 2001
SVN,2001-07,70.65,Jul 2001
SVN,2001-08,71.49,Aug 2001
SVN,2001-09,71.87,Sep 2001
SVN,2001-10,72.28,Oct 2001
SVN,2001-11,72.94,Nov 2001
SVN,2001-12,73.26,Dec 2001
SVN,2002-01,73.69,Jan 2002
SVN,2002-02,74.49,Feb 2002
SVN,2002-03,75.07,Mar 2002
SVN,2002-04,75.25,Apr 2002
SVN,2002-05,75.28,May 2002
SVN,2002-06,75.58,Jun 2002
SVN,2002-07,75.58,Jul 2002
SVN,2002-08,75.7,Aug 2002
SVN,2002-09,76.21,Sep 2002
SVN,2002-10,76.59,Oct 2002
SVN,2002-11,76.94,Nov 2002
SVN,2002-12,77.5,Dec 2002
SVN,2003-01,77.44,Jan 2003
SVN,2003-02,77.44,Feb 2003
SVN,2003-03,77.61,Mar 2003
SVN,2003-04,78.23,Apr 2003
SVN,2003-05,78.21,May 2003
SVN,2003-06,78.25,Jun 2003
SVN,2003-07,78.36,Jul 2003
SVN,2003-08,78.45,Aug 2003
SVN,2003-09,78.76,Sep 2003
SVN,2003-10,78.88,Oct 2003
SVN,2003-11,78.67,Nov 2003
SVN,2003-12,78.98,Dec 2003
SVN,2004-01,80.58,Jan 2004
SVN,2004-02,80.74,Feb 2004
SVN,2004-03,80.72,Mar 2004
SVN,2004-04,81.04,Apr 2004
SVN,2004-05,81.24,May 2004
SVN,2004-06,81.27,Jun 2004
SVN,2004-07,81.82,Jul 2004
SVN,2004-08,81.78,Aug 2004
SVN,2004-09,81.39,Sep 2004
SVN,2004-10,81.26,Oct 2004
SVN,2004-11,81.15,Nov 2004
SVN,2004-12,81.2,Dec 2004
SVN,2005-01,81.37,Jan 2005
SVN,2005-02,81.89,Feb 2005
SVN,2005-03,81.74,Mar 2005
SVN,2005-04,81.56,Apr 2005
SVN,2005-05,81.13,May 2005
SVN,2005-06,81.54,Jun 2005
SVN,2005-07,81.64,Jul 2005
SVN,2005-08,82.18,Aug 2005
SVN,2005-09,82.23,Sep 2005
SVN,2005-10,82.07,Oct 2005
SVN,2005-11,82.28,Nov 2005
SVN,2005-12,82.21,Dec 2005
SVN,2006-01,82.22,Jan 2006
SVN,2006-02,82.89,Feb 2006
SVN,2006-03,83.5,Mar 2006
SVN,2006-04,83.34,Apr 2006
SVN,2006-05,83.31,May 2006
SVN,2006-06,83.45,Jun 2006
SVN,2006-07,83.29,Jul 2006
SVN,2006-08,83.26,Aug 2006
SVN,2006-09,83.27,Sep 2006
SVN,2006-10,84.06,Oct 2006
SVN,2006-11,83.85,Nov 2006
SVN,2006-12,84.11,Dec 2006
SVN,2007-01,84.38,Jan 2007
SVN,2007-02,84.42,Feb 2007
SVN,2007-03,84.56,Mar 2007
SVN,2007-04,84.63,Apr 2007
SVN,2007-05,84.85,May 2007
SVN,2007-06,85.58,Jun 2007
SVN,2007-07,85.92,Jul 2007
SVN,2007-08,86.19,Aug 2007
SVN,2007-09,88.5,Sep 2007
SVN,2007-10,90.79,Oct 2007
SVN,2007-11,92.01,Nov 2007
SVN,2007-12,92.4,Dec 2007
SVN,2008-01,94.12,Jan 2008
SVN,2008-02,94.96,Feb 2008
SVN,2008-03,95.55,Mar 2008
SVN,2008-04,95.59,Apr 2008
SVN,2008-05,95.83,May 2008
SVN,2008-06,95.76,Jun 2008
SVN,2008-07,95.73,Jul 2008
SVN,2008-08,96.48,Aug 2008
SVN,2008-09,96.42,Sep 2008
SVN,2008-10,96.53,Oct 2008
SVN,2008-11,96.51,Nov 2008
SVN,2008-12,96.25,Dec 2008
SVN,2009-01,95.07,Jan 2009
SVN,2009-02,94.49,Feb 2009
SVN,2009-03,94.14,Mar 2009
SVN,2009-04,93.47,Apr 2009
SVN,2009-05,93.19,May 2009
SVN,2009-06,93.94,Jun 2009
SVN,2009-07,93.85,Jul 2009
SVN,2009-08,93.8,Aug 2009
SVN,2009-09,93.44,Sep 2009
SVN,2009-10,93.43,Oct 2009
SVN,2009-11,93.38,Nov 2009
SVN,2009-12,93.15,Dec 2009
SVN,2010-01,93.27,Jan 2010
SVN,2010-02,93.61,Feb 2010
SVN,2010-03,93.42,Mar 2010
SVN,2010-04,93.48,Apr 2010
