location,time,ppi_tot_con,date
USA,2012-08,102.365,Aug 2012
USA,2012-09,103.3926,Sep 2012
USA,2012-10,102.8054,Oct 2012
USA,2012-11,101.4843,Nov 2012
USA,2012-12,100.9949,Dec 2012
USA,2013-01,101.68,Jan 2013
USA,2013-02,102.7565,Feb 2013
USA,2013-03,102.9522,Mar 2013
USA,2013-04,102.4629,Apr 2013
USA,2013-05,103.1479,May 2013
USA,2013-06,103.3926,Jun 2013
USA,2013-07,103.4415,Jul 2013
USA,2013-08,103.8819,Aug 2013
USA,2013-09,103.4415,Sep 2013
USA,2013-10,102.8543,Oct 2013
USA,2013-11,102.2182,Nov 2013
USA,2013-12,102.5118,Dec 2013
USA,2014-01,103.4415,Jan 2014
USA,2014-02,103.9798,Feb 2014
USA,2014-03,105.0563,Mar 2014
USA,2014-04,106.2306,Apr 2014
USA,2014-05,106.0838,May 2014
USA,2014-06,106.8178,Jun 2014
USA,2014-07,106.8667,Jul 2014
USA,2014-08,106.5732,Aug 2014
USA,2014-09,106.0349,Sep 2014
USA,2014-10,104.7627,Oct 2014
USA,2014-11,103.2947,Nov 2014
USA,2014-12,101.3864,Dec 2014
USA,2015-01,98.93981,Jan 2015
USA,2015-02,99.13554,Feb 2015
USA,2015-03,99.82059,Mar 2015
USA,2015-04,99.47807,Apr 2015
USA,2015-05,101.4843,May 2015
USA,2015-06,102.7076,Jun 2015
USA,2015-07,102.4629,Jul 2015
USA,2015-08,101.7289,Aug 2015
USA,2015-09,99.77165,Sep 2015
USA,2015-10,98.84195,Oct 2015
USA,2015-11,98.35263,Nov 2015
USA,2015-12,97.27614,Dec 2015
USA,2016-01,97.12934,Jan 2016
USA,2016-02,96.29751,Feb 2016
USA,2016-03,96.68896,Mar 2016
USA,2016-04,97.374,Apr 2016
USA,2016-05,98.35263,May 2016
USA,2016-06,99.77165,Jun 2016
USA,2016-07,99.62486,Jul 2016
USA,2016-08,99.03767,Aug 2016
USA,2016-09,99.52699,Sep 2016
USA,2016-10,99.62486,Oct 2016
USA,2016-11,98.74409,Nov 2016
USA,2016-12,99.52699,Dec 2016
USA,2017-01,100.7014,Jan 2017
USA,2017-02,101.0439,Feb 2017
USA,2017-03,101.2396,Mar 2017
USA,2017-04,102.414,Apr 2017
USA,2017-05,101.7289,May 2017
USA,2017-06,102.3161,Jun 2017
USA,2017-07,102.1693,Jul 2017
USA,2017-08,102.7076,Aug 2017
USA,2017-09,103.5883,Sep 2017
USA,2017-10,103.2458,Oct 2017
USA,2017-11,103.8819,Nov 2017
USA,2017-12,103.5394,Dec 2017
USA,2018-01,104.2734,Jan 2018
USA,2018-02,104.4691,Feb 2018
USA,2018-03,104.9584,Mar 2018
USA,2018-04,105.3988,Apr 2018
USA,2018-05,106.9157,May 2018
USA,2018-06,107.4539,Jun 2018
USA,2018-07,107.4539,Jul 2018
USA,2018-08,107.2093,Aug 2018
USA,2018-09,107.2093,Sep 2018
USA,2018-10,107.5518,Oct 2018
USA,2018-11,105.8881,Nov 2018
USA,2018-12,104.4691,Dec 2018
USA,2019-01,103.7351,Jan 2019
USA,2019-02,104.1266,Feb 2019
USA,2019-03,105.937,Mar 2019
USA,2019-04,107.4539,Apr 2019
USA,2019-05,107.7964,May 2019
USA,2019-06,107.3071,Jun 2019
USA,2019-07,107.6007,Jul 2019
USA,2019-08,106.9157,Aug 2019
USA,2019-09,106.4264,Sep 2019
USA,2019-10,106.671,Oct 2019
USA,2019-11,106.7199,Nov 2019
USA,2019-12,106.4753,Dec 2019
USA,2020-01,106.8667,Jan 2020
USA,2020-02,105.5456,Feb 2020
USA,2020-03,103.2947,Mar 2020
USA,2020-04,99.23341,Apr 2020
USA,2020-05,102.6097,May 2020
USA,2020-06,103.6373,Jun 2020
USA,2020-07,104.2734,Jul 2020
USA,2020-08,104.2244,Aug 2020
USA,2020-09,104.2244,Sep 2020
USA,2020-10,104.4691,Oct 2020
USA,2020-11,104.4202,Nov 2020
USA,2020-12,104.8116,Dec 2020
USA,2021-01,106.8667,Jan 2021
USA,2021-02,108.5794,Feb 2021
USA,2021-03,111.1238,Mar 2021
USA,2021-04,111.8578,Apr 2021
USA,2021-05,113.9129,May 2021
USA,2021-06,116.017,Jun 2021
USA,2021-07,116.9403,Jul 2021
USA,2021-08,117.868,Aug 2021
USA,2021-09,119.2499,Sep 2021
USA,2021-10,120.595,Oct 2021
USA,2021-11,121.2752,Nov 2021
USA,2021-12,119.9643,Dec 2021
USA,2022-01,122.6839,Jan 2022
USA,2022-02,125.8146,Feb 2022
USA,2022-03,130.922,Mar 2022
USA,2022-04,131.9731,Apr 2022
USA,2022-05,136.2135,May 2022
USA,2022-06,141.0387,Jun 2022
USA,2022-07,137.4627,Jul 2022
USA,2022-08,134.4295,Aug 2022
USA,2022-09,134.1422,Sep 2022
USA,2022-10,135.2618,Oct 2022
USA,2022-11,135.1649,Nov 2022
USA,2022-12,131.0561,Dec 2022
EST,2002-01,72.84152,Jan 2002
EST,2002-02,72.91693,Feb 2002
EST,2002-03,72.5399,Mar 2002
EST,2002-04,72.08747,Apr 2002
EST,2002-05,71.63504,May 2002
EST,2002-06,71.40882,Jun 2002
EST,2002-07,71.48423,Jul 2002
EST,2002-08,71.86125,Aug 2002
EST,2002-09,71.55963,Sep 2002
EST,2002-10,71.48423,Oct 2002
EST,2002-11,71.55963,Nov 2002
EST,2002-12,71.48423,Dec 2002
EST,2003-01,71.18261,Jan 2003
EST,2003-02,71.25801,Feb 2003
EST,2003-03,71.1072,Mar 2003
EST,2003-04,70.65477,Apr 2003
EST,2003-05,70.35315,May 2003
EST,2003-06,70.73017,Jun 2003
EST,2003-07,70.65477,Jul 2003
EST,2003-08,70.73017,Aug 2003
EST,2003-09,70.80558,Sep 2003
EST,2003-10,71.18261,Oct 2003
EST,2003-11,71.71044,Nov 2003
EST,2003-12,72.23828,Dec 2003
EST,2004-01,72.23828,Jan 2004
EST,2004-02,72.5399,Feb 2004
EST,2004-03,73.14314,Mar 2004
EST,2004-04,72.69071,Apr 2004
EST,2004-05,73.21855,May 2004
EST,2004-06,74.04801,Jun 2004
EST,2004-07,74.50044,Jul 2004
EST,2004-08,74.34963,Aug 2004
EST,2004-09,74.19882,Sep 2004
EST,2004-10,74.27422,Oct 2004
EST,2004-11,74.72665,Nov 2004
EST,2004-12,74.95287,Dec 2004
EST,2005-01,74.87746,Jan 2005
EST,2005-02,74.95287,Feb 2005
EST,2005-03,75.3299,Mar 2005
EST,2005-04,74.95287,Apr 2005
EST,2005-05,74.80206,May 2005
EST,2005-06,75.10368,Jun 2005
EST,2005-07,75.3299,Jul 2005
EST,2005-08,76.00854,Aug 2005
EST,2005-09,75.78233,Sep 2005
EST,2005-10,76.15936,Oct 2005
EST,2005-11,75.55611,Nov 2005
EST,2005-12,76.00854,Dec 2005
EST,2006-01,76.46098,Jan 2006
EST,2006-02,76.7626,Feb 2006
EST,2006-03,76.7626,Mar 2006
EST,2006-04,77.06422,Apr 2006
EST,2006-05,77.21503,May 2006
EST,2006-06,77.59206,Jun 2006
EST,2006-07,77.66747,Jul 2006
EST,2006-08,77.96909,Aug 2006
EST,2006-09,78.1199,Sep 2006
EST,2006-10,78.04449,Oct 2006
EST,2006-11,78.42152,Nov 2006
EST,2006-12,78.72314,Dec 2006
EST,2007-01,79.85422,Jan 2007
EST,2007-02,80.08043,Feb 2007
EST,2007-03,80.83449,Mar 2007
EST,2007-04,81.43773,Apr 2007
EST,2007-05,81.58854,May 2007
EST,2007-06,81.66394,Jun 2007
EST,2007-07,82.418,Jul 2007
EST,2007-08,82.94583,Aug 2007
EST,2007-09,84.37853,Sep 2007
EST,2007-10,85.88664,Oct 2007
EST,2007-11,86.33907,Nov 2007
EST,2007-12,86.94231,Dec 2007
EST,2008-01,89.12907,Jan 2008
EST,2008-02,89.73231,Feb 2008
EST,2008-03,89.73231,Mar 2008
EST,2008-04,90.18475,Apr 2008
EST,2008-05,89.95853,May 2008
EST,2008-06,90.48637,Jun 2008
EST,2008-07,91.39123,Jul 2008
EST,2008-08,91.24042,Aug 2008
EST,2008-09,90.56177,Sep 2008
EST,2008-10,91.0142,Oct 2008
EST,2008-11,91.16501,Nov 2008
EST,2008-12,90.86339,Dec 2008
EST,2009-01,89.65691,Jan 2009
EST,2009-02,89.20448,Feb 2009
EST,2009-03,88.45042,Mar 2009
EST,2009-04,88.22421,Apr 2009
EST,2009-05,88.1488,May 2009
EST,2009-06,87.92258,Jun 2009
EST,2009-07,87.92258,Jul 2009
EST,2009-08,87.31934,Aug 2009
EST,2009-09,87.84718,Sep 2009
EST,2009-10,87.77177,Oct 2009
EST,2009-11,87.54556,Nov 2009
EST,2009-12,87.77177,Dec 2009
EST,2010-01,87.84718,Jan 2010
EST,2010-02,87.62096,Feb 2010
EST,2010-03,87.24393,Mar 2010
EST,2010-04,87.54556,Apr 2010
EST,2010-05,88.67664,May 2010
EST,2010-06,88.60123,Jun 2010
EST,2010-07,88.45042,Jul 2010
EST,2010-08,88.75204,Aug 2010
EST,2010-09,89.27988,Sep 2010
EST,2010-10,90.41096,Oct 2010
EST,2010-11,91.0142,Nov 2010
EST,2010-12,90.9388,Dec 2010
EST,2011-01,91.46664,Jan 2011
EST,2011-02,90.86339,Feb 2011
EST,2011-03,91.08961,Mar 2011
EST,2011-04,92.22069,Apr 2011
EST,2011-05,92.97474,May 2011
EST,2011-06,93.20096,Jun 2011
EST,2011-07,93.57798,Jul 2011
EST,2011-08,93.35177,Aug 2011
EST,2011-09,93.65339,Sep 2011
EST,2011-10,93.8796,Oct 2011
EST,2011-11,93.95501,Nov 2011
EST,2011-12,94.10582,Dec 2011
EST,2012-01,95.01068,Jan 2012
EST,2012-02,95.61392,Feb 2012
EST,2012-03,95.91554,Mar 2012
EST,2012-04,96.14176,Apr 2012
EST,2012-05,96.21717,May 2012
EST,2012-06,96.06636,Jun 2012
EST,2012-07,96.36798,Jul 2012
EST,2012-08,96.21717,Aug 2012
EST,2012-09,96.29257,Sep 2012
EST,2012-10,96.82041,Oct 2012
EST,2012-11,97.49905,Nov 2012
EST,2012-12,97.57446,Dec 2012
EST,2013-01,97.95149,Jan 2013
EST,2013-02,98.63013,Feb 2013
EST,2013-03,99.38419,Mar 2013
EST,2013-04,99.23338,Apr 2013
EST,2013-05,99.45959,May 2013
EST,2013-06,99.6104,Jun 2013
EST,2013-07,100.0628,Jul 2013
EST,2013-08,99.68581,Aug 2013
EST,2013-09,99.23338,Sep 2013
EST,2013-10,100.1382,Oct 2013
EST,2013-11,100.1382,Nov 2013
EST,2013-12,100.6661,Dec 2013
EST,2014-01,101.5709,Jan 2014
EST,2014-02,101.7972,Feb 2014
EST,2014-03,101.1939,Mar 2014
EST,2014-04,100.8923,Apr 2014
EST,2014-05,101.2693,May 2014
EST,2014-06,100.7415,Jun 2014
EST,2014-07,102.0234,Jul 2014
EST,2014-08,101.5709,Aug 2014
EST,2014-09,101.1939,Sep 2014
EST,2014-10,101.2693,Oct 2014
EST,2014-11,101.3447,Nov 2014
EST,2014-12,101.948,Dec 2014
EST,2015-01,101.5709,Jan 2015
EST,2015-02,101.1185,Feb 2015
EST,2015-03,100.9677,Mar 2015
EST,2015-04,100.6661,Apr 2015
EST,2015-05,99.91203,May 2015
EST,2015-06,100.0628,Jun 2015
EST,2015-07,99.91203,Jul 2015
EST,2015-08,99.38419,Aug 2015
EST,2015-09,99.6104,Sep 2015
EST,2015-10,99.08257,Oct 2015
EST,2015-11,98.78094,Nov 2015
EST,2015-12,98.93176,Dec 2015
EST,2016-01,99.6104,Jan 2016
EST,2016-02,99.45959,Feb 2016
EST,2016-03,99.38419,Mar 2016
EST,2016-04,98.78094,Apr 2016
EST,2016-05,98.93176,May 2016
EST,2016-06,98.78094,Jun 2016
EST,2016-07,99.30878,Jul 2016
EST,2016-08,99.30878,Aug 2016
EST,2016-09,99.30878,Sep 2016
EST,2016-10,99.535,Oct 2016
EST,2016-11,100.2136,Nov 2016
EST,2016-12,101.0431,Dec 2016
EST,2017-01,102.1742,Jan 2017
EST,2017-02,102.702,Feb 2017
EST,2017-03,102.4004,Mar 2017
EST,2017-04,102.1742,Apr 2017
EST,2017-05,102.7774,May 2017
EST,2017-06,102.6266,Jun 2017
EST,2017-07,103.9839,Jul 2017
EST,2017-08,103.7577,Aug 2017
EST,2017-09,103.9839,Sep 2017
EST,2017-10,104.4363,Oct 2017
EST,2017-11,103.9839,Nov 2017
EST,2017-12,103.7577,Dec 2017
EST,2018-01,105.4166,Jan 2018
EST,2018-02,106.4723,Feb 2018
EST,2018-03,106.3215,Mar 2018
EST,2018-04,106.6231,Apr 2018
EST,2018-05,106.6231,May 2018
EST,2018-06,106.6231,Jun 2018
EST,2018-07,107.1509,Jul 2018
EST,2018-08,107.6034,Aug 2018
EST,2018-09,107.3018,Sep 2018
EST,2018-10,107.2263,Oct 2018
EST,2018-11,107.6034,Nov 2018
EST,2018-12,107.6788,Dec 2018
EST,2019-01,107.8296,Jan 2019
EST,2019-02,108.0558,Feb 2019
EST,2019-03,108.1312,Mar 2019
EST,2019-04,108.2066,Apr 2019
EST,2019-05,108.3574,May 2019
EST,2019-06,108.1312,Jun 2019
EST,2019-07,108.0558,Jul 2019
EST,2019-08,108.0558,Aug 2019
EST,2019-09,108.282,Sep 2019
EST,2019-10,108.1312,Oct 2019
EST,2019-11,108.282,Nov 2019
EST,2019-12,108.5785,Dec 2019
EST,2020-01,108.659,Jan 2020
EST,2020-02,108.5836,Feb 2020
EST,2020-03,109.1869,Mar 2020
EST,2020-04,108.7345,Apr 2020
EST,2020-05,108.8099,May 2020
EST,2020-06,108.9607,Jun 2020
EST,2020-07,108.7345,Jul 2020
EST,2020-08,108.659,Aug 2020
EST,2020-09,108.1312,Sep 2020
EST,2020-10,107.6034,Oct 2020
EST,2020-11,107.6788,Nov 2020
EST,2020-12,107.1509,Dec 2020
EST,2021-01,108.0558,Jan 2021
EST,2021-02,108.5082,Feb 2021
EST,2021-03,108.5836,Mar 2021
EST,2021-04,109.0361,Apr 2021
EST,2021-05,110.0917,May 2021
EST,2021-06,110.9212,Jun 2021
EST,2021-07,110.9966,Jul 2021
EST,2021-08,111.449,Aug 2021
EST,2021-09,111.7507,Sep 2021
EST,2021-10,113.3342,Oct 2021
EST,2021-11,114.0882,Nov 2021
EST,2021-12,115.0685,Dec 2021
EST,2022-01,119.3666,Jan 2022
EST,2022-02,120.6485,Feb 2022
EST,2022-03,122.6844,Mar 2022
EST,2022-04,126.0777,Apr 2022
EST,2022-05,128.6414,May 2022
EST,2022-06,130.9036,Jun 2022
EST,2022-07,131.9593,Jul 2022
EST,2022-08,133.4674,Aug 2022
EST,2022-09,134.146,Sep 2022
EST,2022-10,136.4082,Oct 2022
EST,2022-11,137.7655,Nov 2022
EST,2022-12,138.8966,Dec 2022
SVN,1998-01,64.44051,Jan 1998
SVN,1998-02,64.71203,Feb 1998
SVN,1998-03,65.16456,Mar 1998
SVN,1998-04,64.89304,Apr 1998
SVN,1998-05,64.71203,May 1998
SVN,1998-06,66.16013,Jun 1998
SVN,1998-07,66.43165,Jul 1998
SVN,1998-08,66.61266,Aug 1998
SVN,1998-09,66.61266,Sep 1998
SVN,1998-10,66.52215,Oct 1998
SVN,1998-11,66.88418,Nov 1998
SVN,1998-12,67.06519,Dec 1998
SVN,1999-01,67.51772,Jan 1999
SVN,1999-02,67.78924,Feb 1999
SVN,1999-03,68.33228,Mar 1999
SVN,1999-04,68.33228,Apr 1999
SVN,1999-05,68.6038,May 1999
SVN,1999-06,69.14684,Jun 1999
SVN,1999-07,69.68987,Jul 1999
SVN,1999-08,69.68987,Aug 1999
SVN,1999-09,70.50443,Sep 1999
SVN,1999-10,70.59494,Oct 1999
SVN,1999-11,70.95696,Nov 1999
SVN,1999-12,71.13798,Dec 1999
SVN,2000-01,71.5,Jan 2000
SVN,2000-02,72.3,Feb 2000
SVN,2000-03,73.3,Mar 2000
SVN,2000-04,73.6,Apr 2000
SVN,2000-05,74.2,May 2000
SVN,2000-06,74.4,Jun 2000
SVN,2000-07,75.4,Jul 2000
SVN,2000-08,76.4,Aug 2000
SVN,2000-09,77.2,Sep 2000
SVN,2000-10,77.7,Oct 2000
SVN,2000-11,77.9,Nov 2000
SVN,2000-12,77.9,Dec 2000
SVN,2001-01,78.26,Jan 2001
SVN,2001-02,79.18,Feb 2001
SVN,2001-03,79.93,Mar 2001
SVN,2001-04,80.55,Apr 2001
SVN,2001-05,81.11,May 2001
SVN,2001-06,81.87,Jun 2001
SVN,2001-07,82.57,Jul 2001
SVN,2001-08,82.95,Aug 2001
SVN,2001-09,83.25,Sep 2001
SVN,2001-10,83.4,Oct 2001
SVN,2001-11,83.83,Nov 2001
SVN,2001-12,84.11,Dec 2001
SVN,2002-01,84.02,Jan 2002
SVN,2002-02,85.08,Feb 2002
SVN,2002-03,85.9,Mar 2002
SVN,2002-04,85.87,Apr 2002
SVN,2002-05,85.64,May 2002
SVN,2002-06,85.78,Jun 2002
SVN,2002-07,85.61,Jul 2002
SVN,2002-08,85.68,Aug 2002
SVN,2002-09,86.35,Sep 2002
SVN,2002-10,86.61,Oct 2002
SVN,2002-11,86.94,Nov 2002
SVN,2002-12,87.21,Dec 2002
SVN,2003-01,87.37,Jan 2003
SVN,2003-02,87.47,Feb 2003
SVN,2003-03,87.67,Mar 2003
SVN,2003-04,87.99,Apr 2003
SVN,2003-05,87.8,May 2003
SVN,2003-06,87.52,Jun 2003
SVN,2003-07,87.84,Jul 2003
SVN,2003-08,87.88,Aug 2003
SVN,2003-09,88.55,Sep 2003
SVN,2003-10,88.37,Oct 2003
SVN,2003-11,88.06,Nov 2003
SVN,2003-12,88.12,Dec 2003
SVN,2004-01,88.3,Jan 2004
SVN,2004-02,88.07,Feb 2004
SVN,2004-03,88.13,Mar 2004
SVN,2004-04,87.88,Apr 2004
SVN,2004-05,88.58,May 2004
SVN,2004-06,88.47,Jun 2004
SVN,2004-07,88.91,Jul 2004
SVN,2004-08,89.02,Aug 2004
SVN,2004-09,89.37,Sep 2004
SVN,2004-10,89.36,Oct 2004
SVN,2004-11,89.4,Nov 2004
SVN,2004-12,89.25,Dec 2004
SVN,2005-01,89.28,Jan 2005
SVN,2005-02,89.85,Feb 2005
SVN,2005-03,89.71,Mar 2005
SVN,2005-04,89.86,Apr 2005
SVN,2005-05,89.64,May 2005
SVN,2005-06,90.09,Jun 2005
SVN,2005-07,90.11,Jul 2005
SVN,2005-08,90.11,Aug 2005
SVN,2005-09,90.45,Sep 2005
SVN,2005-10,90.6,Oct 2005
SVN,2005-11,90.66,Nov 2005
SVN,2005-12,90.43,Dec 2005
SVN,2006-01,90.68,Jan 2006
SVN,2006-02,90.95,Feb 2006
SVN,2006-03,91.19,Mar 2006
SVN,2006-04,90.94,Apr 2006
SVN,2006-05,90.65,May 2006
SVN,2006-06,90.51,Jun 2006
SVN,2006-07,90.22,Jul 2006
SVN,2006-08,90.07,Aug 2006
SVN,2006-09,90.23,Sep 2006
SVN,2006-10,90.35,Oct 2006
SVN,2006-11,90.47,Nov 2006
SVN,2006-12,90.73,Dec 2006
SVN,2007-01,90.86,Jan 2007
SVN,2007-02,91.16,Feb 2007
SVN,2007-03,91.34,Mar 2007
SVN,2007-04,91.06,Apr 2007
SVN,2007-05,91.36,May 2007
SVN,2007-06,91.69,Jun 2007
SVN,2007-07,91.33,Jul 2007
SVN,2007-08,91.62,Aug 2007
SVN,2007-09,92.08,Sep 2007
SVN,2007-10,92.66,Oct 2007
SVN,2007-11,93.28,Nov 2007
SVN,2007-12,93.48,Dec 2007
SVN,2008-01,94.42,Jan 2008
SVN,2008-02,94.79,Feb 2008
SVN,2008-03,94.81,Mar 2008
SVN,2008-04,94.82,Apr 2008
SVN,2008-05,94.98,May 2008
SVN,2008-06,95.11,Jun 2008
SVN,2008-07,95.24,Jul 2008
SVN,2008-08,95.48,Aug 2008
SVN,2008-09,95.83,Sep 2008
SVN,2008-10,96.01,Oct 2008
SVN,2008-11,96.14,Nov 2008
SVN,2008-12,95.7,Dec 2008
SVN,2009-01,95.27,Jan 2009
SVN,2009-02,94.81,Feb 2009
SVN,2009-03,95.1,Mar 2009
SVN,2009-04,94.95,Apr 2009
SVN,2009-05,94.6,May 2009
SVN,2009-06,94.83,Jun 2009
SVN,2009-07,94.39,Jul 2009
SVN,2009-08,94.1,Aug 2009
SVN,2009-09,94.34,Sep 2009
SVN,2009-10,94.37,Oct 2009
SVN,2009-11,94.36,Nov 2009
SVN,2009-12,94.47,Dec 2009
SVN,2010-01,94.58,Jan 2010
SVN,2010-02,94.89,Feb 2010
SVN,2010-03,94.82,Mar 2010
SVN,2010-04,95.35,Apr 2010
SVN,2010-05,95.57,May 2010
SVN,2010-06,95.93,Jun 2010
SVN,2010-07,95.81,Jul 2010
SVN,2010-08,96.14,Aug 2010
SVN,2010-09,96.19,Sep 2010
SVN,2010-10,96.15,Oct 2010
SVN,2010-11,96.32,Nov 2010
SVN,2010-12,96.42,Dec 2010
SVN,2011-01,97.24,Jan 2011
SVN,2011-02,97.79,Feb 2011
SVN,2011-03,98.44,Mar 2011
SVN,2011-04,98.75,Apr 2011
SVN,2011-05,98.79,May 2011
SVN,2011-06,99.26,Jun 2011
SVN,2011-07,98.99,Jul 2011
SVN,2011-08,98.92,Aug 2011
SVN,2011-09,98.86,Sep 2011
SVN,2011-10,98.77,Oct 2011
SVN,2011-11,98.82,Nov 2011
SVN,2011-12,99.1,Dec 2011
SVN,2012-01,99.22,Jan 2012
SVN,2012-02,99.13,Feb 2012
SVN,2012-03,99.02,Mar 2012
SVN,2012-04,99.16,Apr 2012
SVN,2012-05,99.12,May 2012
SVN,2012-06,99.33,Jun 2012
SVN,2012-07,99.6,Jul 2012
SVN,2012-08,99.57,Aug 2012
SVN,2012-09,99.67,Sep 2012
SVN,2012-10,100.11,Oct 2012
SVN,2012-11,100.14,Nov 2012
SVN,2012-12,100.02,Dec 2012
SVN,2013-01,99.57,Jan 2013
SVN,2013-02,99.73,Feb 2013
SVN,2013-03,99.82,Mar 2013
SVN,2013-04,100.18,Apr 2013
SVN,2013-05,100.28,May 2013
SVN,2013-06,100.14,Jun 2013
SVN,2013-07,100.03,Jul 2013
SVN,2013-08,100.56,Aug 2013
SVN,2013-09,100.5,Sep 2013
SVN,2013-10,100.49,Oct 2013
SVN,2013-11,100.39,Nov 2013
SVN,2013-12,100.34,Dec 2013
SVN,2014-01,100.33,Jan 2014
SVN,2014-02,100.35,Feb 2014
SVN,2014-03,100.44,Mar 2014
SVN,2014-04,100.26,Apr 2014
SVN,2014-05,100.4,May 2014
SVN,2014-06,100.58,Jun 2014
SVN,2014-07,100.42,Jul 2014
SVN,2014-08,100.2,Aug 2014
SVN,2014-09,100.2,Sep 2014
SVN,2014-10,100.18,Oct 2014
SVN,2014-11,99.88,Nov 2014
SVN,2014-12,99.35,Dec 2014
SVN,2015-01,99.74,Jan 2015
SVN,2015-02,99.7,Feb 2015
SVN,2015-03,100.85,Mar 2015
SVN,2015-04,101.83,Apr 2015
SVN,2015-05,101.16,May 2015
SVN,2015-06,100.62,Jun 2015
SVN,2015-07,100.36,Jul 2015
SVN,2015-08,99.63,Aug 2015
SVN,2015-09,99.02,Sep 2015
SVN,2015-10,99.27,Oct 2015
SVN,2015-11,99.13,Nov 2015
SVN,2015-12,98.68,Dec 2015
SVN,2016-01,98.35,Jan 2016
SVN,2016-02,98.41,Feb 2016
SVN,2016-03,98.72,Mar 2016
SVN,2016-04,98.68,Apr 2016
SVN,2016-05,98.82,May 2016
SVN,2016-06,98.73,Jun 2016
SVN,2016-07,99.1,Jul 2016
SVN,2016-08,98.97,Aug 2016
SVN,2016-09,99.07,Sep 2016
SVN,2016-10,100.11,Oct 2016
SVN,2016-11,99.99,Nov 2016
SVN,2016-12,100.57,Dec 2016
SVN,2017-01,101.27,Jan 2017
SVN,2017-02,101.39,Feb 2017
SVN,2017-03,101.3,Mar 2017
SVN,2017-04,101.8,Apr 2017
SVN,2017-05,102.05,May 2017
SVN,2017-06,101.81,Jun 2017
SVN,2017-07,102.13,Jul 2017
SVN,2017-08,102.03,Aug 2017
SVN,2017-09,102.25,Sep 2017
SVN,2017-10,102.18,Oct 2017
SVN,2017-11,102.3,Nov 2017
SVN,2017-12,102.41,Dec 2017
SVN,2018-01,103.1,Jan 2018
SVN,2018-02,102.83,Feb 2018
SVN,2018-03,103.09,Mar 2018
SVN,2018-04,102.87,Apr 2018
SVN,2018-05,103.02,May 2018
SVN,2018-06,102.93,Jun 2018
SVN,2018-07,103.24,Jul 2018
SVN,2018-08,103.14,Aug 2018
SVN,2018-09,102.93,Sep 2018
SVN,2018-10,102.84,Oct 2018
SVN,2018-11,102.98,Nov 2018
SVN,2018-12,103.06,Dec 2018
SVN,2019-01,102.91,Jan 2019
SVN,2019-02,103.14,Feb 2019
SVN,2019-03,103.09,Mar 2019
SVN,2019-04,102.96,Apr 2019
SVN,2019-05,103.33,May 2019
SVN,2019-06,103.34,Jun 2019
SVN,2019-07,103.62,Jul 2019
SVN,2019-08,103.74,Aug 2019
SVN,2019-09,103.73,Sep 2019
SVN,2019-10,103.36,Oct 2019
SVN,2019-11,103.65,Nov 2019
SVN,2019-12,103.8,Dec 2019
SVN,2020-01,104.13,Jan 2020
SVN,2020-02,104.64,Feb 2020
SVN,2020-03,104.08,Mar 2020
SVN,2020-04,104.5,Apr 2020
SVN,2020-05,104.23,May 2020
SVN,2020-06,103.77,Jun 2020
SVN,2020-07,103.76,Jul 2020
SVN,2020-08,104.42,Aug 2020
SVN,2020-09,104.18,Sep 2020
SVN,2020-10,104.12,Oct 2020
SVN,2020-11,104.43,Nov 2020
SVN,2020-12,104.29,Dec 2020
SVN,2021-01,104.17,Jan 2021
SVN,2021-02,104.37,Feb 2021
SVN,2021-03,104.19,Mar 2021
SVN,2021-04,104.59,Apr 2021
SVN,2021-05,104.42,May 2021
SVN,2021-06,104.9,Jun 2021
SVN,2021-07,105.11,Jul 2021
SVN,2021-08,105.51,Aug 2021
SVN,2021-09,106,Sep 2021
SVN,2021-10,106.1,Oct 2021
SVN,2021-11,107.61,Nov 2021
SVN,2021-12,108.05,Dec 2021
SVN,2022-01,109.28,Jan 2022
SVN,2022-02,110.2,Feb 2022
SVN,2022-03,111.56,Mar 2022
SVN,2022-04,113.2,Apr 2022
SVN,2022-05,115.24,May 2022
SVN,2022-06,117.23,Jun 2022
SVN,2022-07,117.96,Jul 2022
SVN,2022-08,119.2,Aug 2022
SVN,2022-09,119.82,Sep 2022
SVN,2022-10,120.45,Oct 2022
SVN,2022-11,122.64,Nov 2022
SVN,2022-12,123.49,Dec 2022
LTU,1998-01,92.6,Jan 1998
LTU,1998-02,92.1,Feb 1998
LTU,1998-03,91.7,Mar 1998
LTU,1998-04,91.3,Apr 1998
LTU,1998-05,90.8,May 1998
LTU,1998-06,90.1,Jun 1998
LTU,1998-07,90.3,Jul 1998
LTU,1998-08,90.3,Aug 1998
LTU,1998-09,90.3,Sep 1998
LTU,1998-10,90.3,Oct 1998
LTU,1998-11,89,Nov 1998
LTU,1998-12,88.4,Dec 1998
LTU,1999-01,89.3,Jan 1999
LTU,1999-02,89,Feb 1999
LTU,1999-03,88.8,Mar 1999
LTU,1999-04,88.3,Apr 1999
LTU,1999-05,87.5,May 1999
LTU,1999-06,87.7,Jun 1999
LTU,1999-07,87.5,Jul 1999
LTU,1999-08,87.4,Aug 1999
LTU,1999-09,87.4,Sep 1999
LTU,1999-10,87.3,Oct 1999
LTU,1999-11,87.4,Nov 1999
LTU,1999-12,87.2,Dec 1999
LTU,2000-01,87,Jan 2000
LTU,2000-02,86.9,Feb 2000
LTU,2000-03,86.7,Mar 2000
LTU,2000-04,86.1,Apr 2000
