location,time,cpi,date
LTU,2008-12,89.7322,Dec 2008
LTU,2009-01,92.1617,Jan 2009
LTU,2009-02,92.416,Feb 2009
LTU,2009-03,92.4393,Mar 2009
LTU,2009-04,92.3634,Apr 2009
LTU,2009-05,92.2175,May 2009
LTU,2009-06,91.9001,Jun 2009
LTU,2009-07,91.1894,Jul 2009
LTU,2009-08,91.0042,Aug 2009
LTU,2009-09,91.5599,Sep 2009
LTU,2009-10,91.1564,Oct 2009
LTU,2009-11,91.176,Nov 2009
LTU,2009-12,90.8823,Dec 2009
LTU,2010-01,92.031,Jan 2010
LTU,2010-02,91.9807,Feb 2010
LTU,2010-03,92.253,Mar 2010
LTU,2010-04,92.65,Apr 2010
LTU,2010-05,92.8179,May 2010
LTU,2010-06,92.8611,Jun 2010
LTU,2010-07,92.895,Jul 2010
LTU,2010-08,92.6593,Aug 2010
LTU,2010-09,93.2093,Sep 2010
LTU,2010-10,93.6402,Oct 2010
LTU,2010-11,93.6248,Nov 2010
LTU,2010-12,94.3614,Dec 2010
LTU,2011-01,94.7232,Jan 2011
LTU,2011-02,94.7972,Feb 2011
LTU,2011-03,95.7548,Mar 2011
LTU,2011-04,96.7562,Apr 2011
LTU,2011-05,97.4754,May 2011
LTU,2011-06,97.3479,Jun 2011
LTU,2011-07,97.1247,Jul 2011
LTU,2011-08,96.7718,Aug 2011
LTU,2011-09,97.444,Sep 2011
LTU,2011-10,97.5379,Oct 2011
LTU,2011-11,97.7295,Nov 2011
LTU,2011-12,97.573,Dec 2011
LTU,2012-01,97.9019,Jan 2012
LTU,2012-02,98.2934,Feb 2012
LTU,2012-03,99.2389,Mar 2012
LTU,2012-04,99.8348,Apr 2012
LTU,2012-05,99.8973,May 2012
LTU,2012-06,99.8227,Jun 2012
LTU,2012-07,99.8438,Jul 2012
LTU,2012-08,100.0083,Aug 2012
LTU,2012-09,100.7343,Sep 2012
LTU,2012-10,100.5769,Oct 2012
LTU,2012-11,100.4224,Nov 2012
LTU,2012-12,100.3367,Dec 2012
LTU,2013-01,100.4927,Jan 2013
LTU,2013-02,100.4466,Feb 2013
LTU,2013-03,100.7634,Mar 2013
LTU,2013-04,101.0692,Apr 2013
LTU,2013-05,101.265,May 2013
LTU,2013-06,101.0218,Jun 2013
LTU,2013-07,100.3523,Jul 2013
LTU,2013-08,100.4119,Aug 2013
LTU,2013-09,101.1075,Sep 2013
LTU,2013-10,100.9862,Oct 2013
LTU,2013-11,100.8297,Nov 2013
LTU,2013-12,100.7025,Dec 2013
LTU,2014-01,100.6537,Jan 2014
LTU,2014-02,100.6094,Feb 2014
LTU,2014-03,100.9629,Mar 2014
LTU,2014-04,101.2689,Apr 2014
LTU,2014-05,101.1783,May 2014
LTU,2014-06,101.1822,Jun 2014
LTU,2014-07,100.667,Jul 2014
LTU,2014-08,100.5837,Aug 2014
LTU,2014-09,101.0117,Sep 2014
LTU,2014-10,101.0917,Oct 2014
LTU,2014-11,101.0574,Nov 2014
LTU,2014-12,100.4368,Dec 2014
LTU,2015-01,99.13,Jan 2015
LTU,2015-02,98.8037,Feb 2015
LTU,2015-03,99.5614,Mar 2015
LTU,2015-04,100.2157,Apr 2015
LTU,2015-05,100.7132,May 2015
LTU,2015-06,100.6425,Jun 2015
LTU,2015-07,100.1725,Jul 2015
LTU,2015-08,99.3416,Aug 2015
LTU,2015-09,99.9515,Sep 2015
LTU,2015-10,100.4212,Oct 2015
LTU,2015-11,100.6948,Nov 2015
LTU,2015-12,100.3518,Dec 2015
LTU,2016-01,100.0147,Jan 2016
LTU,2016-02,99.6948,Feb 2016
LTU,2016-03,100.7112,Mar 2016
LTU,2016-04,101.239,Apr 2016
LTU,2016-05,101.2299,May 2016
LTU,2016-06,101.3439,Jun 2016
LTU,2016-07,100.6338,Jul 2016
LTU,2016-08,100.1629,Aug 2016
LTU,2016-09,100.7892,Sep 2016
LTU,2016-10,101.322,Oct 2016
LTU,2016-11,101.6577,Nov 2016
LTU,2016-12,102.0671,Dec 2016
LTU,2017-01,102.3231,Jan 2017
LTU,2017-02,102.6767,Feb 2017
LTU,2017-03,103.8371,Mar 2017
LTU,2017-04,104.8284,Apr 2017
LTU,2017-05,104.6743,May 2017
LTU,2017-06,104.9425,Jun 2017
LTU,2017-07,104.5896,Jul 2017
LTU,2017-08,104.5411,Aug 2017
LTU,2017-09,105.6101,Sep 2017
LTU,2017-10,105.7737,Oct 2017
LTU,2017-11,106.0859,Nov 2017
LTU,2017-12,106.0629,Dec 2017
LTU,2018-01,106.4272,Jan 2018
LTU,2018-02,106.244,Feb 2018
LTU,2018-03,106.6236,Mar 2018
LTU,2018-04,107.2826,Apr 2018
LTU,2018-05,107.7081,May 2018
LTU,2018-06,107.7014,Jun 2018
LTU,2018-07,107.1698,Jul 2018
LTU,2018-08,106.7647,Aug 2018
LTU,2018-09,108.1927,Sep 2018
LTU,2018-10,108.8846,Oct 2018
LTU,2018-11,108.7566,Nov 2018
LTU,2018-12,108.0746,Dec 2018
LTU,2019-01,108.2849,Jan 2019
LTU,2019-02,108.4233,Feb 2019
LTU,2019-03,109.4406,Mar 2019
LTU,2019-04,110.323,Apr 2019
LTU,2019-05,110.5792,May 2019
LTU,2019-06,110.3661,Jun 2019
LTU,2019-07,110.0142,Jul 2019
LTU,2019-08,109.5784,Aug 2019
LTU,2019-09,110.5867,Sep 2019
LTU,2019-10,110.6717,Oct 2019
LTU,2019-11,110.6553,Nov 2019
LTU,2019-12,111.0177,Dec 2019
LTU,2020-01,111.501,Jan 2020
LTU,2020-02,111.4443,Feb 2020
LTU,2020-03,111.3606,Mar 2020
LTU,2020-04,111.451,Apr 2020
LTU,2020-05,110.911,May 2020
LTU,2020-06,111.477,Jun 2020
LTU,2020-07,111.1681,Jul 2020
LTU,2020-08,110.9607,Aug 2020
LTU,2020-09,111.4091,Sep 2020
LTU,2020-10,111.4826,Oct 2020
LTU,2020-11,111.3244,Nov 2020
LTU,2020-12,111.2892,Dec 2020
LTU,2021-01,111.8332,Jan 2021
LTU,2021-02,112.075,Feb 2021
LTU,2021-03,113.1832,Mar 2021
LTU,2021-04,114.236,Apr 2021
LTU,2021-05,114.8849,May 2021
LTU,2021-06,115.5194,Jun 2021
LTU,2021-07,116.3401,Jul 2021
LTU,2021-08,116.8061,Aug 2021
LTU,2021-09,118.4514,Sep 2021
LTU,2021-10,120.4154,Oct 2021
LTU,2021-11,121.5544,Nov 2021
LTU,2021-12,123.0417,Dec 2021
LTU,2022-01,125.7127,Jan 2022
LTU,2022-02,127.9733,Feb 2022
LTU,2022-03,130.981,Mar 2022
LTU,2022-04,133.4713,Apr 2022
LTU,2022-05,136.5965,May 2022
LTU,2022-06,139.7608,Jun 2022
LTU,2022-07,141.4896,Jul 2022
LTU,2022-08,142.9273,Aug 2022
LTU,2022-09,147.0213,Sep 2022
LTU,2022-10,148.7797,Oct 2022
LTU,2022-11,149.3831,Nov 2022
LTU,2022-12,149.7879,Dec 2022
LTU,2023-01,150.8803,Jan 2023
LTU,2023-02,151.9534,Feb 2023
LTU,2023-03,152.7418,Mar 2023
LTU,2023-04,152.8052,Apr 2023
LTU,2023-05,152.5525,May 2023
LTU,2023-06,152.3972,Jun 2023
LTU,2023-07,152.0263,Jul 2023
LTU,2023-08,151.7464,Aug 2023
LTU,2023-09,152.4815,Sep 2023
LTU,2023-10,152.9652,Oct 2023
FIN,1955-01,5.345512,Jan 1955
FIN,1955-02,5.345512,Feb 1955
FIN,1955-03,5.345512,Mar 1955
FIN,1955-04,5.400059,Apr 1955
FIN,1955-05,5.400059,May 1955
FIN,1955-06,5.400059,Jun 1955
FIN,1955-07,5.400059,Jul 1955
FIN,1955-08,5.454605,Aug 1955
FIN,1955-09,5.454605,Sep 1955
FIN,1955-10,5.509151,Oct 1955
FIN,1955-11,5.509151,Nov 1955
FIN,1955-12,5.509151,Dec 1955
FIN,1956-01,5.672789,Jan 1956
FIN,1956-02,5.836427,Feb 1956
FIN,1956-03,5.890973,Mar 1956
FIN,1956-04,5.890973,Apr 1956
FIN,1956-05,6.000065,May 1956
FIN,1956-06,6.000065,Jun 1956
FIN,1956-07,6.054611,Jul 1956
FIN,1956-08,6.109157,Aug 1956
FIN,1956-09,6.163703,Sep 1956
FIN,1956-10,6.163703,Oct 1956
FIN,1956-11,6.436433,Nov 1956
FIN,1956-12,6.436433,Dec 1956
FIN,1957-01,6.545526,Jan 1957
FIN,1957-02,6.545526,Feb 1957
FIN,1957-03,6.545526,Mar 1957
FIN,1957-04,6.600071,Apr 1957
FIN,1957-05,6.654618,May 1957
FIN,1957-06,6.654618,Jun 1957
FIN,1957-07,6.76371,Jul 1957
FIN,1957-08,6.818256,Aug 1957
FIN,1957-09,6.872802,Sep 1957
FIN,1957-10,6.927348,Oct 1957
FIN,1957-11,6.927348,Nov 1957
FIN,1957-12,6.981894,Dec 1957
FIN,1958-01,7.03644,Jan 1958
FIN,1958-02,7.03644,Feb 1958
FIN,1958-03,7.03644,Mar 1958
FIN,1958-04,7.105424,Apr 1958
FIN,1958-05,7.174409,May 1958
FIN,1958-06,7.174409,Jun 1958
FIN,1958-07,7.105424,Jul 1958
FIN,1958-08,7.174409,Aug 1958
FIN,1958-09,7.174409,Sep 1958
FIN,1958-10,7.174409,Oct 1958
FIN,1958-11,7.174409,Nov 1958
FIN,1958-12,7.174409,Dec 1958
FIN,1959-01,7.174409,Jan 1959
FIN,1959-02,7.174409,Feb 1959
FIN,1959-03,7.174409,Mar 1959
FIN,1959-04,7.174409,Apr 1959
FIN,1959-05,7.174409,May 1959
FIN,1959-06,7.174409,Jun 1959
FIN,1959-07,7.174409,Jul 1959
FIN,1959-08,7.174409,Aug 1959
FIN,1959-09,7.243394,Sep 1959
FIN,1959-10,7.381363,Oct 1959
FIN,1959-11,7.381363,Nov 1959
FIN,1959-12,7.381363,Dec 1959
FIN,1960-01,7.381363,Jan 1960
FIN,1960-02,7.381363,Feb 1960
FIN,1960-03,7.450348,Mar 1960
FIN,1960-04,7.450348,Apr 1960
FIN,1960-05,7.450348,May 1960
FIN,1960-06,7.450348,Jun 1960
FIN,1960-07,7.519333,Jul 1960
FIN,1960-08,7.519333,Aug 1960
FIN,1960-09,7.519333,Sep 1960
FIN,1960-10,7.519333,Oct 1960
FIN,1960-11,7.519333,Nov 1960
FIN,1960-12,7.588317,Dec 1960
FIN,1961-01,7.588317,Jan 1961
FIN,1961-02,7.588317,Feb 1961
FIN,1961-03,7.588317,Mar 1961
FIN,1961-04,7.588317,Apr 1961
FIN,1961-05,7.588317,May 1961
FIN,1961-06,7.588317,Jun 1961
FIN,1961-07,7.588317,Jul 1961
FIN,1961-08,7.588317,Aug 1961
FIN,1961-09,7.588317,Sep 1961
FIN,1961-10,7.657302,Oct 1961
FIN,1961-11,7.657302,Nov 1961
FIN,1961-12,7.657302,Dec 1961
FIN,1962-01,7.726287,Jan 1962
FIN,1962-02,7.726287,Feb 1962
FIN,1962-03,7.795272,Mar 1962
FIN,1962-04,7.864256,Apr 1962
FIN,1962-05,7.864256,May 1962
FIN,1962-06,7.933241,Jun 1962
FIN,1962-07,8.002226,Jul 1962
FIN,1962-08,8.002226,Aug 1962
FIN,1962-09,8.002226,Sep 1962
FIN,1962-10,8.071211,Oct 1962
FIN,1962-11,8.140195,Nov 1962
FIN,1962-12,8.140195,Dec 1962
FIN,1963-01,8.140195,Jan 1963
FIN,1963-02,8.140195,Feb 1963
FIN,1963-03,8.20918,Mar 1963
FIN,1963-04,8.278165,Apr 1963
FIN,1963-05,8.278165,May 1963
FIN,1963-06,8.278165,Jun 1963
FIN,1963-07,8.278165,Jul 1963
FIN,1963-08,8.347149,Aug 1963
FIN,1963-09,8.416134,Sep 1963
FIN,1963-10,8.554104,Oct 1963
FIN,1963-11,8.554104,Nov 1963
FIN,1963-12,8.554104,Dec 1963
FIN,1964-01,8.899027,Jan 1964
FIN,1964-02,8.968012,Feb 1964
FIN,1964-03,9.036996,Mar 1964
FIN,1964-04,9.105981,Apr 1964
FIN,1964-05,9.174966,May 1964
FIN,1964-06,9.243951,Jun 1964
FIN,1964-07,9.243951,Jul 1964
FIN,1964-08,9.243951,Aug 1964
FIN,1964-09,9.312935,Sep 1964
FIN,1964-10,9.312935,Oct 1964
FIN,1964-11,9.38192,Nov 1964
FIN,1964-12,9.38192,Dec 1964
FIN,1965-01,9.450905,Jan 1965
FIN,1965-02,9.450905,Feb 1965
FIN,1965-03,9.519889,Mar 1965
FIN,1965-04,9.588874,Apr 1965
FIN,1965-05,9.588874,May 1965
FIN,1965-06,9.657859,Jun 1965
FIN,1965-07,9.726844,Jul 1965
FIN,1965-08,9.726844,Aug 1965
FIN,1965-09,9.657859,Sep 1965
FIN,1965-10,9.795828,Oct 1965
FIN,1965-11,9.795828,Nov 1965
FIN,1965-12,9.795828,Dec 1965
FIN,1966-01,9.795828,Jan 1966
FIN,1966-02,9.795828,Feb 1966
FIN,1966-03,9.864813,Mar 1966
FIN,1966-04,9.933798,Apr 1966
FIN,1966-05,10.00278,May 1966
FIN,1966-06,10.00278,Jun 1966
FIN,1966-07,10.00278,Jul 1966
FIN,1966-08,10.07177,Aug 1966
FIN,1966-09,10.14075,Sep 1966
FIN,1966-10,10.14075,Oct 1966
FIN,1966-11,10.20974,Nov 1966
FIN,1966-12,10.27872,Dec 1966
FIN,1967-01,10.34771,Jan 1967
FIN,1967-02,10.34771,Feb 1967
FIN,1967-03,10.34771,Mar 1967
FIN,1967-04,10.34771,Apr 1967
FIN,1967-05,10.45329,May 1967
FIN,1967-06,10.45329,Jun 1967
FIN,1967-07,10.45329,Jul 1967
FIN,1967-08,10.55888,Aug 1967
FIN,1967-09,10.66447,Sep 1967
FIN,1967-10,10.66447,Oct 1967
FIN,1967-11,10.98124,Nov 1967
FIN,1967-12,11.08683,Dec 1967
FIN,1968-01,11.22409,Jan 1968
FIN,1968-02,11.27689,Feb 1968
FIN,1968-03,11.43527,Mar 1968
FIN,1968-04,11.48806,Apr 1968
FIN,1968-05,11.49862,May 1968
FIN,1968-06,11.57254,Jun 1968
FIN,1968-07,11.60421,Jul 1968
FIN,1968-08,11.61477,Aug 1968
FIN,1968-09,11.62533,Sep 1968
FIN,1968-10,11.67813,Oct 1968
FIN,1968-11,11.66757,Nov 1968
FIN,1968-12,11.66757,Dec 1968
FIN,1969-01,11.7098,Jan 1969
FIN,1969-02,11.7098,Feb 1969
FIN,1969-03,11.65701,Mar 1969
FIN,1969-04,11.75204,Apr 1969
FIN,1969-05,11.7626,May 1969
FIN,1969-06,11.78371,Jun 1969
FIN,1969-07,11.80483,Jul 1969
FIN,1969-08,11.81539,Aug 1969
FIN,1969-09,11.82595,Sep 1969
FIN,1969-10,11.84707,Oct 1969
FIN,1969-11,11.86819,Nov 1969
FIN,1969-12,11.86819,Dec 1969
FIN,1970-01,11.96321,Jan 1970
FIN,1970-02,11.99489,Feb 1970
FIN,1970-03,12.02657,Mar 1970
FIN,1970-04,12.05824,Apr 1970
FIN,1970-05,12.05824,May 1970
FIN,1970-06,12.10048,Jun 1970
FIN,1970-07,12.1216,Jul 1970
FIN,1970-08,12.15327,Aug 1970
FIN,1970-09,12.16383,Sep 1970
FIN,1970-10,12.18495,Oct 1970
FIN,1970-11,12.21663,Nov 1970
FIN,1970-12,12.23775,Dec 1970
FIN,1971-01,12.38557,Jan 1971
FIN,1971-02,12.4806,Feb 1971
FIN,1971-03,12.54395,Mar 1971
FIN,1971-04,12.62842,Apr 1971
FIN,1971-05,12.67066,May 1971
FIN,1971-06,12.91351,Jun 1971
FIN,1971-07,12.97687,Jul 1971
FIN,1971-08,13.09302,Aug 1971
FIN,1971-09,13.1986,Sep 1971
FIN,1971-10,13.21972,Oct 1971
FIN,1971-11,13.27252,Nov 1971
FIN,1971-12,13.30419,Dec 1971
FIN,1972-01,13.17749,Jan 1972
FIN,1972-02,13.28753,Feb 1972
FIN,1972-03,13.37006,Mar 1972
FIN,1972-04,13.59014,Apr 1972
FIN,1972-05,13.68643,May 1972
FIN,1972-06,13.74145,Jun 1972
FIN,1972-07,13.86525,Jul 1972
FIN,1972-08,13.90651,Aug 1972
FIN,1972-09,13.98904,Sep 1972
FIN,1972-10,14.04406,Oct 1972
FIN,1972-11,14.15411,Nov 1972
FIN,1972-12,14.18162,Dec 1972
FIN,1973-01,14.31917,Jan 1973
FIN,1973-02,14.41545,Feb 1973
FIN,1973-03,14.49799,Mar 1973
FIN,1973-04,14.6768,Apr 1973
FIN,1973-05,14.89689,May 1973
FIN,1973-06,15.04819,Jun 1973
FIN,1973-07,15.43334,Jul 1973
FIN,1973-08,15.65342,Aug 1973
FIN,1973-09,15.77722,Sep 1973
FIN,1973-10,15.87351,Oct 1973
FIN,1973-11,15.96979,Nov 1973
FIN,1973-12,16.17612,Dec 1973
FIN,1974-01,16.29992,Jan 1974
FIN,1974-02,16.7676,Feb 1974
FIN,1974-03,16.9189,Mar 1974
FIN,1974-04,17.34531,Apr 1974
FIN,1974-05,17.52413,May 1974
FIN,1974-06,17.57915,Jun 1974
FIN,1974-07,17.93679,Jul 1974
FIN,1974-08,18.19814,Aug 1974
FIN,1974-09,18.58328,Sep 1974
FIN,1974-10,18.74834,Oct 1974
FIN,1974-11,18.87214,Nov 1974
FIN,1974-12,18.91341,Dec 1974
FIN,1975-01,19.43611,Jan 1975
FIN,1975-02,19.72496,Feb 1975
FIN,1975-03,20.05509,Mar 1975
FIN,1975-04,20.4815,Apr 1975
FIN,1975-05,20.68783,May 1975
FIN,1975-06,20.75661,Jun 1975
FIN,1975-07,21.08673,Jul 1975
FIN,1975-08,21.34808,Aug 1975
FIN,1975-09,21.65069,Sep 1975
FIN,1975-10,21.98082,Oct 1975
FIN,1975-11,22.2009,Nov 1975
FIN,1975-12,22.33845,Dec 1975
FIN,1976-01,22.79238,Jan 1976
FIN,1976-02,23.08123,Feb 1976
FIN,1976-03,23.32883,Mar 1976
FIN,1976-04,23.49389,Apr 1976
FIN,1976-05,23.56267,May 1976
FIN,1976-06,23.61769,Jun 1976
FIN,1976-07,24.07161,Jul 1976
FIN,1976-08,24.38798,Aug 1976
FIN,1976-09,24.58055,Sep 1976
FIN,1976-10,24.8419,Oct 1976
FIN,1976-11,25.00696,Nov 1976
FIN,1976-12,25.08949,Dec 1976
FIN,1977-01,25.44713,Jan 1977
FIN,1977-02,25.68846,Feb 1977
FIN,1977-03,26.03705,Mar 1977
FIN,1977-04,26.22475,Apr 1977
FIN,1977-05,26.57335,May 1977
FIN,1977-06,26.78786,Jun 1977
FIN,1977-07,26.97557,Jul 1977
FIN,1977-08,27.4046,Aug 1977
FIN,1977-09,27.51186,Sep 1977
FIN,1977-10,27.64593,Oct 1977
FIN,1977-11,27.69956,Nov 1977
FIN,1977-12,27.80682,Dec 1977
FIN,1978-01,27.88726,Jan 1978
FIN,1978-02,28.23586,Feb 1978
FIN,1978-03,28.3163,Mar 1978
FIN,1978-04,28.47719,Apr 1978
FIN,1978-05,28.90622,May 1978
FIN,1978-06,28.90622,Jun 1978
FIN,1978-07,28.98667,Jul 1978
FIN,1978-08,29.12074,Aug 1978
FIN,1978-09,29.30844,Sep 1978
FIN,1978-10,29.49615,Oct 1978
FIN,1978-11,29.65703,Nov 1978
FIN,1978-12,29.6034,Dec 1978
FIN,1979-01,29.84474,Jan 1979
FIN,1979-02,30.19333,Feb 1979
FIN,1979-03,30.40784,Mar 1979
FIN,1979-04,30.67599,Apr 1979
FIN,1979-05,30.78325,May 1979
FIN,1979-06,30.99777,Jun 1979
FIN,1979-07,31.15866,Jul 1979
FIN,1979-08,31.29273,Aug 1979
FIN,1979-09,31.56088,Sep 1979
FIN,1979-10,31.74858,Oct 1979
FIN,1979-11,31.98991,Nov 1979
FIN,1979-12,32.1508,Dec 1979
FIN,1980-01,32.5262,Jan 1980
FIN,1980-02,33.00887,Feb 1980
FIN,1980-03,33.33065,Mar 1980
FIN,1980-04,33.9742,Apr 1980
FIN,1980-05,34.3496,May 1980
FIN,1980-06,34.48368,Jun 1980
FIN,1980-07,34.69819,Jul 1980
FIN,1980-08,35.15404,Aug 1980
FIN,1980-09,35.63671,Sep 1980
FIN,1980-10,35.9853,Oct 1980
FIN,1980-11,36.30708,Nov 1980
FIN,1980-12,36.57522,Dec 1980
FIN,1981-01,36.897,Jan 1981
FIN,1981-02,37.08997,Feb 1981
FIN,1981-03,37.47593,Mar 1981
FIN,1981-04,37.82328,Apr 1981
FIN,1981-05,38.24783,May 1981
FIN,1981-06,38.71097,Jun 1981
FIN,1981-07,38.82676,Jul 1981
FIN,1981-08,38.94254,Aug 1981
FIN,1981-09,39.36709,Sep 1981
FIN,1981-10,39.86883,Oct 1981
FIN,1981-11,39.86883,Nov 1981
FIN,1981-12,39.94602,Dec 1981
FIN,1982-01,40.67933,Jan 1982
FIN,1982-02,40.8723,Feb 1982
FIN,1982-03,41.41263,Mar 1982
FIN,1982-04,41.6442,Apr 1982
FIN,1982-05,42.4547,May 1982
FIN,1982-06,42.60909,Jun 1982
FIN,1982-07,42.95644,Jul 1982
FIN,1982-08,42.76347,Aug 1982
FIN,1982-09,42.686279999999996,Sep 1982
FIN,1982-10,42.87925,Oct 1982
FIN,1982-11,42.99504,Nov 1982
FIN,1982-12,43.49677,Dec 1982
FIN,1983-01,43.95992,Jan 1983
FIN,1983-02,44.15289,Feb 1983
FIN,1983-03,44.53885,Mar 1983
FIN,1983-04,44.8862,Apr 1983
FIN,1983-05,45.61951,May 1983
FIN,1983-06,46.12125,Jun 1983
FIN,1983-07,46.31422,Jul 1983
FIN,1983-08,46.35282,Aug 1983
FIN,1983-09,46.70017,Sep 1983
FIN,1983-10,46.81596,Oct 1983
FIN,1983-11,47.24051,Nov 1983
FIN,1983-12,47.20191,Dec 1983
FIN,1984-01,47.58786,Jan 1984
FIN,1984-02,47.78084,Feb 1984
FIN,1984-03,48.1282,Mar 1984
FIN,1984-04,48.47555,Apr 1984
FIN,1984-05,48.977290000000004,May 1984
FIN,1984-06,49.09307,Jun 1984
FIN,1984-07,49.28605,Jul 1984
FIN,1984-08,49.47903,Aug 1984
FIN,1984-09,49.78779,Sep 1984
FIN,1984-10,50.01936,Oct 1984
FIN,1984-11,50.05796,Nov 1984
FIN,1984-12,50.09655,Dec 1984
FIN,1985-01,50.63688,Jan 1985
FIN,1985-02,50.79174,Feb 1985
FIN,1985-03,51.25629,Mar 1985
FIN,1985-04,51.566,Apr 1985
FIN,1985-05,51.66924,May 1985
FIN,1985-06,51.77247,Jun 1985
FIN,1985-07,51.72085,Jul 1985
FIN,1985-08,51.77247,Aug 1985
FIN,1985-09,51.97894,Sep 1985
FIN,1985-10,52.03056,Oct 1985
FIN,1985-11,52.03056,Nov 1985
FIN,1985-12,52.13379,Dec 1985
FIN,1986-01,52.49512,Jan 1986
FIN,1986-02,52.70159,Feb 1986
FIN,1986-03,52.70159,Mar 1986
FIN,1986-04,52.90806,Apr 1986
FIN,1986-05,52.80482,May 1986
FIN,1986-06,53.11453,Jun 1986
FIN,1986-07,53.11453,Jul 1986
FIN,1986-08,53.26938,Aug 1986
FIN,1986-09,53.52747,Sep 1986
FIN,1986-10,53.6307,Oct 1986
FIN,1986-11,53.57909,Nov 1986
FIN,1986-12,53.68232,Dec 1986
FIN,1987-01,54.35335,Jan 1987
FIN,1987-02,54.55982,Feb 1987
FIN,1987-03,54.86953,Mar 1987
FIN,1987-04,55.12762,Apr 1987
FIN,1987-05,55.17923,May 1987
FIN,1987-06,55.3857,Jun 1987
FIN,1987-07,55.33409,Jul 1987
FIN,1987-08,55.48894,Aug 1987
FIN,1987-09,55.79865,Sep 1987
FIN,1987-10,55.90188,Oct 1987
FIN,1987-11,55.79865,Nov 1987
FIN,1987-12,55.9535,Dec 1987
FIN,1988-01,56.62453,Jan 1988
FIN,1988-02,56.77938,Feb 1988
FIN,1988-03,57.08908,Mar 1988
FIN,1988-04,57.50203,Apr 1988
FIN,1988-05,57.96658,May 1988
FIN,1988-06,58.27629,Jun 1988
FIN,1988-07,58.27629,Jul 1988
FIN,1988-08,58.37952,Aug 1988
FIN,1988-09,58.94732,Sep 1988
FIN,1988-10,58.99894,Oct 1988
FIN,1988-11,59.10217,Nov 1988
FIN,1988-12,59.56673,Dec 1988
FIN,1989-01,59.89708,Jan 1989
FIN,1989-02,60.1913,Feb 1989
FIN,1989-03,60.87782,Mar 1989
FIN,1989-04,61.45594,Apr 1989
FIN,1989-05,61.69337,May 1989
FIN,1989-06,62.24052,Jun 1989
FIN,1989-07,62.17858,Jul 1989
FIN,1989-08,62.26117,Aug 1989
FIN,1989-09,62.93736,Sep 1989
FIN,1989-10,63.16448,Oct 1989
FIN,1989-11,63.12318,Nov 1989
FIN,1989-12,63.47419,Dec 1989
FIN,1990-01,64.40331,Jan 1990
FIN,1990-02,64.68612,Feb 1990
FIN,1990-03,64.94263,Mar 1990
FIN,1990-04,65.30437,Apr 1990
FIN,1990-05,65.52799,May 1990
FIN,1990-06,65.77792,Jun 1990
FIN,1990-07,65.7845,Jul 1990
FIN,1990-08,66.09363,Aug 1990
FIN,1990-09,66.54087,Sep 1990
FIN,1990-10,66.75134,Oct 1990
FIN,1990-11,66.73161,Nov 1990
FIN,1990-12,66.67241,Dec 1990
FIN,1991-01,67.69845,Jan 1991
FIN,1991-02,68.01414,Feb 1991
FIN,1991-03,68.15227,Mar 1991
FIN,1991-04,68.43508,Apr 1991
FIN,1991-05,68.73763,May 1991
FIN,1991-06,68.72448,Jun 1991
FIN,1991-07,68.61267,Jul 1991
FIN,1991-08,68.58636,Aug 1991
FIN,1991-09,68.79683,Sep 1991
FIN,1991-10,68.98099,Oct 1991
FIN,1991-11,69.06649,Nov 1991
FIN,1991-12,69.42823,Dec 1991
FIN,1992-01,69.76366,Jan 1992
FIN,1992-02,69.95441,Feb 1992
FIN,1992-03,70.1846,Mar 1992
FIN,1992-04,70.49373,Apr 1992
FIN,1992-05,70.53976,May 1992
FIN,1992-06,70.80943,Jun 1992
FIN,1992-07,70.63185,Jul 1992
FIN,1992-08,70.51346,Aug 1992
FIN,1992-09,70.93439,Sep 1992
FIN,1992-10,71.1646,Oct 1992
FIN,1992-11,71.23695,Nov 1992
FIN,1992-12,71.03963,Dec 1992
FIN,1993-01,71.76969,Jan 1993
FIN,1993-02,71.99989,Feb 1993
FIN,1993-03,72.09855,Mar 1993
FIN,1993-04,72.36163,Apr 1993
FIN,1993-05,72.4011,May 1993
FIN,1993-06,72.30244,Jun 1993
FIN,1993-07,72.11828,Jul 1993
FIN,1993-08,72.0262,Aug 1993
FIN,1993-09,72.17747,Sep 1993
FIN,1993-10,72.27613,Oct 1993
FIN,1993-11,72.1709,Nov 1993
FIN,1993-12,72.12486,Dec 1993
FIN,1994-01,71.93412,Jan 1994
FIN,1994-02,72.20378,Feb 1994
FIN,1994-03,72.35506,Mar 1994
FIN,1994-04,72.50633,Apr 1994
FIN,1994-05,72.51291,May 1994
FIN,1994-06,73.22981,Jun 1994
FIN,1994-07,73.2627,Jul 1994
FIN,1994-08,73.37451,Aug 1994
FIN,1994-09,73.55209,Sep 1994
FIN,1994-10,73.61787,Oct 1994
FIN,1994-11,73.40082,Nov 1994
FIN,1994-12,73.30216,Dec 1994
FIN,1995-01,73.27586,Jan 1995
FIN,1995-02,73.47436,Feb 1995
FIN,1995-03,73.44495,Mar 1995
FIN,1995-04,73.44495,Apr 1995
FIN,1995-05,73.55523,May 1995
FIN,1995-06,73.80519,Jun 1995
FIN,1995-07,73.78313,Jul 1995
FIN,1995-08,73.59933,Aug 1995
FIN,1995-09,73.61404,Sep 1995
FIN,1995-10,73.55523,Oct 1995
FIN,1995-11,73.34937,Nov 1995
FIN,1995-12,73.27586,Dec 1995
FIN,1996-01,73.54052,Jan 1996
