location,time,cpi_total,date
IND,1971-02,3.91198,Feb 1971
IND,1971-03,2.781137,Mar 1971
IND,1971-04,1.674641,Apr 1971
IND,1971-05,0.591716,May 1971
IND,1971-06,1.052632,Jun 1971
IND,1971-07,2.211874,Jul 1971
IND,1971-08,3.703704,Aug 1971
IND,1971-09,4.262673,Sep 1971
IND,1971-10,3.665521,Oct 1971
IND,1971-11,4.238259,Nov 1971
IND,1971-12,4.889406,Dec 1971
IND,1972-01,5.411765,Jan 1972
IND,1972-02,4.823529,Feb 1972
IND,1972-03,5.411765,Mar 1972
IND,1972-04,6,Apr 1972
IND,1972-05,6.470588,May 1972
IND,1972-06,7.407407,Jun 1972
IND,1972-07,7.85877,Jul 1972
IND,1972-08,6.696429,Aug 1972
IND,1972-09,6.187845,Sep 1972
IND,1972-10,6.629834,Oct 1972
IND,1972-11,6.593407,Nov 1972
IND,1972-12,7.658158,Dec 1972
IND,1973-01,8.258928,Jan 1973
IND,1973-02,10.43771,Feb 1973
IND,1973-03,11.38393,Mar 1973
IND,1973-04,13.31853,Apr 1973
IND,1973-05,16.35359,May 1973
IND,1973-06,15.94828,Jun 1973
IND,1973-07,18.47941,Jul 1973
IND,1973-08,19.35147,Aug 1973
IND,1973-09,19.25078,Sep 1973
IND,1973-10,21.5544,Oct 1973
IND,1973-11,23.29897,Nov 1973
IND,1973-12,23.81443,Dec 1973
IND,1974-01,25.6701,Jan 1974
IND,1974-02,25.30488,Feb 1974
IND,1974-03,27.25451,Mar 1974
IND,1974-04,28.01175,Apr 1974
IND,1974-05,28.96486,May 1974
IND,1974-06,29.18216,Jun 1974
IND,1974-07,28.07487,Jul 1974
IND,1974-08,29.97371,Aug 1974
IND,1974-09,34.64223,Sep 1974
IND,1974-10,31.88406,Oct 1974
IND,1974-11,27.84281,Nov 1974
IND,1974-12,25.3955,Dec 1974
IND,1975-01,23.54389,Jan 1975
IND,1975-02,21.7356,Feb 1975
IND,1975-03,16.77165,Mar 1975
IND,1975-04,14.15455,Apr 1975
IND,1975-05,11.19293,May 1975
IND,1975-06,8.992805,Jun 1975
IND,1975-07,4.175365,Jul 1975
IND,1975-08,0,Aug 1975
IND,1975-09,-4.471808,Sep 1975
IND,1975-10,-5.623788,Oct 1975
IND,1975-11,-4.839765,Nov 1975
IND,1975-12,-6.175299,Dec 1975
IND,1976-01,-8.565737,Jan 1976
IND,1976-02,-10.72618,Feb 1976
IND,1976-03,-10.9238,Mar 1976
IND,1976-04,-10.52279,Apr 1976
IND,1976-05,-11.25828,May 1976
IND,1976-06,-11.28713,Jun 1976
IND,1976-07,-8.350034,Jul 1976
IND,1976-08,-7.147674,Aug 1976
IND,1976-09,-5.359566,Sep 1976
IND,1976-10,-3.835616,Oct 1976
IND,1976-11,-2.886598,Nov 1976
IND,1976-12,0,Dec 1976
IND,1977-01,2.977487,Jan 1977
IND,1977-02,6.865672,Feb 1977
IND,1977-03,9.084027,Mar 1977
IND,1977-04,8.314607,Apr 1977
IND,1977-05,9.626865,May 1977
IND,1977-06,9.970238,Jun 1977
IND,1977-07,9.402332,Jul 1977
IND,1977-08,9.658678,Aug 1977
IND,1977-09,9.605735,Sep 1977
IND,1977-10,8.547009,Oct 1977
IND,1977-11,7.855626,Nov 1977
IND,1977-12,7.855626,Dec 1977
IND,1978-01,5.853314,Jan 1978
IND,1978-02,3.212291,Feb 1978
IND,1978-03,2.914643,Mar 1978
IND,1978-04,2.835408,Apr 1978
IND,1978-05,1.565691,May 1978
IND,1978-06,2.165088,Jun 1978
IND,1978-07,1.532312,Jul 1978
IND,1978-08,1.258278,Aug 1978
IND,1978-09,1.504251,Sep 1978
IND,1978-10,3.08399,Oct 1978
IND,1978-11,3.08399,Nov 1978
IND,1978-12,1.509186,Dec 1978
IND,1979-01,2.198534,Jan 1979
IND,1979-02,2.841678,Feb 1979
IND,1979-03,3.438975,Mar 1979
IND,1979-04,4.707465,Apr 1979
IND,1979-05,4.959785,May 1979
IND,1979-06,5.562914,Jun 1979
IND,1979-07,7.020998,Jul 1979
IND,1979-08,8.763898,Aug 1979
IND,1979-09,8.054124,Sep 1979
IND,1979-10,7.320178,Oct 1979
IND,1979-11,8.21133,Nov 1979
IND,1979-12,11.70006,Dec 1979
IND,1980-01,11.73403,Jan 1980
IND,1980-02,12.10526,Feb 1980
IND,1980-03,12.32073,Mar 1980
IND,1980-04,11.23956,Apr 1980
IND,1980-05,12.70753,May 1980
IND,1980-06,11.85696,Jun 1980
IND,1980-07,11.58798,Jul 1980
IND,1980-08,10.28262,Aug 1980
IND,1980-09,10.73345,Sep 1980
IND,1980-10,11.20996,Oct 1980
IND,1980-11,11.64706,Nov 1980
IND,1980-12,9.085649,Dec 1980
IND,1981-01,10.73512,Jan 1981
IND,1981-02,13.3216,Feb 1981
IND,1981-03,12.59431,Mar 1981
IND,1981-04,13.85681,Apr 1981
IND,1981-05,13.31445,May 1981
IND,1981-06,13.74089,Jun 1981
IND,1981-07,13.46154,Jul 1981
IND,1981-08,14.34024,Aug 1981
IND,1981-09,13.40872,Sep 1981
IND,1981-10,13.33333,Oct 1981
IND,1981-11,12.43414,Nov 1981
IND,1981-12,12.7321,Dec 1981
IND,1982-01,11.69652,Jan 1982
IND,1982-02,9.580528,Feb 1982
IND,1982-03,8.814433,Mar 1982
IND,1982-04,7.505071,Apr 1982
IND,1982-05,6.7,May 1982
IND,1982-06,7.051282,Jun 1982
IND,1982-07,6.92494,Jul 1982
IND,1982-08,7.486886,Aug 1982
IND,1982-09,7.264957,Sep 1982
IND,1982-10,6.729412,Oct 1982
IND,1982-11,7.357076,Nov 1982
IND,1982-12,8.047059,Dec 1982
IND,1983-01,7.830189,Jan 1983
IND,1983-02,9.168242,Feb 1983
IND,1983-03,9.85315,Mar 1983
IND,1983-04,10.70755,Apr 1983
IND,1983-05,12.79288,May 1983
IND,1983-06,13.40396,Jun 1983
IND,1983-07,13.17935,Jul 1983
IND,1983-08,12.51109,Aug 1983
IND,1983-09,13.28021,Sep 1983
IND,1983-10,13.62434,Oct 1983
IND,1983-11,13.09472,Nov 1983
IND,1983-12,12.45645,Dec 1983
IND,1984-01,13.77953,Jan 1984
IND,1984-02,12.1645,Feb 1984
IND,1984-03,11.12549,Mar 1984
IND,1984-04,10.01278,Apr 1984
IND,1984-05,7.852098,May 1984
IND,1984-06,7.676686,Jun 1984
IND,1984-07,8.123249,Jul 1984
IND,1984-08,6.742902,Aug 1984
IND,1984-09,6.330598,Sep 1984
IND,1984-10,6.13116,Oct 1984
IND,1984-11,6.059436,Nov 1984
IND,1984-12,5.189775,Dec 1984
IND,1985-01,4.421376,Jan 1985
IND,1985-02,4.28406,Feb 1985
IND,1985-03,5.044626,Mar 1985
IND,1985-04,6.274206,Apr 1985
IND,1985-05,6.74114,May 1985
IND,1985-06,5.582799,Jun 1985
IND,1985-07,5.144338,Jul 1985
IND,1985-08,5.467307,Aug 1985
IND,1985-09,5.071665,Sep 1985
IND,1985-10,5.557587,Oct 1985
IND,1985-11,5.895196,Nov 1985
IND,1985-12,7.142857,Dec 1985
IND,1986-01,6.958763,Jan 1986
IND,1986-02,8.216136,Feb 1986
IND,1986-03,8.865903,Mar 1986
IND,1986-04,8.236152,Apr 1986
IND,1986-05,8.516781,May 1986
IND,1986-06,8.574491,Jun 1986
IND,1986-07,8.623724,Jul 1986
IND,1986-08,8.721541,Aug 1986
IND,1986-09,9.233998,Sep 1986
IND,1986-10,9.594735,Oct 1986
IND,1986-11,9.828178,Nov 1986
IND,1986-12,9.209622,Dec 1986
IND,1987-01,9.397591,Jan 1987
IND,1987-02,8.378933,Feb 1987
IND,1987-03,7.533084,Mar 1987
IND,1987-04,7.474748,Apr 1987
IND,1987-05,7.981377,May 1987
IND,1987-06,8.687068,Jun 1987
IND,1987-07,8.360337,Jul 1987
IND,1987-08,9.536082,Aug 1987
IND,1987-09,10.18252,Sep 1987
IND,1987-10,9.481668,Oct 1987
IND,1987-11,9.105131,Nov 1987
IND,1987-12,9.314034,Dec 1987
IND,1988-01,9.439899,Jan 1988
IND,1988-02,9.182708,Feb 1988
IND,1988-03,9.75071,Mar 1988
IND,1988-04,10.401,Apr 1988
IND,1988-05,9.670465,May 1988
IND,1988-06,9.355132,Jun 1988
IND,1988-07,9.808613,Jul 1988
IND,1988-08,8.676471,Aug 1988
IND,1988-09,8.195292,Sep 1988
IND,1988-10,9.757505,Oct 1988
IND,1988-11,9.686449,Nov 1988
IND,1988-12,8.786227,Dec 1988
IND,1989-01,8.006529,Jan 1989
IND,1989-02,8.568413,Feb 1989
IND,1989-03,8.661114,Mar 1989
IND,1989-04,7.888763,Apr 1989
IND,1989-05,8.046417,May 1989
IND,1989-06,7.151146,Jun 1989
IND,1989-07,6.640314,Jul 1989
IND,1989-08,7.208803,Aug 1989
IND,1989-09,7.625523,Sep 1989
IND,1989-10,5.389222,Oct 1989
IND,1989-11,4.761905,Nov 1989
IND,1989-12,5.421687,Dec 1989
IND,1990-01,5.454545,Jan 1990
IND,1990-02,6.060606,Feb 1990
IND,1990-03,6.626506,Mar 1990
IND,1990-04,7.784431,Apr 1990
IND,1990-05,7.692307,May 1990
IND,1990-06,8.823529,Jun 1990
IND,1990-07,9.883721,Jul 1990
IND,1990-08,9.195402,Aug 1990
IND,1990-09,8.522727,Sep 1990
IND,1990-10,10.79545,Oct 1990
IND,1990-11,12.5,Nov 1990
IND,1990-12,13.71429,Dec 1990
IND,1991-01,16.09195,Jan 1991
IND,1991-02,15.42857,Feb 1991
IND,1991-03,13.55932,Mar 1991
IND,1991-04,12.22222,Apr 1991
IND,1991-05,12.08791,May 1991
IND,1991-06,12.97297,Jun 1991
IND,1991-07,13.22751,Jul 1991
IND,1991-08,14.21053,Aug 1991
IND,1991-09,15.70681,Sep 1991
IND,1991-10,14.35897,Oct 1991
IND,1991-11,13.63636,Nov 1991
IND,1991-12,13.06533,Dec 1991
IND,1992-01,12.87129,Jan 1992
IND,1992-02,13.36634,Feb 1992
IND,1992-03,13.93035,Mar 1992
IND,1992-04,14.35644,Apr 1992
IND,1992-05,14.70588,May 1992
IND,1992-06,12.91866,Jun 1992
IND,1992-07,13.08411,Jul 1992
IND,1992-08,11.52074,Aug 1992
IND,1992-09,9.954751,Sep 1992
IND,1992-10,9.417041,Oct 1992
IND,1992-11,8.444445,Nov 1992
IND,1992-12,8,Dec 1992
IND,1993-01,5.701755,Jan 1993
IND,1993-02,5.240175,Feb 1993
IND,1993-03,6.113537,Mar 1993
IND,1993-04,6.060606,Apr 1993
IND,1993-05,5.128205,May 1993
IND,1993-06,5.932203,Jun 1993
IND,1993-07,4.545455,Jul 1993
IND,1993-08,5.785124,Aug 1993
IND,1993-09,6.584362,Sep 1993
IND,1993-10,7.377049,Oct 1993
IND,1993-11,8.606558,Nov 1993
IND,1993-12,8.641975,Dec 1993
IND,1994-01,9.128631,Jan 1994
IND,1994-02,9.9585070000000009,Feb 1994
IND,1994-03,9.876543,Mar 1994
IND,1994-04,9.795918,Apr 1994
IND,1994-05,10.56911,May 1994
IND,1994-06,10.8,Jun 1994
IND,1994-07,11.06719,Jul 1994
IND,1994-08,10.9375,Aug 1994
IND,1994-09,11.19691,Sep 1994
IND,1994-10,10.30534,Oct 1994
IND,1994-11,9.81132,Nov 1994
IND,1994-12,9.469697,Dec 1994
IND,1995-01,9.885932,Jan 1995
IND,1995-02,9.81132,Feb 1995
IND,1995-03,9.737827,Mar 1995
IND,1995-04,9.665427,Apr 1995
IND,1995-05,10.29412,May 1995
IND,1995-06,10.46931,Jun 1995
IND,1995-07,11.3879,Jul 1995
IND,1995-08,10.91549,Aug 1995
IND,1995-09,10.06944,Sep 1995
IND,1995-10,10.38062,Oct 1995
IND,1995-11,10.30928,Nov 1995
IND,1995-12,9.688581,Dec 1995
IND,1996-01,8.99654,Jan 1996
IND,1996-02,8.591065,Feb 1996
IND,1996-03,8.87372,Mar 1996
IND,1996-04,9.830508,Apr 1996
IND,1996-05,9.333333,May 1996
IND,1996-06,8.823529,Jun 1996
IND,1996-07,8.306709,Jul 1996
IND,1996-08,8.888889,Aug 1996
IND,1996-09,8.51735,Sep 1996
IND,1996-10,8.46395,Oct 1996
IND,1996-11,8.722741,Nov 1996
IND,1996-12,10.41009,Dec 1996
IND,1997-01,11.11111,Jan 1997
IND,1997-02,10.75949,Feb 1997
IND,1997-03,10.03135,Mar 1997
IND,1997-04,9.259259,Apr 1997
IND,1997-05,7.317073,May 1997
IND,1997-06,6.606606,Jun 1997
IND,1997-07,5.60472,Jul 1997
IND,1997-08,4.664723,Aug 1997
IND,1997-09,4.941861,Sep 1997
IND,1997-10,5.49133,Oct 1997
IND,1997-11,4.87106,Nov 1997
IND,1997-12,6.285714,Dec 1997
IND,1998-01,9.714286,Jan 1998
IND,1998-02,9.142858,Feb 1998
IND,1998-03,8.262108,Mar 1998
IND,1998-04,8.19209,Apr 1998
IND,1998-05,10.51136,May 1998
IND,1998-06,12.39437,Jun 1998
IND,1998-07,14.80447,Jul 1998
IND,1998-08,15.04178,Aug 1998
IND,1998-09,16.34349,Sep 1998
IND,1998-10,18.63014,Oct 1998
IND,1998-11,19.67213,Nov 1998
IND,1998-12,15.32258,Dec 1998
IND,1999-01,9.375,Jan 1999
IND,1999-02,8.638743,Feb 1999
IND,1999-03,8.947369,Mar 1999
IND,1999-04,8.355091,Apr 1999
IND,1999-05,7.712082,May 1999
IND,1999-06,5.263158,Jun 1999
IND,1999-07,3.163017,Jul 1999
IND,1999-08,3.1477,Aug 1999
IND,1999-09,2.142857,Sep 1999
IND,1999-10,0.9237875,Oct 1999
IND,1999-11,0,Nov 1999
IND,1999-12,0.4662005,Dec 1999
IND,2000-01,2.619048,Jan 2000
IND,2000-02,3.614458,Feb 2000
IND,2000-03,4.830918,Mar 2000
IND,2000-04,5.542169,Apr 2000
IND,2000-05,5.011933,May 2000
IND,2000-06,5.238095,Jun 2000
IND,2000-07,4.95283,Jul 2000
IND,2000-08,3.99061,Aug 2000
IND,2000-09,3.496504,Sep 2000
IND,2000-10,2.745996,Oct 2000
IND,2000-11,2.739726,Nov 2000
IND,2000-12,3.480278,Dec 2000
IND,2001-01,3.24826,Jan 2001
IND,2001-02,3.023256,Feb 2001
IND,2001-03,2.534562,Mar 2001
IND,2001-04,2.283105,Apr 2001
IND,2001-05,2.5,May 2001
IND,2001-06,3.393665,Jun 2001
IND,2001-07,4.044944,Jul 2001
IND,2001-08,5.191874,Aug 2001
IND,2001-09,4.72973,Sep 2001
IND,2001-10,4.231626,Oct 2001
IND,2001-11,4.888889,Nov 2001
IND,2001-12,5.15695,Dec 2001
IND,2002-01,4.94382,Jan 2002
IND,2002-02,5.191874,Feb 2002
IND,2002-03,5.16854,Mar 2002
IND,2002-04,4.6875,Apr 2002
IND,2002-05,4.656319,May 2002
IND,2002-06,4.157549,Jun 2002
IND,2002-07,3.887689,Jul 2002
IND,2002-08,3.862661,Aug 2002
IND,2002-09,4.301075,Sep 2002
IND,2002-10,4.059829,Oct 2002
IND,2002-11,3.601695,Nov 2002
IND,2002-12,3.198294,Dec 2002
IND,2003-01,3.426124,Jan 2003
IND,2003-02,3.862661,Feb 2003
IND,2003-03,4.059829,Mar 2003
IND,2003-04,5.117271,Apr 2003
IND,2003-05,4.661017,May 2003
IND,2003-06,4.411765,Jun 2003
IND,2003-07,4.158004,Jul 2003
IND,2003-08,3.099174,Aug 2003
IND,2003-09,2.886598,Sep 2003
IND,2003-10,3.285421,Oct 2003
IND,2003-11,3.067485,Nov 2003
IND,2003-12,3.719008,Dec 2003
IND,2004-01,4.347826,Jan 2004
IND,2004-02,4.132231,Feb 2004
IND,2004-03,3.49076,Mar 2004
IND,2004-04,2.231237,Apr 2004
IND,2004-05,2.834008,May 2004
IND,2004-06,3.018109,Jun 2004
IND,2004-07,3.193613,Jul 2004
IND,2004-08,4.609219,Aug 2004
IND,2004-09,4.809619,Sep 2004
IND,2004-10,4.572565,Oct 2004
IND,2004-11,4.166667,Nov 2004
IND,2004-12,3.784861,Dec 2004
IND,2005-01,4.365079,Jan 2005
IND,2005-02,4.166667,Feb 2005
IND,2005-03,4.166667,Mar 2005
IND,2005-04,4.960318,Apr 2005
IND,2005-05,3.740157,May 2005
IND,2005-06,3.320313,Jun 2005
IND,2005-07,4.061895,Jul 2005
IND,2005-08,3.448276,Aug 2005
IND,2005-09,3.632887,Sep 2005
IND,2005-10,4.182509,Oct 2005
IND,2005-11,5.333333,Nov 2005
IND,2005-12,5.566219,Dec 2005
IND,2006-01,4.372623,Jan 2006
IND,2006-02,4.571429,Feb 2006
IND,2006-03,4.571429,Mar 2006
IND,2006-04,4.652825,Apr 2006
IND,2006-05,5.925406,May 2006
IND,2006-06,7.269146,Jun 2006
IND,2006-07,6.332198,Jul 2006
IND,2006-08,5.938375,Aug 2006
IND,2006-09,6.398648,Sep 2006
IND,2006-10,6.917439,Oct 2006
IND,2006-11,5.950735,Nov 2006
IND,2006-12,6.528648,Dec 2006
IND,2007-01,6.722689,Jan 2007
IND,2007-02,7.563025,Feb 2007
IND,2007-03,6.722689,Mar 2007
IND,2007-04,6.666667,Apr 2007
IND,2007-05,6.61157,May 2007
IND,2007-06,5.691057,Jun 2007
IND,2007-07,6.451613,Jul 2007
IND,2007-08,7.258065,Aug 2007
IND,2007-09,6.4,Sep 2007
IND,2007-10,5.511811,Oct 2007
IND,2007-11,5.511811,Nov 2007
IND,2007-12,5.511811,Dec 2007
IND,2008-01,5.511811,Jan 2008
IND,2008-02,5.46875,Feb 2008
IND,2008-03,7.874016,Mar 2008
IND,2008-04,7.8125,Apr 2008
IND,2008-05,7.751938,May 2008
IND,2008-06,7.692307,Jun 2008
IND,2008-07,8.333333,Jul 2008
IND,2008-08,9.022556,Aug 2008
IND,2008-09,9.774436,Sep 2008
IND,2008-10,10.44776,Oct 2008
IND,2008-11,10.44776,Nov 2008
IND,2008-12,9.701492,Dec 2008
IND,2009-01,10.44776,Jan 2009
IND,2009-02,9.62963,Feb 2009
IND,2009-03,8.029197,Mar 2009
IND,2009-04,8.695652,Apr 2009
IND,2009-05,8.633094,May 2009
IND,2009-06,9.285714,Jun 2009
IND,2009-07,11.88811,Jul 2009
IND,2009-08,11.72414,Aug 2009
IND,2009-09,11.64384,Sep 2009
IND,2009-10,11.48649,Oct 2009
IND,2009-11,13.51351,Nov 2009
IND,2009-12,14.96599,Dec 2009
IND,2010-01,16.21622,Jan 2010
IND,2010-02,14.86487,Feb 2010
IND,2010-03,14.86487,Mar 2010
IND,2010-04,13.33333,Apr 2010
IND,2010-05,13.90728,May 2010
IND,2010-06,13.72549,Jun 2010
IND,2010-07,11.25,Jul 2010
IND,2010-08,9.876543,Aug 2010
IND,2010-09,9.815951,Sep 2010
IND,2010-10,9.69697,Oct 2010
IND,2010-11,8.333333,Nov 2010
IND,2010-12,9.467456,Dec 2010
IND,2011-01,9.302325,Jan 2011
IND,2011-02,8.823529,Feb 2011
IND,2011-03,8.823529,Mar 2011
IND,2011-04,9.411765,Apr 2011
IND,2011-05,8.72093,May 2011
IND,2011-06,8.620689,Jun 2011
IND,2011-07,8.426967,Jul 2011
IND,2011-08,8.988764,Aug 2011
IND,2011-09,10.05587,Sep 2011
IND,2011-10,9.392265,Oct 2011
IND,2011-11,9.340659,Nov 2011
IND,2011-12,6.486486,Dec 2011
IND,2012-01,5.319149,Jan 2012
IND,2012-02,7.567567,Feb 2012
IND,2012-03,8.648648,Mar 2012
IND,2012-04,10.21505,Apr 2012
IND,2012-05,10.16043,May 2012
IND,2012-06,10.05291,Jun 2012
IND,2012-07,9.84456,Jul 2012
IND,2012-08,10.30928,Aug 2012
IND,2012-09,9.137055,Sep 2012
IND,2012-10,9.59596,Oct 2012
IND,2012-11,9.547739,Nov 2012
IND,2012-12,11.16751,Dec 2012
IND,2013-01,11.61616,Jan 2013
IND,2013-02,12.0603,Feb 2013
IND,2013-03,11.44279,Mar 2013
IND,2013-04,10.2439,Apr 2013
IND,2013-05,10.67961,May 2013
IND,2013-06,11.05769,Jun 2013
IND,2013-07,10.84906,Jul 2013
IND,2013-08,10.74766,Aug 2013
IND,2013-09,10.69767,Sep 2013
IND,2013-10,11.05991,Oct 2013
IND,2013-11,11.46789,Nov 2013
IND,2013-12,9.132421,Dec 2013
IND,2014-01,7.239819,Jan 2014
IND,2014-02,6.726458,Feb 2014
IND,2014-03,6.696429,Mar 2014
IND,2014-04,7.079646,Apr 2014
IND,2014-05,7.017544,May 2014
IND,2014-06,6.493506,Jun 2014
IND,2014-07,7.234043,Jul 2014
IND,2014-08,6.751055,Aug 2014
IND,2014-09,6.302521,Sep 2014
IND,2014-10,4.979253,Oct 2014
IND,2014-11,4.115226,Nov 2014
IND,2014-12,5.85774,Dec 2014
IND,2015-01,7.172996,Jan 2015
IND,2015-02,6.302521,Feb 2015
IND,2015-03,6.276151,Mar 2015
IND,2015-04,5.785124,Apr 2015
IND,2015-05,5.737705,May 2015
IND,2015-06,6.097561,Jun 2015
IND,2015-07,4.365079,Jul 2015
IND,2015-08,4.347826,Aug 2015
IND,2015-09,5.13834,Sep 2015
IND,2015-10,6.324111,Oct 2015
IND,2015-11,6.719368,Nov 2015
IND,2015-12,6.324111,Dec 2015
IND,2016-01,5.905512,Jan 2016
IND,2016-02,5.533597,Feb 2016
IND,2016-03,5.511811,Mar 2016
IND,2016-04,5.859375,Apr 2016
IND,2016-05,6.589147,May 2016
IND,2016-06,6.130268,Jun 2016
IND,2016-07,6.463878,Jul 2016
IND,2016-08,5.30303,Aug 2016
IND,2016-09,4.135338,Sep 2016
IND,2016-10,3.345725,Oct 2016
IND,2016-11,2.592592,Nov 2016
IND,2016-12,2.230483,Dec 2016
IND,2017-01,1.858736,Jan 2017
IND,2017-02,2.621723,Feb 2017
IND,2017-03,2.61194,Mar 2017
IND,2017-04,2.214022,Apr 2017
IND,2017-05,1.090909,May 2017
IND,2017-06,1.083032,Jun 2017
IND,2017-07,1.785714,Jul 2017
IND,2017-08,2.517986,Aug 2017
IND,2017-09,2.888087,Sep 2017
IND,2017-10,3.23741,Oct 2017
IND,2017-11,3.971119,Nov 2017
IND,2017-12,4,Dec 2017
IND,2018-01,5.109489,Jan 2018
IND,2018-02,4.744525,Feb 2018
IND,2018-03,4.363636,Mar 2018
IND,2018-04,3.971119,Apr 2018
IND,2018-05,3.956835,May 2018
IND,2018-06,3.928571,Jun 2018
IND,2018-07,5.614035,Jul 2018
IND,2018-08,5.614035,Aug 2018
IND,2018-09,5.614035,Sep 2018
IND,2018-10,5.226481,Oct 2018
IND,2018-11,4.861111,Nov 2018
IND,2018-12,5.244755,Dec 2018
IND,2019-01,6.597222,Jan 2019
IND,2019-02,6.968641,Feb 2019
IND,2019-03,7.665505,Mar 2019
IND,2019-04,8.333333,Apr 2019
IND,2019-05,8.650519,May 2019
IND,2019-06,8.591065,Jun 2019
IND,2019-07,5.980066,Jul 2019
IND,2019-08,6.312293,Aug 2019
IND,2019-09,6.976744,Sep 2019
IND,2019-10,7.615894,Oct 2019
IND,2019-11,8.609271,Nov 2019
IND,2019-12,9.634551,Dec 2019
IND,2020-01,7.491857,Jan 2020
IND,2020-02,6.840391,Feb 2020
IND,2020-03,5.501618,Mar 2020
IND,2020-04,5.448718,Apr 2020
IND,2020-05,5.095541,May 2020
IND,2020-06,5.063291,Jun 2020
IND,2020-07,5.329154,Jul 2020
IND,2020-08,5.625,Aug 2020
IND,2020-09,5.636574,Sep 2020
IND,2020-10,5.902163,Oct 2020
IND,2020-11,5.284787,Nov 2020
IND,2020-12,3.686636,Dec 2020
IND,2021-01,3.162966,Jan 2021
IND,2021-02,4.494493,Feb 2021
IND,2021-03,5.665658,Mar 2021
IND,2021-04,5.13986,Apr 2021
IND,2021-05,5.257646,May 2021
IND,2021-06,5.577841,Jun 2021
IND,2021-07,5.26388,Jul 2021
IND,2021-08,4.811442,Aug 2021
IND,2021-09,4.403048,Sep 2021
IND,2021-10,4.518828,Oct 2021
IND,2021-11,4.837365,Nov 2021
IND,2021-12,5.555555,Dec 2021
IND,2022-01,5.837564,Jan 2022
IND,2022-02,5.042017,Feb 2022
IND,2022-03,5.351171,Mar 2022
IND,2022-04,6.32806,Apr 2022
IND,2022-05,6.965174,May 2022
IND,2022-06,6.162695,Jun 2022
IND,2022-07,5.781759,Jul 2022
IND,2022-08,5.853659,Aug 2022
IND,2022-09,6.48824,Sep 2022
IND,2022-10,6.084868,Oct 2022
IND,2022-11,5.409706,Nov 2022
IND,2022-12,5.502392,Dec 2022
IND,2023-01,6.155076,Jan 2023
IND,2023-02,6.16,Feb 2023
IND,2023-03,5.793651,Mar 2023
IND,2023-04,5.090055,Apr 2023
IND,2023-05,4.418605,May 2023
IND,2023-06,5.572755,Jun 2023
IND,2023-07,7.544265,Jul 2023
IND,2023-08,6.912442,Aug 2023
IND,2023-09,4.722011,Sep 2023
IND,2023-10,4.45283,Oct 2023
IND,2023-11,4.981132,Nov 2023
KOR,1965-01,19.64942,Jan 1965
KOR,1965-02,14.3343,Feb 1965
KOR,1965-03,12.20893,Mar 1965
KOR,1965-04,11.67212,Apr 1965
KOR,1965-05,8.812599,May 1965
KOR,1965-06,13.02081,Jun 1965
KOR,1965-07,17.60131,Jul 1965
KOR,1965-08,19.76538,Aug 1965
KOR,1965-09,15.06336,Sep 1965
KOR,1965-10,12.03675,Oct 1965
KOR,1965-11,10.20247,Nov 1965
KOR,1965-12,9.602236,Dec 1965
KOR,1966-01,7.421479,Jan 1966
KOR,1966-02,8.106098,Feb 1966
KOR,1966-03,9.596834,Mar 1966
KOR,1966-04,9.062119,Apr 1966
KOR,1966-05,9.887748,May 1966
KOR,1966-06,11.06024,Jun 1966
KOR,1966-07,9.134158,Jul 1966
KOR,1966-08,10.31802,Aug 1966
KOR,1966-09,12.89941,Sep 1966
KOR,1966-10,16.52381,Oct 1966
KOR,1966-11,15.52434,Nov 1966
KOR,1966-12,15.25833,Dec 1966
KOR,1967-01,13.15727,Jan 1967
KOR,1967-02,11.6487,Feb 1967
KOR,1967-03,11.39698,Mar 1967
KOR,1967-04,13.2008,Apr 1967
KOR,1967-05,11.21495,May 1967
KOR,1967-06,9.785203,Jun 1967
KOR,1967-07,10.46208,Jul 1967
KOR,1967-08,9.545163,Aug 1967
KOR,1967-09,9.266248,Sep 1967
KOR,1967-10,8.193707,Oct 1967
KOR,1967-11,11.69811,Nov 1967
KOR,1967-12,11.52074,Dec 1967
KOR,1968-01,13.08606,Jan 1968
KOR,1968-02,13.24707,Feb 1968
KOR,1968-03,12.80389,Mar 1968
KOR,1968-04,9.786899,Apr 1968
KOR,1968-05,8.970099,May 1968
KOR,1968-06,10.61265,Jun 1968
KOR,1968-07,10.35912,Jul 1968
KOR,1968-08,9.746589,Aug 1968
KOR,1968-09,8.576363,Sep 1968
KOR,1968-10,9.763928,Oct 1968
KOR,1968-11,11.63664,Nov 1968
KOR,1968-12,11.02555,Dec 1968
KOR,1969-01,11.73761,Jan 1969
KOR,1969-02,10.64563,Feb 1969
KOR,1969-03,10.39871,Mar 1969
KOR,1969-04,11.07117,Apr 1969
KOR,1969-05,11.56743,May 1969
KOR,1969-06,11.52403,Jun 1969
KOR,1969-07,11.60379,Jul 1969
KOR,1969-08,11.456480000000001,Aug 1969
KOR,1969-09,14.45485,Sep 1969
KOR,1969-10,14.43565,Oct 1969
KOR,1969-11,13.06321,Nov 1969
KOR,1969-12,16.29166,Dec 1969
KOR,1970-01,14.87467,Jan 1970
KOR,1970-02,16.47271,Feb 1970
KOR,1970-03,18.12266,Mar 1970
KOR,1970-04,20,Apr 1970
KOR,1970-05,18.01961,May 1970
KOR,1970-06,15.13938,Jun 1970
KOR,1970-07,15.97244,Jul 1970
KOR,1970-08,16.1753,Aug 1970
