location,time,ppi_dom_int,date
DNK,2019-09,103.7,Sep 2019
DNK,2019-10,103.1,Oct 2019
DNK,2019-11,103.1,Nov 2019
DNK,2019-12,103,Dec 2019
DNK,2020-01,103.4,Jan 2020
DNK,2020-02,103.5,Feb 2020
DNK,2020-03,103.5,Mar 2020
DNK,2020-04,103.5,Apr 2020
DNK,2020-05,103.7,May 2020
DNK,2020-06,103.6,Jun 2020
DNK,2020-07,103.2,Jul 2020
DNK,2020-08,103.2,Aug 2020
DNK,2020-09,102.6,Sep 2020
DNK,2020-10,103.1,Oct 2020
DNK,2020-11,103.1,Nov 2020
DNK,2020-12,103.4,Dec 2020
DNK,2021-01,104,Jan 2021
DNK,2021-02,104.3,Feb 2021
DNK,2021-03,104.8,Mar 2021
DNK,2021-04,106,Apr 2021
DNK,2021-05,106.7,May 2021
DNK,2021-06,109.4,Jun 2021
DNK,2021-07,111,Jul 2021
DNK,2021-08,112.3,Aug 2021
DNK,2021-09,112.2,Sep 2021
DNK,2021-10,113.7,Oct 2021
DNK,2021-11,114.3,Nov 2021
DNK,2021-12,114.7,Dec 2021
DNK,2022-01,116.9,Jan 2022
DNK,2022-02,118.5,Feb 2022
DNK,2022-03,119.9,Mar 2022
DNK,2022-04,123.9,Apr 2022
DNK,2022-05,125.2,May 2022
DNK,2022-06,126.2,Jun 2022
DNK,2022-07,127.2,Jul 2022
DNK,2022-08,127.8,Aug 2022
DNK,2022-09,128.4,Sep 2022
DNK,2022-10,129.1,Oct 2022
DNK,2022-11,128.8,Nov 2022
DNK,2022-12,128.8,Dec 2022
FIN,1995-01,75.6,Jan 1995
FIN,1995-02,76.6,Feb 1995
FIN,1995-03,76.8,Mar 1995
FIN,1995-04,77.8,Apr 1995
FIN,1995-05,78,May 1995
FIN,1995-06,78.2,Jun 1995
FIN,1995-07,78.5,Jul 1995
FIN,1995-08,78.8,Aug 1995
FIN,1995-09,79,Sep 1995
FIN,1995-10,79.2,Oct 1995
FIN,1995-11,78.3,Nov 1995
FIN,1995-12,78.3,Dec 1995
FIN,1996-01,77.5,Jan 1996
FIN,1996-02,76.6,Feb 1996
FIN,1996-03,73.6,Mar 1996
FIN,1996-04,72.2,Apr 1996
FIN,1996-05,72.1,May 1996
FIN,1996-06,72.2,Jun 1996
FIN,1996-07,70.8,Jul 1996
FIN,1996-08,70.4,Aug 1996
FIN,1996-09,70.4,Sep 1996
