location,time,cpi_goods,date
AUT,2011-02,4.059671,Feb 2011
AUT,2011-03,4.164352,Mar 2011
AUT,2011-04,3.724755,Apr 2011
AUT,2011-05,3.51999,May 2011
AUT,2011-06,3.308407,Jun 2011
AUT,2011-07,3.696123,Jul 2011
AUT,2011-08,3.424899,Aug 2011
AUT,2011-09,3.899642,Sep 2011
AUT,2011-10,3.935022,Oct 2011
AUT,2011-11,4.243439,Nov 2011
AUT,2011-12,3.397662,Dec 2011
AUT,2012-01,2.964427,Jan 2012
AUT,2012-02,2.348337,Feb 2012
AUT,2012-03,2.403846,Mar 2012
AUT,2012-04,2.200957,Apr 2012
AUT,2012-05,2.111324,May 2012
AUT,2012-06,2.023121,Jun 2012
AUT,2012-07,2.04878,Jul 2012
AUT,2012-08,2.434275,Aug 2012
AUT,2012-09,2.780441,Sep 2012
AUT,2012-10,2.57388,Oct 2012
AUT,2012-11,2.087286,Nov 2012
AUT,2012-12,2.091255,Dec 2012
AUT,2013-01,1.919386,Jan 2013
AUT,2013-02,1.816444,Feb 2013
AUT,2013-03,1.314554,Mar 2013
AUT,2013-04,1.217228,Apr 2013
AUT,2013-05,1.879699,May 2013
AUT,2013-06,1.888574,Jun 2013
AUT,2013-07,1.625239,Jul 2013
AUT,2013-08,1.235741,Aug 2013
AUT,2013-09,1.119403,Sep 2013
AUT,2013-10,0.929368,Oct 2013
AUT,2013-11,1.022305,Nov 2013
AUT,2013-12,1.396648,Dec 2013
AUT,2014-01,0.9416196,Jan 2014
AUT,2014-02,0.75117370000000006,Feb 2014
AUT,2014-03,0.926784,Mar 2014
AUT,2014-04,1.017576,Apr 2014
AUT,2014-05,0.9225093,May 2014
AUT,2014-06,1.019462,Jun 2014
AUT,2014-07,1.034807,Jul 2014
AUT,2014-08,0.5633803,Aug 2014
AUT,2014-09,0.4612546,Sep 2014
AUT,2014-10,0.4604052,Oct 2014
AUT,2014-11,0.3679853,Nov 2014
AUT,2014-12,-0.4591368,Dec 2014
AUT,2015-01,-0.9328358,Jan 2015
AUT,2015-02,-0.9245789,Feb 2015
AUT,2015-03,-0.2989989,Mar 2015
AUT,2015-04,-0.1775663,Apr 2015
AUT,2015-05,-0.1627503,May 2015
AUT,2015-06,-0.1924368,Jun 2015
AUT,2015-07,-0.2129037,Jul 2015
AUT,2015-08,-0.3364761,Aug 2015
AUT,2015-09,-0.5963179,Sep 2015
AUT,2015-10,-0.6796182,Oct 2015
AUT,2015-11,-0.5806935,Nov 2015
AUT,2015-12,-0.2373774,Dec 2015
AUT,2016-01,0.101626,Jan 2016
AUT,2016-02,-0.1015228,Feb 2016
AUT,2016-03,-0.7952286,Mar 2016
AUT,2016-04,-0.7920792,Apr 2016
AUT,2016-05,-0.8893281,May 2016
AUT,2016-06,-0.5952381,Jun 2016
AUT,2016-07,-0.7049345,Jul 2016
AUT,2016-08,-0.6066734,Aug 2016
AUT,2016-09,-0.1994018,Sep 2016
AUT,2016-10,0.5976096,Oct 2016
AUT,2016-11,0.6965174,Nov 2016
AUT,2016-12,0.8982036,Dec 2016
AUT,2017-01,2.030457,Jan 2017
AUT,2017-02,2.134146,Feb 2017
AUT,2017-03,1.803607,Mar 2017
AUT,2017-04,1.696607,Apr 2017
AUT,2017-05,1.694915,May 2017
AUT,2017-06,1.297405,Jun 2017
AUT,2017-07,1.521298,Jul 2017
AUT,2017-08,1.7294,Aug 2017
AUT,2017-09,2.397602,Sep 2017
AUT,2017-10,2.079208,Oct 2017
AUT,2017-11,2.075099,Nov 2017
AUT,2017-12,2.176063,Dec 2017
AUT,2018-01,1.691542,Jan 2018
AUT,2018-02,1.59204,Feb 2018
AUT,2018-03,1.870079,Mar 2018
AUT,2018-04,1.864573,Apr 2018
AUT,2018-05,2.058824,May 2018
AUT,2018-06,2.463054,Jun 2018
AUT,2018-07,2.497503,Jul 2018
AUT,2018-08,2.4,Aug 2018
AUT,2018-09,2.04878,Sep 2018
AUT,2018-10,2.327837,Oct 2018
AUT,2018-11,2.226525,Nov 2018
AUT,2018-12,1.742498,Dec 2018
AUT,2019-01,1.369863,Jan 2019
AUT,2019-02,1.175318,Feb 2019
AUT,2019-03,1.545894,Mar 2019
AUT,2019-04,1.445087,Apr 2019
AUT,2019-05,1.344861,May 2019
AUT,2019-06,0.9615384,Jun 2019
AUT,2019-07,1.072125,Jul 2019
AUT,2019-08,1.171875,Aug 2019
AUT,2019-09,0.669216,Sep 2019
AUT,2019-10,0.2843602,Oct 2019
AUT,2019-11,0.2840909,Nov 2019
AUT,2019-12,0.8563273,Dec 2019
AUT,2020-01,1.833977,Jan 2020
AUT,2020-02,1.92546,Feb 2020
AUT,2020-03,0.9828734,Mar 2020
AUT,2020-04,0.7910731,Apr 2020
AUT,2020-05,-0.5,May 2020
AUT,2020-06,0.07428572,Jun 2020
AUT,2020-07,0.8201543,Jul 2020
AUT,2020-08,0.5101351,Aug 2020
AUT,2020-09,0.4905033,Sep 2020
AUT,2020-10,0.4144613,Oct 2020
AUT,2020-11,0.3196412,Nov 2020
AUT,2020-12,0.1254717,Dec 2020
AUT,2021-01,-0.3,Jan 2021
AUT,2021-02,0.4008016,Feb 2021
AUT,2021-03,1.491054,Mar 2021
AUT,2021-04,1.888668,Apr 2021
AUT,2021-05,3.417085,May 2021
AUT,2021-06,3.413655,Jun 2021
AUT,2021-07,3.531786,Jul 2021
AUT,2021-08,3.951368,Aug 2021
AUT,2021-09,4.087737,Sep 2021
AUT,2021-10,5.064548,Oct 2021
AUT,2021-11,5.958292,Nov 2021
AUT,2021-12,6.163022,Dec 2021
AUT,2022-01,6.72016,Jan 2022
AUT,2022-02,8.283433,Feb 2022
AUT,2022-03,10.08815,Mar 2022
AUT,2022-04,10.82927,Apr 2022
AUT,2022-05,11.27308,May 2022
AUT,2022-06,12.91262,Jun 2022
AUT,2022-07,14.03509,Jul 2022
AUT,2022-08,13.64522,Aug 2022
AUT,2022-09,15.70881,Sep 2022
AUT,2022-10,16.06805,Oct 2022
AUT,2022-11,15.08904,Nov 2022
AUT,2022-12,13.48315,Dec 2022
AUT,2023-01,15.41353,Jan 2023
AUT,2023-02,13.91705,Feb 2023
AUT,2023-03,10.67616,Mar 2023
AUT,2023-04,10.21127,Apr 2023
AUT,2023-05,9.344978,May 2023
AUT,2023-06,7.738607,Jun 2023
AUT,2023-07,5.982906,Jul 2023
AUT,2023-08,6.689537,Aug 2023
AUT,2023-09,4.470199,Sep 2023
AUT,2023-10,3.175896,Oct 2023
AUT,2023-11,3.175896,Nov 2023
AUT,2023-12,4.207921,Dec 2023
JPN,1971-01,5.929919,Jan 1971
JPN,1971-02,5.36193,Feb 1971
JPN,1971-03,4.521276,Mar 1971
JPN,1971-04,4.221636,Apr 1971
JPN,1971-05,5.053192,May 1971
JPN,1971-06,5.866667,Jun 1971
JPN,1971-07,5.614973,Jul 1971
JPN,1971-08,6.469003,Aug 1971
JPN,1971-09,7.915567,Sep 1971
JPN,1971-10,5.943152,Oct 1971
JPN,1971-11,4.392765,Nov 1971
JPN,1971-12,3.333333,Dec 1971
JPN,1972-01,2.544529,Jan 1972
JPN,1972-02,2.544529,Feb 1972
JPN,1972-03,3.562341,Mar 1972
JPN,1972-04,3.544304,Apr 1972
JPN,1972-05,3.797468,May 1972
JPN,1972-06,3.02267,Jun 1972
JPN,1972-07,3.544304,Jul 1972
JPN,1972-08,4.556962,Aug 1972
JPN,1972-09,1.95599,Sep 1972
JPN,1972-10,2.439024,Oct 1972
JPN,1972-11,3.217822,Nov 1972
JPN,1972-12,4.218362,Dec 1972
JPN,1973-01,5.459057,Jan 1973
JPN,1973-02,5.955335,Feb 1973
JPN,1973-03,8.599508,Mar 1973
JPN,1973-04,9.779951,Apr 1973
JPN,1973-05,11.95122,May 1973
JPN,1973-06,11.49144,Jun 1973
JPN,1973-07,12.22494,Jul 1973
JPN,1973-08,12.5908,Aug 1973
JPN,1973-09,15.58753,Sep 1973
JPN,1973-10,15.71429,Oct 1973
JPN,1973-11,17.50599,Nov 1973
JPN,1973-12,21.66667,Dec 1973
JPN,1974-01,26.35294,Jan 1974
JPN,1974-02,30.44497,Feb 1974
JPN,1974-03,26.69683,Mar 1974
JPN,1974-04,27.83964,Apr 1974
JPN,1974-05,24.61874,May 1974
JPN,1974-06,26.31579,Jun 1974
JPN,1974-07,28.75817,Jul 1974
JPN,1974-08,28.3871,Aug 1974
JPN,1974-09,26.14108,Sep 1974
JPN,1974-10,27.16049,Oct 1974
JPN,1974-11,26.73469,Nov 1974
JPN,1974-12,21.91781,Dec 1974
JPN,1975-01,16.946,Jan 1975
JPN,1975-02,12.74686,Feb 1975
JPN,1975-03,13.57143,Mar 1975
JPN,1975-04,11.32404,Apr 1975
JPN,1975-05,12.06294,May 1975
JPN,1975-06,10.9375,Jun 1975
JPN,1975-07,8.121827,Jul 1975
JPN,1975-08,6.532663,Aug 1975
JPN,1975-09,7.730263,Sep 1975
JPN,1975-10,8.41424,Oct 1975
JPN,1975-11,6.924315,Nov 1975
JPN,1975-12,6.260032,Dec 1975
JPN,1976-01,7.643312,Jan 1976
JPN,1976-02,8.121019,Feb 1976
JPN,1976-03,7.389937,Mar 1976
JPN,1976-04,8.450705,Apr 1976
JPN,1976-05,8.268331,May 1976
JPN,1976-06,8.450705,Jun 1976
JPN,1976-07,9.076682,Jul 1976
JPN,1976-08,8.176101,Aug 1976
JPN,1976-09,8.854961,Sep 1976
JPN,1976-10,7.313433,Oct 1976
JPN,1976-11,7.379518,Nov 1976
JPN,1976-12,8.006042,Dec 1976
JPN,1977-01,6.952663,Jan 1977
JPN,1977-02,7.06922,Feb 1977
JPN,1977-03,7.320644,Mar 1977
JPN,1977-04,6.349206,Apr 1977
JPN,1977-05,6.916427,May 1977
JPN,1977-06,6.204906,Jun 1977
JPN,1977-07,4.878049,Jul 1977
JPN,1977-08,6.25,Aug 1977
JPN,1977-09,5.189341,Sep 1977
JPN,1977-10,4.867872,Oct 1977
JPN,1977-11,3.786816,Nov 1977
JPN,1977-12,3.076923,Dec 1977
JPN,1978-01,2.351314,Jan 1978
JPN,1978-02,2.063274,Feb 1978
JPN,1978-03,2.455662,Mar 1978
JPN,1978-04,2.442334,Apr 1978
JPN,1978-05,2.425876,May 1978
JPN,1978-06,2.173913,Jun 1978
JPN,1978-07,3.419973,Jul 1978
JPN,1978-08,3.556772,Aug 1978
JPN,1978-09,2.666667,Sep 1978
JPN,1978-10,2.254642,Oct 1978
JPN,1978-11,2.297297,Nov 1978
JPN,1978-12,2.306648,Dec 1978
JPN,1979-01,1.891892,Jan 1979
JPN,1979-02,1.078167,Feb 1979
JPN,1979-03,1.065246,Mar 1979
JPN,1979-04,1.589404,Apr 1979
JPN,1979-05,2.236842,May 1979
JPN,1979-06,3.058511,Jun 1979
JPN,1979-07,3.968254,Jul 1979
JPN,1979-08,1.981506,Aug 1979
JPN,1979-09,2.207792,Sep 1979
JPN,1979-10,3.761349,Oct 1979
JPN,1979-11,4.887715,Nov 1979
JPN,1979-12,6.100796,Dec 1979
JPN,1980-01,7.29443,Jan 1980
JPN,1980-02,9.066667,Feb 1980
JPN,1980-03,8.5639,Mar 1980
JPN,1980-04,9.256845,Apr 1980
JPN,1980-05,8.751609,May 1980
JPN,1980-06,9.548388,Jun 1980
JPN,1980-07,7.888041,Jul 1980
JPN,1980-08,9.196891,Aug 1980
JPN,1980-09,9.911055,Sep 1980
JPN,1980-10,8.375,Oct 1980
JPN,1980-11,9.445844,Nov 1980
JPN,1980-12,8,Dec 1980
JPN,1981-01,8.28183,Jan 1981
JPN,1981-02,6.723716,Feb 1981
JPN,1981-03,6.674757,Mar 1981
JPN,1981-04,5.131265,Apr 1981
JPN,1981-05,5.088758,May 1981
JPN,1981-06,4.711425,Jun 1981
JPN,1981-07,4.245283,Jul 1981
JPN,1981-08,4.033215,Aug 1981
JPN,1981-09,3.699422,Sep 1981
JPN,1981-10,4.036909,Oct 1981
JPN,1981-11,3.222094,Nov 1981
JPN,1981-12,4.282407,Dec 1981
JPN,1982-01,2.511415,Jan 1982
JPN,1982-02,2.405498,Feb 1982
JPN,1982-03,1.934016,Mar 1982
JPN,1982-04,2.15664,Apr 1982
JPN,1982-05,1.576577,May 1982
JPN,1982-06,1.462317,Jun 1982
JPN,1982-07,0.6787331,Jul 1982
JPN,1982-08,2.622577,Aug 1982
JPN,1982-09,3.010033,Sep 1982
JPN,1982-10,2.771619,Oct 1982
JPN,1982-11,1.560758,Nov 1982
JPN,1982-12,0.8879023,Dec 1982
JPN,1983-01,1.336303,Jan 1983
JPN,1983-02,1.230425,Feb 1983
JPN,1983-03,1.897321,Mar 1983
JPN,1983-04,1.333333,Apr 1983
JPN,1983-05,2.660754,May 1983
JPN,1983-06,1.552106,Jun 1983
JPN,1983-07,2.247191,Jul 1983
JPN,1983-08,0.5555556,Aug 1983
JPN,1983-09,-0.1082251,Sep 1983
JPN,1983-10,0.755124,Oct 1983
JPN,1983-11,1.536773,Nov 1983
JPN,1983-12,1.210121,Dec 1983
JPN,1984-01,1.538462,Jan 1984
JPN,1984-02,2.983425,Feb 1984
JPN,1984-03,2.30011,Mar 1984
JPN,1984-04,2.192982,Apr 1984
JPN,1984-05,1.403888,May 1984
JPN,1984-06,1.310044,Jun 1984
JPN,1984-07,2.197802,Jul 1984
JPN,1984-08,1.104972,Aug 1984
JPN,1984-09,1.84182,Sep 1984
JPN,1984-10,1.605996,Oct 1984
JPN,1984-11,1.513514,Nov 1984
JPN,1984-12,2.391304,Dec 1984
JPN,1985-01,2.164502,Jan 1985
JPN,1985-02,0.6437768,Feb 1985
JPN,1985-03,1.070664,Mar 1985
JPN,1985-04,1.716738,Apr 1985
JPN,1985-05,0.8519702,May 1985
JPN,1985-06,1.939655,Jun 1985
JPN,1985-07,1.935484,Jul 1985
JPN,1985-08,3.169399,Aug 1985
JPN,1985-09,0.6382979,Sep 1985
JPN,1985-10,0.9483667,Oct 1985
JPN,1985-11,0.5324814,Nov 1985
JPN,1985-12,0.4246284,Dec 1985
JPN,1986-01,0.8474576,Jan 1986
JPN,1986-02,1.172708,Feb 1986
JPN,1986-03,0.3177966,Mar 1986
JPN,1986-04,-0.1054852,Apr 1986
JPN,1986-05,0.3167899,May 1986
JPN,1986-06,-0.6342494,Jun 1986
JPN,1986-07,-1.371308,Jul 1986
JPN,1986-08,-1.271186,Aug 1986
JPN,1986-09,-0.9513742,Sep 1986
JPN,1986-10,-2.192067,Oct 1986
JPN,1986-11,-1.483051,Nov 1986
JPN,1986-12,-2.114165,Dec 1986
JPN,1987-01,-3.571429,Jan 1987
JPN,1987-02,-3.37197,Feb 1987
JPN,1987-03,-2.534319,Mar 1987
JPN,1987-04,-1.583949,Apr 1987
JPN,1987-05,-1.684211,May 1987
JPN,1987-06,-1.06383,Jun 1987
JPN,1987-07,-1.71123,Jul 1987
JPN,1987-08,-1.287554,Aug 1987
JPN,1987-09,-0.1067236,Sep 1987
JPN,1987-10,-0.2134472,Oct 1987
JPN,1987-11,-0.4301075,Nov 1987
JPN,1987-12,0,Dec 1987
JPN,1988-01,0.2178649,Jan 1988
JPN,1988-02,-0.1090513,Feb 1988
JPN,1988-03,0,Mar 1988
JPN,1988-04,-0.6437768,Apr 1988
JPN,1988-05,-0.7494647,May 1988
JPN,1988-06,-0.7526882,Jun 1988
JPN,1988-07,0,Jul 1988
JPN,1988-08,0.2173913,Aug 1988
JPN,1988-09,0,Sep 1988
JPN,1988-10,0.9625669,Oct 1988
JPN,1988-11,0.9719222,Nov 1988
JPN,1988-12,0.5399568,Dec 1988
JPN,1989-01,0.6521739,Jan 1989
JPN,1989-02,0.6550218,Feb 1989
JPN,1989-03,0.6500542,Mar 1989
JPN,1989-04,1.727862,Apr 1989
JPN,1989-05,2.373247,May 1989
JPN,1989-06,2.600217,Jun 1989
JPN,1989-07,2.50272,Jul 1989
JPN,1989-08,1.735358,Aug 1989
JPN,1989-09,1.923077,Sep 1989
JPN,1989-10,2.436441,Oct 1989
JPN,1989-11,1.390374,Nov 1989
JPN,1989-12,1.933405,Dec 1989
JPN,1990-01,3.023758,Jan 1990
JPN,1990-02,3.796095,Feb 1990
JPN,1990-03,3.659849,Mar 1990
JPN,1990-04,2.760085,Apr 1990
JPN,1990-05,2.739726,May 1990
JPN,1990-06,2.006336,Jun 1990
JPN,1990-07,2.123142,Jul 1990
JPN,1990-08,2.985075,Aug 1990
JPN,1990-09,2.830189,Sep 1990
JPN,1990-10,3.205791,Oct 1990
JPN,1990-11,4.852321,Nov 1990
JPN,1990-12,4.425711,Dec 1990
JPN,1991-01,4.716981,Jan 1991
JPN,1991-02,4.075235,Feb 1991
JPN,1991-03,4.049844,Mar 1991
JPN,1991-04,4.132231,Apr 1991
JPN,1991-05,4,May 1991
JPN,1991-06,4.140787,Jun 1991
JPN,1991-07,4.158004,Jul 1991
JPN,1991-08,3.933748,Aug 1991
JPN,1991-09,2.752294,Sep 1991
JPN,1991-10,2.705411,Oct 1991
JPN,1991-11,3.521127,Nov 1991
JPN,1991-12,2.825429,Dec 1991
JPN,1992-01,1.401401,Jan 1992
JPN,1992-02,1.405622,Feb 1992
JPN,1992-03,1.497006,Mar 1992
JPN,1992-04,1.984127,Apr 1992
JPN,1992-05,1.282051,May 1992
JPN,1992-06,1.590457,Jun 1992
JPN,1992-07,0.5988024,Jul 1992
JPN,1992-08,0.6972111,Aug 1992
JPN,1992-09,1.388889,Sep 1992
JPN,1992-10,-0.2926829,Oct 1992
JPN,1992-11,-1.263363,Nov 1992
JPN,1992-12,-0.2944063,Dec 1992
JPN,1993-01,0,Jan 1993
JPN,1993-02,0.3960396,Feb 1993
JPN,1993-03,0.1966568,Mar 1993
JPN,1993-04,-0.4863813,Apr 1993
JPN,1993-05,-0.194742,May 1993
JPN,1993-06,0,Jun 1993
JPN,1993-07,1.686508,Jul 1993
JPN,1993-08,1.780415,Aug 1993
JPN,1993-09,0.9784736,Sep 1993
JPN,1993-10,0.5870842,Oct 1993
JPN,1993-11,0.1968504,Nov 1993
JPN,1993-12,0.3937008,Dec 1993
JPN,1994-01,0.7897335,Jan 1994
JPN,1994-02,0.6903353,Feb 1994
JPN,1994-03,0.8832188,Mar 1994
JPN,1994-04,0.1955034,Apr 1994
JPN,1994-05,0.09756097,May 1994
JPN,1994-06,-0.4892368,Jun 1994
JPN,1994-07,-1.658537,Jul 1994
JPN,1994-08,-1.263363,Aug 1994
JPN,1994-09,-0.872093,Sep 1994
JPN,1994-10,0.09727626,Oct 1994
JPN,1994-11,0.4911591,Nov 1994
JPN,1994-12,-0.2941177,Dec 1994
JPN,1995-01,-0.489716,Jan 1995
JPN,1995-02,-1.175318,Feb 1995
JPN,1995-03,-2.042802,Mar 1995
JPN,1995-04,-1.463415,Apr 1995
JPN,1995-05,-1.169591,May 1995
JPN,1995-06,-0.4916421,Jun 1995
JPN,1995-07,-0.7936508,Jul 1995
JPN,1995-08,-1.476378,Aug 1995
JPN,1995-09,-1.17302,Sep 1995
JPN,1995-10,-2.23518,Oct 1995
JPN,1995-11,-2.346041,Nov 1995
JPN,1995-12,-1.769912,Dec 1995
JPN,1996-01,-1.968504,Jan 1996
JPN,1996-02,-1.585728,Feb 1996
JPN,1996-03,-1.092354,Mar 1996
JPN,1996-04,-0.5940594,Apr 1996
JPN,1996-05,-0.7889546,May 1996
JPN,1996-06,-1.185771,Jun 1996
JPN,1996-07,-0.2,Jul 1996
JPN,1996-08,-0.5994006,Aug 1996
JPN,1996-09,-0.8902077,Sep 1996
JPN,1996-10,-0.09940358,Oct 1996
JPN,1996-11,0,Nov 1996
JPN,1996-12,0.5005005,Dec 1996
JPN,1997-01,0.2008032,Jan 1997
JPN,1997-02,0.2014099,Feb 1997
JPN,1997-03,0,Mar 1997
JPN,1997-04,1.792829,Apr 1997
JPN,1997-05,1.789264,May 1997
JPN,1997-06,2.4,Jun 1997
JPN,1997-07,1.703407,Jul 1997
JPN,1997-08,2.110553,Aug 1997
JPN,1997-09,2.195609,Sep 1997
JPN,1997-10,2.089552,Oct 1997
JPN,1997-11,1.501502,Nov 1997
JPN,1997-12,0.6972111,Dec 1997
JPN,1998-01,1.202405,Jan 1998
JPN,1998-02,1.20603,Feb 1998
JPN,1998-03,1.907631,Mar 1998
JPN,1998-04,-0.4892368,Apr 1998
JPN,1998-05,0,May 1998
JPN,1998-06,-0.6835938,Jun 1998
JPN,1998-07,-1.083744,Jul 1998
JPN,1998-08,-1.476378,Aug 1998
JPN,1998-09,-0.6835938,Sep 1998
JPN,1998-10,0.4873294,Oct 1998
JPN,1998-11,1.577909,Nov 1998
JPN,1998-12,1.285856,Dec 1998
JPN,1999-01,0.3960396,Jan 1999
JPN,1999-02,0,Feb 1999
JPN,1999-03,-0.7881773,Mar 1999
JPN,1999-04,-0.2949853,Apr 1999
JPN,1999-05,-0.8789063,May 1999
JPN,1999-06,-0.7866274,Jun 1999
JPN,1999-07,-0.2988048,Jul 1999
JPN,1999-08,0.4995005,Aug 1999
JPN,1999-09,-0.2949853,Sep 1999
JPN,1999-10,-1.357905,Oct 1999
JPN,1999-11,-2.330097,Nov 1999
JPN,1999-12,-2.34375,Dec 1999
JPN,2000-01,-1.380671,Jan 2000
JPN,2000-02,-1.191658,Feb 2000
JPN,2000-03,-0.7944389,Mar 2000
JPN,2000-04,-1.183432,Apr 2000
JPN,2000-05,-1.280788,May 2000
JPN,2000-06,-0.9910803,Jun 2000
JPN,2000-07,-0.8991009,Jul 2000
JPN,2000-08,-1.39165,Aug 2000
JPN,2000-09,-1.676529,Sep 2000
JPN,2000-10,-1.86824,Oct 2000
JPN,2000-11,-1.192843,Nov 2000
JPN,2000-12,-0.5,Dec 2000
JPN,2001-01,-0.4,Jan 2001
JPN,2001-02,-0.5025126,Feb 2001
JPN,2001-03,-1.201201,Mar 2001
JPN,2001-04,-1.397206,Apr 2001
JPN,2001-05,-1.197605,May 2001
JPN,2001-06,-1.501502,Jun 2001
JPN,2001-07,-1.612903,Jul 2001
JPN,2001-08,-1.310484,Aug 2001
JPN,2001-09,-1.504514,Sep 2001
JPN,2001-10,-1.603206,Oct 2001
JPN,2001-11,-2.112676,Nov 2001
JPN,2001-12,-2.613065,Dec 2001
JPN,2002-01,-2.811245,Jan 2002
JPN,2002-02,-3.131313,Feb 2002
JPN,2002-03,-2.634245,Mar 2002
JPN,2002-04,-2.125506,Apr 2002
JPN,2002-05,-1.717172,May 2002
JPN,2002-06,-1.422764,Jun 2002
JPN,2002-07,-1.536885,Jul 2002
JPN,2002-08,-1.634321,Aug 2002
JPN,2002-09,-1.527495,Sep 2002
JPN,2002-10,-1.731161,Oct 2002
JPN,2002-11,-0.7194245,Nov 2002
JPN,2002-12,-0.5159959,Dec 2002
JPN,2003-01,-0.9297521,Jan 2003
JPN,2003-02,-0.4171011,Feb 2003
JPN,2003-03,-0.3121748,Mar 2003
JPN,2003-04,-0.4136505,Apr 2003
JPN,2003-05,-0.8221994,May 2003
JPN,2003-06,-1.134021,Jun 2003
JPN,2003-07,-0.9365245,Jul 2003
JPN,2003-08,-1.246106,Aug 2003
JPN,2003-09,-0.8273009,Sep 2003
JPN,2003-10,-0.5181347,Oct 2003
JPN,2003-11,-1.345756,Nov 2003
JPN,2003-12,-0.93361,Dec 2003
JPN,2004-01,-0.6256517,Jan 2004
JPN,2004-02,-0.2094241,Feb 2004
JPN,2004-03,-0.4175365,Mar 2004
JPN,2004-04,-0.8307373,Apr 2004
JPN,2004-05,-0.8290156,May 2004
JPN,2004-06,0.1042753,Jun 2004
JPN,2004-07,-0.105042,Jul 2004
JPN,2004-08,-0.2103049,Aug 2004
JPN,2004-09,0.1042753,Sep 2004
JPN,2004-10,1.145833,Oct 2004
JPN,2004-11,1.993704,Nov 2004
JPN,2004-12,0.7329843,Dec 2004
JPN,2005-01,0.6295907,Jan 2005
JPN,2005-02,0.1049318,Feb 2005
JPN,2005-03,0.4192872,Mar 2005
JPN,2005-04,0.4188482,Apr 2005
JPN,2005-05,0.4179728,May 2005
JPN,2005-06,-0.8333333,Jun 2005
JPN,2005-07,-0.2103049,Jul 2005
JPN,2005-08,-0.1053741,Aug 2005
JPN,2005-09,-0.3125,Sep 2005
JPN,2005-10,-1.441813,Oct 2005
JPN,2005-11,-1.851852,Nov 2005
JPN,2005-12,-0.8316008,Dec 2005
JPN,2006-01,0,Jan 2006
JPN,2006-02,-0.1048218,Feb 2006
JPN,2006-03,-0.3131524,Mar 2006
JPN,2006-04,-0.1042753,Apr 2006
JPN,2006-05,0.3121748,May 2006
JPN,2006-06,1.260504,Jun 2006
JPN,2006-07,0.8429926,Jul 2006
JPN,2006-08,2.004219,Aug 2006
JPN,2006-09,1.462905,Sep 2006
JPN,2006-10,1.044932,Oct 2006
JPN,2006-11,0.524109,Nov 2006
JPN,2006-12,0.524109,Dec 2006
JPN,2007-01,-0.2085506,Jan 2007
JPN,2007-02,-0.4197272,Feb 2007
JPN,2007-03,-0.104712,Mar 2007
JPN,2007-04,0,Apr 2007
JPN,2007-05,-0.2074689,May 2007
JPN,2007-06,-0.5186722,Jun 2007
JPN,2007-07,-0.2089864,Jul 2007
JPN,2007-08,-0.6204757,Aug 2007
JPN,2007-09,-0.514933,Sep 2007
JPN,2007-10,0.3102379,Oct 2007
JPN,2007-11,0.9384776,Nov 2007
JPN,2007-12,1.251303,Dec 2007
JPN,2008-01,1.253919,Jan 2008
JPN,2008-02,1.685985,Feb 2008
JPN,2008-03,1.886792,Mar 2008
JPN,2008-04,1.356994,Apr 2008
JPN,2008-05,2.494802,May 2008
JPN,2008-06,3.649635,Jun 2008
JPN,2008-07,4.293194,Jul 2008
JPN,2008-08,3.850156,Aug 2008
JPN,2008-09,3.623188,Sep 2008
JPN,2008-10,2.989691,Oct 2008
JPN,2008-11,1.549587,Nov 2008
JPN,2008-12,0.3089598,Dec 2008
JPN,2009-01,-0.2063984,Jan 2009
JPN,2009-02,-0.3108808,Feb 2009
JPN,2009-03,-0.6172839,Mar 2009
JPN,2009-04,-0.3089598,Apr 2009
JPN,2009-05,-2.028398,May 2009
JPN,2009-06,-3.31992,Jun 2009
JPN,2009-07,-4.216867,Jul 2009
JPN,2009-08,-4.108216,Aug 2009
JPN,2009-09,-3.996004,Sep 2009
JPN,2009-10,-4.404405,Oct 2009
JPN,2009-11,-3.35707,Nov 2009
JPN,2009-12,-2.669405,Dec 2009
JPN,2010-01,-1.240951,Jan 2010
JPN,2010-02,-0.8316008,Feb 2010
JPN,2010-03,-0.931677,Mar 2010
JPN,2010-04,-0.4132231,Apr 2010
JPN,2010-05,-0.4140787,May 2010
JPN,2010-06,-0.2081165,Jun 2010
JPN,2010-07,-0.7337526,Jul 2010
JPN,2010-08,-1.253919,Aug 2010
JPN,2010-09,-0.8324662,Sep 2010
JPN,2010-10,0.104712,Oct 2010
JPN,2010-11,0.3157895,Nov 2010
JPN,2010-12,-0.1054852,Dec 2010
JPN,2011-01,-0.8376963,Jan 2011
JPN,2011-02,-0.7337526,Feb 2011
JPN,2011-03,-0.7314525,Mar 2011
JPN,2011-04,-1.141079,Apr 2011
JPN,2011-05,-1.039501,May 2011
JPN,2011-06,-1.042753,Jun 2011
JPN,2011-07,0,Jul 2011
JPN,2011-08,0,Aug 2011
JPN,2011-09,-0.4197272,Sep 2011
JPN,2011-10,-0.5230126,Oct 2011
JPN,2011-11,-0.9443861,Nov 2011
JPN,2011-12,-0.4223865,Dec 2011
JPN,2012-01,0.2111932,Jan 2012
JPN,2012-02,0.7391763,Feb 2012
JPN,2012-03,1.157895,Mar 2012
JPN,2012-04,0.8394544,Apr 2012
JPN,2012-05,0.3151261,May 2012
JPN,2012-06,-0.3161222,Jun 2012
JPN,2012-07,-0.844773,Jul 2012
JPN,2012-08,-0.8465608,Aug 2012
