location,time,cpi_services,date
DNK,1993-07,2.395491,Jul 1993
DNK,1993-08,2.489432,Aug 1993
DNK,1993-09,2.343018,Sep 1993
DNK,1993-10,2.431042,Oct 1993
DNK,1993-11,2.429907,Nov 1993
DNK,1993-12,2.382064,Dec 1993
DNK,1994-01,2.372093,Jan 1994
DNK,1994-02,2.51046,Feb 1994
DNK,1994-03,2.269569,Mar 1994
DNK,1994-04,2.542765,Apr 1994
DNK,1994-05,2.5369,May 1994
DNK,1994-06,2.573529,Jun 1994
DNK,1994-07,2.614679,Jul 1994
DNK,1994-08,2.428964,Aug 1994
DNK,1994-09,2.380952,Sep 1994
DNK,1994-10,2.464628,Oct 1994
DNK,1994-11,2.554744,Nov 1994
DNK,1994-12,2.691606,Dec 1994
DNK,1995-01,2.589732,Jan 1995
DNK,1995-02,2.494331,Feb 1995
DNK,1995-03,2.717391,Mar 1995
DNK,1995-04,2.479712,Apr 1995
DNK,1995-05,2.654071,May 1995
DNK,1995-06,2.419355,Jun 1995
DNK,1995-07,2.235136,Jul 1995
DNK,1995-08,2.326622,Aug 1995
DNK,1995-09,2.683363,Sep 1995
DNK,1995-10,2.583519,Oct 1995
DNK,1995-11,2.624555,Nov 1995
DNK,1995-12,2.354509,Dec 1995
DNK,1996-01,2.435784,Jan 1996
DNK,1996-02,2.433628,Feb 1996
DNK,1996-03,2.425044,Mar 1996
DNK,1996-04,2.551694,Apr 1996
DNK,1996-05,2.234882,May 1996
DNK,1996-06,2.405949,Jun 1996
DNK,1996-07,2.361172,Jul 1996
DNK,1996-08,2.404897,Aug 1996
DNK,1996-09,2.221254,Sep 1996
DNK,1996-10,2.214503,Oct 1996
DNK,1996-11,2.167317,Nov 1996
DNK,1996-12,2.387153,Dec 1996
DNK,1997-01,2.507566,Jan 1997
DNK,1997-02,2.591793,Feb 1997
DNK,1997-03,2.367628,Mar 1997
DNK,1997-04,2.316602,Apr 1997
DNK,1997-05,2.443206,May 1997
DNK,1997-06,2.52029,Jun 1997
DNK,1997-07,2.776591,Jul 1997
DNK,1997-08,2.775406,Aug 1997
DNK,1997-09,2.64167,Sep 1997
DNK,1997-10,2.336449,Oct 1997
DNK,1997-11,2.248621,Nov 1997
DNK,1997-12,2.204324,Dec 1997
DNK,1998-01,1.94011,Jan 1998
DNK,1998-02,2.105263,Feb 1998
DNK,1998-03,2.060555,Mar 1998
DNK,1998-04,1.97065,Apr 1998
DNK,1998-05,2.09205,May 1998
DNK,1998-06,1.916667,Jun 1998
DNK,1998-07,1.911887,Jul 1998
DNK,1998-08,1.994184,Aug 1998
DNK,1998-09,1.826484,Sep 1998
DNK,1998-10,2.034039,Oct 1998
DNK,1998-11,2.19917,Nov 1998
DNK,1998-12,2.198258,Dec 1998
DNK,1999-01,2.482416,Jan 1999
DNK,1999-02,2.185567,Feb 1999
DNK,1999-03,2.513391,Mar 1999
DNK,1999-04,2.919408,Apr 1999
DNK,1999-05,3.032787,May 1999
DNK,1999-06,3.352412,Jun 1999
DNK,1999-07,3.017945,Jul 1999
DNK,1999-08,3.177189,Aug 1999
DNK,1999-09,3.302079,Sep 1999
DNK,1999-10,3.661513,Oct 1999
DNK,1999-11,3.61348,Nov 1999
DNK,1999-12,3.652597,Dec 1999
DNK,2000-01,3.916028,Jan 2000
DNK,2000-02,4.315902,Feb 2000
DNK,2000-03,4.098785,Mar 2000
DNK,2000-04,4.057831,Apr 2000
DNK,2000-05,3.982797,May 2000
DNK,2000-06,3.814742,Jun 2000
DNK,2000-07,3.91671,Jul 2000
DNK,2000-08,3.690524,Aug 2000
DNK,2000-09,3.649604,Sep 2000
DNK,2000-10,3.248099,Oct 2000
DNK,2000-11,3.402166,Nov 2000
DNK,2000-12,3.340748,Dec 2000
DNK,2001-01,3.340178,Jan 2001
DNK,2001-02,2.83565,Feb 2001
DNK,2001-03,2.941718,Mar 2001
DNK,2001-04,2.994431,Apr 2001
DNK,2001-05,3.20252,May 2001
DNK,2001-06,3.098885,Jun 2001
DNK,2001-07,3.391503,Jul 2001
DNK,2001-08,3.515095,Aug 2001
DNK,2001-09,3.515095,Sep 2001
DNK,2001-10,3.959238,Oct 2001
DNK,2001-11,3.931274,Nov 2001
DNK,2001-12,3.922082,Dec 2001
DNK,2002-01,4.178402,Jan 2002
DNK,2002-02,4.607179,Feb 2002
DNK,2002-03,4.563432,Mar 2002
DNK,2002-04,4.755024,Apr 2002
DNK,2002-05,4.382438,May 2002
DNK,2002-06,4.34854,Jun 2002
DNK,2002-07,4.845812,Jul 2002
DNK,2002-08,4.624994,Aug 2002
DNK,2002-09,4.895309,Sep 2002
DNK,2002-10,4.545941,Oct 2002
DNK,2002-11,4.497255,Nov 2002
DNK,2002-12,4.478287,Dec 2002
DNK,2003-01,4.746413,Jan 2003
DNK,2003-02,4.740998,Feb 2003
DNK,2003-03,4.712294,Mar 2003
DNK,2003-04,4.405168,Apr 2003
DNK,2003-05,4.298547,May 2003
DNK,2003-06,4.018864,Jun 2003
DNK,2003-07,3.454895,Jul 2003
DNK,2003-08,3.504825,Aug 2003
DNK,2003-09,2.988505,Sep 2003
DNK,2003-10,2.723786,Oct 2003
DNK,2003-11,2.469093,Nov 2003
DNK,2003-12,2.453144,Dec 2003
DNK,2004-01,2.823367,Jan 2004
DNK,2004-02,3.156556,Feb 2004
DNK,2004-03,2.936677,Mar 2004
DNK,2004-04,3.130357,Apr 2004
DNK,2004-05,2.788653,May 2004
DNK,2004-06,3.017768,Jun 2004
DNK,2004-07,3.947532,Jul 2004
DNK,2004-08,3.224298,Aug 2004
DNK,2004-09,3.451651,Sep 2004
DNK,2004-10,3.924057,Oct 2004
DNK,2004-11,3.948037,Nov 2004
DNK,2004-12,3.713502,Dec 2004
DNK,2005-01,2.938399,Jan 2005
DNK,2005-02,2.650889,Feb 2005
DNK,2005-03,2.650495,Mar 2005
DNK,2005-04,2.410357,Apr 2005
DNK,2005-05,2.645513,May 2005
DNK,2005-06,2.410535,Jun 2005
DNK,2005-07,2.156666,Jul 2005
DNK,2005-08,1.935817,Aug 2005
DNK,2005-09,2.392888,Sep 2005
DNK,2005-10,1.927442,Oct 2005
DNK,2005-11,1.883415,Nov 2005
DNK,2005-12,1.88812,Dec 2005
DNK,2006-01,2.322962,Jan 2006
DNK,2006-02,2.49556,Feb 2006
DNK,2006-03,2.466244,Mar 2006
DNK,2006-04,2.216724,Apr 2006
DNK,2006-05,2.202154,May 2006
DNK,2006-06,2.397551,Jun 2006
DNK,2006-07,2.598372,Jul 2006
DNK,2006-08,2.838564,Aug 2006
DNK,2006-09,2.589176,Sep 2006
DNK,2006-10,2.804986,Oct 2006
DNK,2006-11,2.611643,Nov 2006
DNK,2006-12,2.812873,Dec 2006
DNK,2007-01,2.659619,Jan 2007
DNK,2007-02,2.832051,Feb 2007
DNK,2007-03,2.590932,Mar 2007
DNK,2007-04,2.579569,Apr 2007
DNK,2007-05,2.623834,May 2007
DNK,2007-06,2.829841,Jun 2007
DNK,2007-07,2.363715,Jul 2007
DNK,2007-08,2.399566,Aug 2007
DNK,2007-09,2.409243,Sep 2007
DNK,2007-10,2.190221,Oct 2007
DNK,2007-11,2.685424,Nov 2007
DNK,2007-12,2.703306,Dec 2007
DNK,2008-01,2.827491,Jan 2008
DNK,2008-02,2.947801,Feb 2008
DNK,2008-03,3.260998,Mar 2008
DNK,2008-04,3.254445,Apr 2008
DNK,2008-05,3.080542,May 2008
DNK,2008-06,2.720548,Jun 2008
DNK,2008-07,2.42093,Jul 2008
DNK,2008-08,2.568135,Aug 2008
DNK,2008-09,3.549669,Sep 2008
DNK,2008-10,3.841359,Oct 2008
DNK,2008-11,3.835358,Nov 2008
DNK,2008-12,3.832622,Dec 2008
DNK,2009-01,3.996226,Jan 2009
DNK,2009-02,4.008564,Feb 2009
DNK,2009-03,3.757017,Mar 2009
DNK,2009-04,3.644128,Apr 2009
DNK,2009-05,3.796279,May 2009
DNK,2009-06,3.898602,Jun 2009
DNK,2009-07,4.472294,Jul 2009
DNK,2009-08,4.484412,Aug 2009
DNK,2009-09,3.306262,Sep 2009
DNK,2009-10,3.256183,Oct 2009
DNK,2009-11,2.896087,Nov 2009
DNK,2009-12,2.703511,Dec 2009
DNK,2010-01,2.351008,Jan 2010
DNK,2010-02,2.081452,Feb 2010
DNK,2010-03,2.269496,Mar 2010
DNK,2010-04,2.27078,Apr 2010
DNK,2010-05,2.695555,May 2010
DNK,2010-06,2.566427,Jun 2010
DNK,2010-07,2.366207,Jul 2010
DNK,2010-08,2.545457,Aug 2010
DNK,2010-09,2.71647,Sep 2010
DNK,2010-10,2.687674,Oct 2010
DNK,2010-11,2.888568,Nov 2010
DNK,2010-12,2.921027,Dec 2010
DNK,2011-01,2.934866,Jan 2011
DNK,2011-02,2.73035,Feb 2011
DNK,2011-03,2.713611,Mar 2011
DNK,2011-04,2.587175,Apr 2011
DNK,2011-05,2.074575,May 2011
DNK,2011-06,2.044453,Jun 2011
DNK,2011-07,2.189389,Jul 2011
DNK,2011-08,1.875521,Aug 2011
DNK,2011-09,1.826795,Sep 2011
DNK,2011-10,1.609325,Oct 2011
DNK,2011-11,1.617732,Nov 2011
DNK,2011-12,1.603882,Dec 2011
DNK,2012-01,2.162099,Jan 2012
DNK,2012-02,2.657198,Feb 2012
DNK,2012-03,2.29752,Mar 2012
DNK,2012-04,2.440268,Apr 2012
DNK,2012-05,2.73957,May 2012
DNK,2012-06,2.709925,Jun 2012
DNK,2012-07,2.594639,Jul 2012
DNK,2012-08,2.792596,Aug 2012
DNK,2012-09,2.722106,Sep 2012
DNK,2012-10,2.545972,Oct 2012
DNK,2012-11,2.484038,Nov 2012
DNK,2012-12,2.484779,Dec 2012
DNK,2013-01,1.404572,Jan 2013
DNK,2013-02,1.420806,Feb 2013
DNK,2013-03,1.194687,Mar 2013
DNK,2013-04,1.293764,Apr 2013
DNK,2013-05,0.9838962,May 2013
DNK,2013-06,1.406802,Jun 2013
DNK,2013-07,1.18814,Jul 2013
DNK,2013-08,1.16086,Aug 2013
DNK,2013-09,1.250822,Sep 2013
DNK,2013-10,1.994344,Oct 2013
DNK,2013-11,1.866781,Nov 2013
DNK,2013-12,1.873641,Dec 2013
DNK,2014-01,1.991449,Jan 2014
DNK,2014-02,1.791442,Feb 2014
DNK,2014-03,1.829598,Mar 2014
DNK,2014-04,1.991169,Apr 2014
DNK,2014-05,1.847704,May 2014
DNK,2014-06,1.797396,Jun 2014
DNK,2014-07,1.926407,Jul 2014
DNK,2014-08,1.826442,Aug 2014
DNK,2014-09,1.743114,Sep 2014
DNK,2014-10,1.372769,Oct 2014
DNK,2014-11,1.150606,Nov 2014
DNK,2014-12,1.546616,Dec 2014
DNK,2015-01,1.17362,Jan 2015
DNK,2015-02,1.396947,Feb 2015
DNK,2015-03,1.274819,Mar 2015
DNK,2015-04,0.985965,Apr 2015
DNK,2015-05,1.191397,May 2015
DNK,2015-06,1.030457,Jun 2015
DNK,2015-07,1.339038,Jul 2015
DNK,2015-08,1.343792,Aug 2015
DNK,2015-09,1.446244,Sep 2015
DNK,2015-10,1.584151,Oct 2015
DNK,2015-11,1.581723,Nov 2015
DNK,2015-12,1.384266,Dec 2015
DNK,2016-01,1.555993,Jan 2016
DNK,2016-02,1.682049,Feb 2016
DNK,2016-03,1.868826,Mar 2016
DNK,2016-04,1.969074,Apr 2016
DNK,2016-05,2.151675,May 2016
DNK,2016-06,2.339751,Jun 2016
DNK,2016-07,2.560722,Jul 2016
DNK,2016-08,1.913674,Aug 2016
DNK,2016-09,1.070469,Sep 2016
DNK,2016-10,1.244575,Oct 2016
DNK,2016-11,0.6993138,Nov 2016
DNK,2016-12,0.5607791,Dec 2016
DNK,2017-01,1.054932,Jan 2017
DNK,2017-02,0.8130938,Feb 2017
DNK,2017-03,0.9856728,Mar 2017
DNK,2017-04,1.819493,Apr 2017
DNK,2017-05,1.64195,May 2017
DNK,2017-06,1.625846,Jun 2017
DNK,2017-07,3.60972,Jul 2017
DNK,2017-08,3.82088,Aug 2017
DNK,2017-09,3.154365,Sep 2017
DNK,2017-10,2.820658,Oct 2017
DNK,2017-11,3.009902,Nov 2017
DNK,2017-12,2.985116,Dec 2017
DNK,2018-01,2.1079,Jan 2018
DNK,2018-02,2.337082,Feb 2018
DNK,2018-03,2.163428,Mar 2018
DNK,2018-04,1.470859,Apr 2018
DNK,2018-05,1.64645,May 2018
DNK,2018-06,1.974868,Jun 2018
DNK,2018-07,2.353948,Jul 2018
DNK,2018-08,1.909118,Aug 2018
DNK,2018-09,1.448069,Sep 2018
DNK,2018-10,1.763869,Oct 2018
DNK,2018-11,1.61784,Nov 2018
DNK,2018-12,1.622288,Dec 2018
DNK,2019-01,1.953637,Jan 2019
DNK,2019-02,1.639149,Feb 2019
DNK,2019-03,1.959992,Mar 2019
DNK,2019-04,2.12648,Apr 2019
DNK,2019-05,1.634962,May 2019
DNK,2019-06,1.793382,Jun 2019
DNK,2019-07,0.1802993,Jul 2019
DNK,2019-08,0.7929263,Aug 2019
DNK,2019-09,1.459467,Sep 2019
DNK,2019-10,1.455776,Oct 2019
DNK,2019-11,1.461195,Nov 2019
DNK,2019-12,1.471075,Dec 2019
DNK,2020-01,1.770965,Jan 2020
DNK,2020-02,1.861905,Feb 2020
DNK,2020-03,1.391689,Mar 2020
DNK,2020-04,1.88221,Apr 2020
DNK,2020-05,1.558018,May 2020
DNK,2020-06,0.9057257,Jun 2020
DNK,2020-07,0.7469556,Jul 2020
DNK,2020-08,0.6007635,Aug 2020
DNK,2020-09,1.096604,Sep 2020
DNK,2020-10,0.9289977,Oct 2020
DNK,2020-11,0.9400939,Nov 2020
DNK,2020-12,0.7790602,Dec 2020
DNK,2021-01,0.6831592,Jan 2021
DNK,2021-02,0.1801274,Feb 2021
DNK,2021-03,0.8228638,Mar 2021
DNK,2021-04,0.3767542,Apr 2021
DNK,2021-05,1.329452,May 2021
DNK,2021-06,1.49975,Jun 2021
DNK,2021-07,0.9230088,Jul 2021
DNK,2021-08,1.179039,Aug 2021
DNK,2021-09,1.741054,Sep 2021
DNK,2021-10,1.950662,Oct 2021
DNK,2021-11,2.652582,Nov 2021
DNK,2021-12,2.397381,Dec 2021
DNK,2022-01,2.450976,Jan 2022
DNK,2022-02,2.678779,Feb 2022
DNK,2022-03,2.938342,Mar 2022
DNK,2022-04,3.526427,Apr 2022
DNK,2022-05,3.686439,May 2022
DNK,2022-06,3.967363,Jun 2022
DNK,2022-07,4.720713,Jul 2022
DNK,2022-08,5.022186,Aug 2022
DNK,2022-09,4.120399,Sep 2022
DNK,2022-10,4.399256,Oct 2022
DNK,2022-11,4.290064,Nov 2022
DNK,2022-12,4.815939,Dec 2022
DNK,2023-01,5.7259,Jan 2023
DNK,2023-02,6.397371,Feb 2023
DNK,2023-03,5.82967,Mar 2023
DNK,2023-04,6.190198,Apr 2023
DNK,2023-05,5.483878,May 2023
DNK,2023-06,5.847009,Jun 2023
DNK,2023-07,8.323142,Jul 2023
DNK,2023-08,6.693062,Aug 2023
DNK,2023-09,6.238825,Sep 2023
DNK,2023-10,6.40772,Oct 2023
DNK,2023-11,5.367769,Nov 2023
DNK,2023-12,5.42386,Dec 2023
JPN,1971-01,6.339886,Jan 1971
JPN,1971-02,5.981669,Feb 1971
JPN,1971-03,5.253176,Mar 1971
JPN,1971-04,7.316167,Apr 1971
JPN,1971-05,6.892868,May 1971
JPN,1971-06,5.853106,Jun 1971
JPN,1971-07,6.853316,Jul 1971
JPN,1971-08,7.431623,Aug 1971
JPN,1971-09,7.242028,Sep 1971
JPN,1971-10,5.916317,Oct 1971
JPN,1971-11,5.907724,Nov 1971
JPN,1971-12,4.884669,Dec 1971
JPN,1972-01,4.877664,Jan 1972
JPN,1972-02,6.466204,Feb 1972
JPN,1972-03,7.184738,Mar 1972
JPN,1972-04,5.50902,Apr 1972
JPN,1972-05,6.047273,May 1972
JPN,1972-06,6.317399,Jun 1972
JPN,1972-07,6.152848,Jul 1972
JPN,1972-08,6.274526,Aug 1972
JPN,1972-09,5.990455,Sep 1972
JPN,1972-10,6.654126,Oct 1972
JPN,1972-11,7.300451,Nov 1972
JPN,1972-12,7.290454,Dec 1972
JPN,1973-01,7.934142,Jan 1973
JPN,1973-02,5.716767,Feb 1973
JPN,1973-03,6.09473,Mar 1973
JPN,1973-04,7.496785,Apr 1973
JPN,1973-05,7.477161,May 1973
JPN,1973-06,9.47246,Jun 1973
JPN,1973-07,9.800377,Jul 1973
JPN,1973-08,8.654643,Aug 1973
JPN,1973-09,9.146783,Sep 1973
JPN,1973-10,8.113502,Oct 1973
JPN,1973-11,8.664426,Nov 1973
JPN,1973-12,9.163891,Dec 1973
JPN,1974-01,10.80085,Jan 1974
JPN,1974-02,13.79393,Feb 1974
JPN,1974-03,14.32757,Mar 1974
JPN,1974-04,15.65815,Apr 1974
JPN,1974-05,16.43225,May 1974
JPN,1974-06,16.33733,Jun 1974
JPN,1974-07,15.98228,Jul 1974
JPN,1974-08,17.80025,Aug 1974
JPN,1974-09,18.9359,Sep 1974
JPN,1974-10,24.83239,Oct 1974
JPN,1974-11,26.10577,Nov 1974
JPN,1974-12,26.38225,Dec 1974
JPN,1975-01,24.9251,Jan 1975
JPN,1975-02,21.9737,Feb 1975
JPN,1975-03,20.71256,Mar 1975
JPN,1975-04,23.10071,Apr 1975
JPN,1975-05,22.4959,May 1975
JPN,1975-06,20.21532,Jun 1975
JPN,1975-07,20.50038,Jul 1975
JPN,1975-08,19.54409,Aug 1975
JPN,1975-09,18.76881,Sep 1975
JPN,1975-10,14.03919,Oct 1975
JPN,1975-11,12.29425,Nov 1975
JPN,1975-12,12.10313,Dec 1975
JPN,1976-01,11.97507,Jan 1976
JPN,1976-02,12.26623,Feb 1976
JPN,1976-03,12.71175,Mar 1976
JPN,1976-04,11.47445,Apr 1976
JPN,1976-05,11.6733,May 1976
JPN,1976-06,12.32701,Jun 1976
JPN,1976-07,11.83136,Jul 1976
JPN,1976-08,12.47079,Aug 1976
JPN,1976-09,12.60281,Sep 1976
JPN,1976-10,12.96165,Oct 1976
JPN,1976-11,14.4562,Nov 1976
JPN,1976-12,17.60288,Dec 1976
JPN,1977-01,17.04582,Jan 1977
JPN,1977-02,16.44337,Feb 1977
JPN,1977-03,16.39165,Mar 1977
JPN,1977-04,15.37195,Apr 1977
JPN,1977-05,16.74236,May 1977
JPN,1977-06,16.20406,Jun 1977
JPN,1977-07,15.79406,Jul 1977
JPN,1977-08,14.82895,Aug 1977
JPN,1977-09,14.24951,Sep 1977
JPN,1977-10,13.38418,Oct 1977
JPN,1977-11,11.65442,Nov 1977
JPN,1977-12,7.581223,Dec 1977
JPN,1978-01,7.941308,Jan 1978
JPN,1978-02,8.322364,Feb 1978
JPN,1978-03,7.967854,Mar 1978
JPN,1978-04,6.372581,Apr 1978
JPN,1978-05,4.382024,May 1978
JPN,1978-06,4.252675,Jun 1978
JPN,1978-07,5.004483,Jul 1978
JPN,1978-08,5.137518,Aug 1978
JPN,1978-09,4.676695,Sep 1978
JPN,1978-10,4.304636,Oct 1978
JPN,1978-11,3.97255,Nov 1978
JPN,1978-12,4.422297,Dec 1978
JPN,1979-01,3.955124,Jan 1979
JPN,1979-02,3.37307,Feb 1979
JPN,1979-03,3.496593,Mar 1979
JPN,1979-04,3.761571,Apr 1979
JPN,1979-05,4.18426,May 1979
JPN,1979-06,4.539694,Jun 1979
JPN,1979-07,3.913992,Jul 1979
JPN,1979-08,4.44996,Aug 1979
JPN,1979-09,4.509507,Sep 1979
JPN,1979-10,4.649197,Oct 1979
JPN,1979-11,5.120192,Nov 1979
JPN,1979-12,4.700364,Dec 1979
JPN,1980-01,8.43333,Jan 1980
JPN,1980-02,8.607842,Feb 1980
JPN,1980-03,8.547168,Mar 1980
JPN,1980-04,8.076684,Apr 1980
JPN,1980-05,9.204346,May 1980
JPN,1980-06,8.945568,Jun 1980
JPN,1980-07,9.1135370000000009,Jul 1980
JPN,1980-08,8.673588,Aug 1980
JPN,1980-09,8.716315,Sep 1980
JPN,1980-10,9.657153,Oct 1980
JPN,1980-11,8.915724,Nov 1980
JPN,1980-12,8.945883,Dec 1980
JPN,1981-01,5.697329,Jan 1981
JPN,1981-02,5.519125,Feb 1981
JPN,1981-03,5.569745,Mar 1981
JPN,1981-04,5.112471,Apr 1981
JPN,1981-05,5.044779,May 1981
JPN,1981-06,5.351556,Jun 1981
JPN,1981-07,5.181256,Jul 1981
JPN,1981-08,5.544843,Aug 1981
JPN,1981-09,5.170201,Sep 1981
JPN,1981-10,4.779287,Oct 1981
JPN,1981-11,4.884786,Nov 1981
JPN,1981-12,5.265204,Dec 1981
JPN,1982-01,4.96177,Jan 1982
JPN,1982-02,4.802223,Feb 1982
JPN,1982-03,5.318202,Mar 1982
JPN,1982-04,4.603818,Apr 1982
JPN,1982-05,3.991411,May 1982
JPN,1982-06,3.527825,Jun 1982
JPN,1982-07,3.775784,Jul 1982
JPN,1982-08,3.511904,Aug 1982
JPN,1982-09,3.617399,Sep 1982
JPN,1982-10,3.710377,Oct 1982
JPN,1982-11,3.708446,Nov 1982
JPN,1982-12,3.706517,Dec 1982
JPN,1983-01,3.289443,Jan 1983
JPN,1983-02,3.442329,Feb 1983
JPN,1983-03,3.028555,Mar 1983
JPN,1983-04,3.084751,Apr 1983
JPN,1983-05,2.390364,May 1983
JPN,1983-06,2.486894,Jun 1983
JPN,1983-07,2.238941,Jul 1983
JPN,1983-08,2.235687,Aug 1983
JPN,1983-09,2.237814,Sep 1983
JPN,1983-10,2.137542,Oct 1983
JPN,1983-11,2.376364,Nov 1983
JPN,1983-12,2.419816,Dec 1983
JPN,1984-01,2.271555,Jan 1984
JPN,1984-02,2.509725,Feb 1984
JPN,1984-03,2.506099,Mar 1984
JPN,1984-04,2.800637,Apr 1984
JPN,1984-05,3.55139,May 1984
JPN,1984-06,3.314081,Jun 1984
JPN,1984-07,3.876427,Jul 1984
JPN,1984-08,3.542848,Aug 1984
JPN,1984-09,3.639192,Sep 1984
JPN,1984-10,4.104006,Oct 1984
JPN,1984-11,3.623725,Nov 1984
JPN,1984-12,3.81089,Dec 1984
JPN,1985-01,4.654762,Jan 1985
JPN,1985-02,4.26703,Feb 1985
JPN,1985-03,4.168841,Mar 1985
JPN,1985-04,3.641404,Apr 1985
JPN,1985-05,3.662421,May 1985
JPN,1985-06,3.987179,Jun 1985
JPN,1985-07,3.283671,Jul 1985
JPN,1985-08,3.606411,Aug 1985
JPN,1985-09,3.516631,Sep 1985
JPN,1985-10,3.270227,Oct 1985
JPN,1985-11,3.502207,Nov 1985
JPN,1985-12,3.177973,Dec 1985
JPN,1986-01,2.569706,Jan 1986
JPN,1986-02,2.571981,Feb 1986
JPN,1986-03,2.570777,Mar 1986
JPN,1986-04,2.541153,Apr 1986
JPN,1986-05,1.950238,May 1986
JPN,1986-06,1.728393,Jun 1986
JPN,1986-07,1.862573,Jul 1986
JPN,1986-08,1.860105,Aug 1986
JPN,1986-09,2.081068,Sep 1986
JPN,1986-10,2.205923,Oct 1986
JPN,1986-11,2.072821,Nov 1986
JPN,1986-12,2.027938,Dec 1986
JPN,1987-01,1.937282,Jan 1987
JPN,1987-02,2.070928,Feb 1987
JPN,1987-03,2.15625,Mar 1987
JPN,1987-04,1.830991,Apr 1987
JPN,1987-05,1.69758,May 1987
JPN,1987-06,1.749078,Jun 1987
JPN,1987-07,1.663106,Jul 1987
JPN,1987-08,1.961173,Aug 1987
JPN,1987-09,1.528869,Sep 1987
JPN,1987-10,1.093921,Oct 1987
JPN,1987-11,1.179479,Nov 1987
JPN,1987-12,1.265182,Dec 1987
JPN,1988-01,1.134192,Jan 1988
JPN,1988-02,1.133684,Feb 1988
JPN,1988-03,0.9186445,Mar 1988
JPN,1988-04,0.9949874,Apr 1988
JPN,1988-05,1.078275,May 1988
JPN,1988-06,1.157529,Jun 1988
JPN,1988-07,1.113653,Jul 1988
JPN,1988-08,0.897934,Aug 1988
JPN,1988-09,1.028545,Sep 1988
JPN,1988-10,1.323284,Oct 1988
JPN,1988-11,1.283895,Nov 1988
JPN,1988-12,1.20025,Dec 1988
JPN,1989-01,1.328152,Jan 1989
JPN,1989-02,0.9882638,Feb 1989
JPN,1989-03,1.540307,Mar 1989
JPN,1989-04,3.419404,Apr 1989
JPN,1989-05,3.668398,May 1989
JPN,1989-06,3.627801,Jun 1989
JPN,1989-07,3.757519,Jul 1989
JPN,1989-08,3.958802,Aug 1989
JPN,1989-09,3.838703,Sep 1989
JPN,1989-10,3.534504,Oct 1989
JPN,1989-11,3.574768,Nov 1989
JPN,1989-12,3.704109,Dec 1989
JPN,1990-01,4.078112,Jan 1990
JPN,1990-02,4.090027,Feb 1990
JPN,1990-03,3.945183,Mar 1990
JPN,1990-04,2.660098,Apr 1990
JPN,1990-05,2.730251,May 1990
JPN,1990-06,2.405874,Jun 1990
JPN,1990-07,2.606847,Jul 1990
JPN,1990-08,2.516814,Aug 1990
JPN,1990-09,2.523899,Sep 1990
JPN,1990-10,2.644757,Oct 1990
JPN,1990-11,2.930791,Nov 1990
JPN,1990-12,2.727982,Dec 1990
JPN,1991-01,3.153287,Jan 1991
JPN,1991-02,2.881443,Feb 1991
JPN,1991-03,2.872172,Mar 1991
JPN,1991-04,2.315479,Apr 1991
JPN,1991-05,2.030923,May 1991
JPN,1991-06,2.431916,Jun 1991
JPN,1991-07,2.270453,Jul 1991
JPN,1991-08,2.263304,Aug 1991
JPN,1991-09,2.269518,Sep 1991
JPN,1991-10,2.34357,Oct 1991
JPN,1991-11,2.17762,Nov 1991
JPN,1991-12,2.377219,Dec 1991
JPN,1992-01,1.695653,Jan 1992
JPN,1992-02,2.564312,Feb 1992
JPN,1992-03,2.284312,Mar 1992
JPN,1992-04,3.075879,Apr 1992
JPN,1992-05,3.187619,May 1992
JPN,1992-06,3.18505,Jun 1992
JPN,1992-07,2.949728,Jul 1992
JPN,1992-08,2.74875,Aug 1992
JPN,1992-09,2.94854,Sep 1992
JPN,1992-10,2.481868,Oct 1992
JPN,1992-11,2.670732,Nov 1992
JPN,1992-12,2.669661,Dec 1992
JPN,1993-01,2.739096,Jan 1993
JPN,1993-02,2.274069,Feb 1993
JPN,1993-03,2.273162,Mar 1993
JPN,1993-04,1.894941,Apr 1993
JPN,1993-05,1.703077,May 1993
JPN,1993-06,1.736508,Jun 1993
JPN,1993-07,1.85212,Jul 1993
JPN,1993-08,2.03679,Aug 1993
JPN,1993-09,1.964395,Sep 1993
JPN,1993-10,2.491516,Oct 1993
JPN,1993-11,1.476443,Nov 1993
JPN,1993-12,1.289186,Dec 1993
JPN,1994-01,1.285336,Jan 1994
JPN,1994-02,1.473628,Feb 1994
JPN,1994-03,1.360401,Mar 1994
JPN,1994-04,1.158515,Apr 1994
JPN,1994-05,1.486617,May 1994
JPN,1994-06,1.33985,Jun 1994
JPN,1994-07,1.301903,Jul 1994
JPN,1994-08,1.115047,Aug 1994
JPN,1994-09,0.8608888,Sep 1994
JPN,1994-10,1.041125,Oct 1994
JPN,1994-11,1.711764,Nov 1994
JPN,1994-12,1.675702,Dec 1994
JPN,1995-01,1.781863,Jan 1995
JPN,1995-02,1.781178,Feb 1995
JPN,1995-03,2.03898,Mar 1995
JPN,1995-04,1.107224,Apr 1995
JPN,1995-05,0.5597298,May 1995
JPN,1995-06,0.6315183,Jun 1995
JPN,1995-07,0.5603197,Jul 1995
JPN,1995-08,0.7407211,Aug 1995
JPN,1995-09,1.250846,Sep 1995
JPN,1995-10,0.8116791,Oct 1995
JPN,1995-11,0.845642,Nov 1995
JPN,1995-12,1.028441,Dec 1995
JPN,1996-01,0.7346387,Jan 1996
JPN,1996-02,0.7343613,Feb 1996
JPN,1996-03,0.7330384,Mar 1996
