location,time,ppi_dom_manufact_food,date
SVK,2015-01,101.1554,Jan 2015
SVK,2015-02,100.8703,Feb 2015
SVK,2015-03,100.3574,Mar 2015
SVK,2015-04,100.1234,Apr 2015
SVK,2015-05,100.3,May 2015
SVK,2015-06,99.95316,Jun 2015
SVK,2015-07,99.73402,Jul 2015
SVK,2015-08,99.71487,Aug 2015
SVK,2015-09,99.84257,Sep 2015
SVK,2015-10,99.76171,Oct 2015
SVK,2015-11,99.6,Nov 2015
SVK,2015-12,98.96803,Dec 2015
SVK,2016-01,99.08717,Jan 2016
SVK,2016-02,99.42974,Feb 2016
SVK,2016-03,98.82546,Mar 2016
SVK,2016-04,98.50204,Apr 2016
SVK,2016-05,98.80205,May 2016
SVK,2016-06,99.03178,Jun 2016
SVK,2016-07,98.48922,Jul 2016
SVK,2016-08,98.70837,Aug 2016
SVK,2016-09,98.93179,Sep 2016
SVK,2016-10,99.33606,Oct 2016
SVK,2016-11,99.12974,Nov 2016
SVK,2016-12,99.06803,Dec 2016
SVK,2017-01,100.5041,Jan 2017
SVK,2017-02,99.63197,Feb 2017
SVK,2017-03,99.78941,Mar 2017
SVK,2017-04,100.366,Apr 2017
SVK,2017-05,100.0809,May 2017
SVK,2017-06,100.9234,Jun 2017
SVK,2017-07,100.5191,Jul 2017
SVK,2017-08,100.666,Aug 2017
SVK,2017-09,101.0894,Sep 2017
SVK,2017-10,100.8043,Oct 2017
SVK,2017-11,100.9809,Nov 2017
SVK,2017-12,101,Dec 2017
SVK,2018-01,101.6,Jan 2018
SVK,2018-02,100.5,Feb 2018
SVK,2018-03,100.1,Mar 2018
SVK,2018-04,99.7,Apr 2018
SVK,2018-05,99.3,May 2018
SVK,2018-06,99.7,Jun 2018
SVK,2018-07,100.4,Jul 2018
SVK,2018-08,100.1,Aug 2018
SVK,2018-09,100.3,Sep 2018
SVK,2018-10,100.6,Oct 2018
SVK,2018-11,100.6,Nov 2018
SVK,2018-12,100.9,Dec 2018
SVK,2019-01,102.1,Jan 2019
SVK,2019-02,102.5,Feb 2019
SVK,2019-03,102.7,Mar 2019
SVK,2019-04,102.7,Apr 2019
SVK,2019-05,103.4,May 2019
SVK,2019-06,103.2,Jun 2019
SVK,2019-07,103.7,Jul 2019
SVK,2019-08,103.5,Aug 2019
SVK,2019-09,103.4,Sep 2019
SVK,2019-10,102.6,Oct 2019
SVK,2019-11,102.9,Nov 2019
SVK,2019-12,103.2,Dec 2019
SVK,2020-01,104,Jan 2020
SVK,2020-02,104.4,Feb 2020
SVK,2020-03,104.4,Mar 2020
SVK,2020-04,103.2,Apr 2020
SVK,2020-05,102.6,May 2020
SVK,2020-06,102.3,Jun 2020
SVK,2020-07,102.1,Jul 2020
SVK,2020-08,102.5,Aug 2020
SVK,2020-09,101.7,Sep 2020
SVK,2020-10,102.4,Oct 2020
SVK,2020-11,102,Nov 2020
SVK,2020-12,102,Dec 2020
SVK,2021-01,102.2511,Jan 2021
SVK,2021-02,101.8277,Feb 2021
SVK,2021-03,102.332,Mar 2021
SVK,2021-04,103.8,Apr 2021
SVK,2021-05,104,May 2021
SVK,2021-06,105.2,Jun 2021
SVK,2021-07,104.9,Jul 2021
SVK,2021-08,104.7,Aug 2021
SVK,2021-09,104.9,Sep 2021
SVK,2021-10,106.3,Oct 2021
SVK,2021-11,108.4258,Nov 2021
SVK,2021-12,109.4,Dec 2021
SVK,2022-01,112.4629,Jan 2022
SVK,2022-02,115.5736,Feb 2022
SVK,2022-03,117.6605,Mar 2022
SVK,2022-04,123.8374,Apr 2022
SVK,2022-05,128.5582,May 2022
SVK,2022-06,131.9531,Jun 2022
SVK,2022-07,134.9674,Jul 2022
SVK,2022-08,135.5778,Aug 2022
SVK,2022-09,136.6348,Sep 2022
SVK,2022-10,138.2239,Oct 2022
SVK,2022-11,139.9064,Nov 2022
SVK,2022-12,140.7516,Dec 2022
CHE,2003-05,92.95068,May 2003
CHE,2003-06,93.30797,Jun 2003
CHE,2003-07,93.31659,Jul 2003
CHE,2003-08,93.40455,Aug 2003
CHE,2003-09,93.13235,Sep 2003
CHE,2003-10,93.12414,Oct 2003
CHE,2003-11,93.76584,Nov 2003
CHE,2003-12,93.91528,Dec 2003
CHE,2004-01,93.80966,Jan 2004
CHE,2004-02,94.08001,Feb 2004
CHE,2004-03,94.04891,Mar 2004
CHE,2004-04,94.43176,Apr 2004
CHE,2004-05,94.62595,May 2004
CHE,2004-06,94.88675,Jun 2004
CHE,2004-07,95.03075,Jul 2004
CHE,2004-08,94.59218,Aug 2004
CHE,2004-09,94.61568,Sep 2004
CHE,2004-10,94.26333,Oct 2004
CHE,2004-11,94.19055,Nov 2004
CHE,2004-12,94.30305,Dec 2004
CHE,2005-01,93.84733,Jan 2005
CHE,2005-02,94.79243,Feb 2005
CHE,2005-03,94.73187,Mar 2005
CHE,2005-04,94.6788,Apr 2005
CHE,2005-05,94.80711,May 2005
CHE,2005-06,95.0247,Jun 2005
CHE,2005-07,94.85966,Jul 2005
CHE,2005-08,94.838,Aug 2005
CHE,2005-09,95.01176,Sep 2005
CHE,2005-10,94.62102,Oct 2005
CHE,2005-11,94.42026,Nov 2005
CHE,2005-12,94.45639,Dec 2005
CHE,2006-01,94.33671,Jan 2006
CHE,2006-02,94.60142,Feb 2006
CHE,2006-03,94.50134,Mar 2006
CHE,2006-04,94.75085,Apr 2006
CHE,2006-05,94.83338,May 2006
CHE,2006-06,95.08054,Jun 2006
CHE,2006-07,95.31044,Jul 2006
CHE,2006-08,94.97235,Aug 2006
CHE,2006-09,95.12067,Sep 2006
CHE,2006-10,94.71853,Oct 2006
CHE,2006-11,94.63334,Nov 2006
CHE,2006-12,94.67398,Dec 2006
CHE,2007-01,94.55544,Jan 2007
CHE,2007-02,95.19631,Feb 2007
CHE,2007-03,95.18471,Mar 2007
CHE,2007-04,95.66618,Apr 2007
CHE,2007-05,95.91467,May 2007
CHE,2007-06,95.99474,Jun 2007
CHE,2007-07,95.81542,Jul 2007
CHE,2007-08,95.72059,Aug 2007
CHE,2007-09,95.98252,Sep 2007
CHE,2007-10,95.99525,Oct 2007
CHE,2007-11,96.32903,Nov 2007
CHE,2007-12,96.62637,Dec 2007
CHE,2008-01,98.75037,Jan 2008
CHE,2008-02,99.23656,Feb 2008
CHE,2008-03,99.55618,Mar 2008
CHE,2008-04,100.9269,Apr 2008
CHE,2008-05,101.107,May 2008
CHE,2008-06,101.2995,Jun 2008
CHE,2008-07,101.861,Jul 2008
CHE,2008-08,101.8792,Aug 2008
CHE,2008-09,102.0724,Sep 2008
CHE,2008-10,102.3053,Oct 2008
CHE,2008-11,102.2655,Nov 2008
CHE,2008-12,101.8875,Dec 2008
CHE,2009-01,101.5746,Jan 2009
CHE,2009-02,101.4098,Feb 2009
CHE,2009-03,101.4936,Mar 2009
CHE,2009-04,101.6036,Apr 2009
CHE,2009-05,101.6886,May 2009
CHE,2009-06,101.5368,Jun 2009
CHE,2009-07,100.9474,Jul 2009
CHE,2009-08,100.9656,Aug 2009
CHE,2009-09,100.8252,Sep 2009
CHE,2009-10,99.82386,Oct 2009
CHE,2009-11,99.66508,Nov 2009
CHE,2009-12,99.87272,Dec 2009
CHE,2010-01,99.52642,Jan 2010
CHE,2010-02,99.33839,Feb 2010
CHE,2010-03,99.5217,Mar 2010
CHE,2010-04,99.69033,Apr 2010
CHE,2010-05,99.73734,May 2010
CHE,2010-06,99.77367,Jun 2010
CHE,2010-07,99.63039,Jul 2010
CHE,2010-08,99.61469,Aug 2010
CHE,2010-09,99.6349,Sep 2010
CHE,2010-10,99.31211,Oct 2010
CHE,2010-11,99.34475,Nov 2010
CHE,2010-12,99.48403,Dec 2010
CHE,2011-01,99.67637,Jan 2011
CHE,2011-02,99.47408,Feb 2011
CHE,2011-03,99.69423,Mar 2011
CHE,2011-04,99.57414,Apr 2011
CHE,2011-05,99.52518,May 2011
CHE,2011-06,99.66868,Jun 2011
CHE,2011-07,99.52908,Jul 2011
CHE,2011-08,99.47099,Aug 2011
CHE,2011-09,99.05079,Sep 2011
CHE,2011-10,98.96857,Oct 2011
CHE,2011-11,98.83884,Nov 2011
CHE,2011-12,98.9188,Dec 2011
CHE,2012-01,98.54448,Jan 2012
CHE,2012-02,98.52826,Feb 2012
CHE,2012-03,98.56141,Mar 2012
CHE,2012-04,99.0665,Apr 2012
CHE,2012-05,99.09483,May 2012
CHE,2012-06,99.30893,Jun 2012
CHE,2012-07,99.11925,Jul 2012
CHE,2012-08,98.84367,Aug 2012
CHE,2012-09,98.87651,Sep 2012
CHE,2012-10,99.17622,Oct 2012
CHE,2012-11,99.28399,Nov 2012
CHE,2012-12,99.72749,Dec 2012
CHE,2013-01,99.56358,Jan 2013
CHE,2013-02,99.81709,Feb 2013
CHE,2013-03,100.0827,Mar 2013
CHE,2013-04,100.4567,Apr 2013
CHE,2013-05,100.4318,May 2013
CHE,2013-06,100.5513,Jun 2013
CHE,2013-07,100.5553,Jul 2013
CHE,2013-08,100.6492,Aug 2013
CHE,2013-09,100.7182,Sep 2013
CHE,2013-10,101.1173,Oct 2013
CHE,2013-11,100.8835,Nov 2013
CHE,2013-12,100.8951,Dec 2013
CHE,2014-01,100.853,Jan 2014
CHE,2014-02,100.8721,Feb 2014
CHE,2014-03,101.0401,Mar 2014
CHE,2014-04,101.9422,Apr 2014
CHE,2014-05,101.9444,May 2014
CHE,2014-06,101.7738,Jun 2014
CHE,2014-07,101.883,Jul 2014
CHE,2014-08,101.6589,Aug 2014
CHE,2014-09,101.3913,Sep 2014
CHE,2014-10,101.0128,Oct 2014
CHE,2014-11,100.3979,Nov 2014
CHE,2014-12,100.2952,Dec 2014
CHE,2015-01,99.99178,Jan 2015
CHE,2015-02,99.82438,Feb 2015
CHE,2015-03,99.96899,Mar 2015
CHE,2015-04,100.0266,Apr 2015
CHE,2015-05,100.0637,May 2015
CHE,2015-06,100.1095,Jun 2015
CHE,2015-07,100.1561,Jul 2015
CHE,2015-08,100.0542,Aug 2015
CHE,2015-09,99.89366,Sep 2015
CHE,2015-10,99.93214,Oct 2015
CHE,2015-11,99.98347,Nov 2015
CHE,2015-12,99.99548,Dec 2015
CHE,2016-01,99.90176,Jan 2016
CHE,2016-02,99.67986,Feb 2016
CHE,2016-03,99.28132,Mar 2016
CHE,2016-04,99.70183,Apr 2016
CHE,2016-05,99.98562,May 2016
CHE,2016-06,100.0245,Jun 2016
CHE,2016-07,100.381,Jul 2016
CHE,2016-08,100.002,Aug 2016
CHE,2016-09,99.77655,Sep 2016
CHE,2016-10,99.82171,Oct 2016
CHE,2016-11,99.73518,Nov 2016
CHE,2016-12,99.52755,Dec 2016
CHE,2017-01,99.41577,Jan 2017
CHE,2017-02,99.3625,Feb 2017
CHE,2017-03,99.28399,Mar 2017
CHE,2017-04,99.58461,Apr 2017
CHE,2017-05,99.66488,May 2017
CHE,2017-06,99.74145,Jun 2017
CHE,2017-07,99.78753,Jul 2017
CHE,2017-08,99.30933,Aug 2017
CHE,2017-09,99.37677,Sep 2017
CHE,2017-10,99.4322,Oct 2017
CHE,2017-11,99.38663,Nov 2017
CHE,2017-12,99.7321,Dec 2017
CHE,2018-01,99.46791,Jan 2018
CHE,2018-02,99.25175,Feb 2018
CHE,2018-03,99.42512,Mar 2018
CHE,2018-04,99.58266,Apr 2018
CHE,2018-05,100.0571,May 2018
CHE,2018-06,100.4144,Jun 2018
CHE,2018-07,100.4534,Jul 2018
CHE,2018-08,99.9847,Aug 2018
CHE,2018-09,100.0229,Sep 2018
CHE,2018-10,100.238,Oct 2018
CHE,2018-11,100.3427,Nov 2018
CHE,2018-12,100.4016,Dec 2018
CHE,2019-01,100.5199,Jan 2019
CHE,2019-02,101.0068,Feb 2019
CHE,2019-03,101.1269,Mar 2019
CHE,2019-04,101.3942,Apr 2019
CHE,2019-05,101.4656,May 2019
CHE,2019-06,101.4514,Jun 2019
CHE,2019-07,101.4134,Jul 2019
CHE,2019-08,101.4363,Aug 2019
CHE,2019-09,101.373,Sep 2019
CHE,2019-10,101.5203,Oct 2019
CHE,2019-11,101.5985,Nov 2019
CHE,2019-12,102.1305,Dec 2019
CHE,2020-01,101.9548,Jan 2020
CHE,2020-02,102.1414,Feb 2020
CHE,2020-03,101.9615,Mar 2020
CHE,2020-04,101.9059,Apr 2020
CHE,2020-05,102.0702,May 2020
CHE,2020-06,102.384,Jun 2020
CHE,2020-07,102.5295,Jul 2020
CHE,2020-08,102.6588,Aug 2020
CHE,2020-09,102.9017,Sep 2020
CHE,2020-10,102.9529,Oct 2020
CHE,2020-11,102.9359,Nov 2020
CHE,2020-12,102.6384,Dec 2020
CHE,2021-01,102.4655,Jan 2021
CHE,2021-02,101.9015,Feb 2021
CHE,2021-03,102.2291,Mar 2021
CHE,2021-04,102.8079,Apr 2021
CHE,2021-05,102.9508,May 2021
CHE,2021-06,103.2643,Jun 2021
CHE,2021-07,103.0581,Jul 2021
CHE,2021-08,102.7656,Aug 2021
CHE,2021-09,102.7667,Sep 2021
CHE,2021-10,102.8812,Oct 2021
CHE,2021-11,102.8452,Nov 2021
CHE,2021-12,103.202,Dec 2021
CHE,2022-01,103.2722,Jan 2022
CHE,2022-02,103.098,Feb 2022
CHE,2022-03,103.923,Mar 2022
CHE,2022-04,104.3875,Apr 2022
CHE,2022-05,104.7908,May 2022
CHE,2022-06,105.7824,Jun 2022
CHE,2022-07,105.6895,Jul 2022
CHE,2022-08,105.1955,Aug 2022
CHE,2022-09,105.937,Sep 2022
CHE,2022-10,105.9934,Oct 2022
CHE,2022-11,106.0498,Nov 2022
CHE,2022-12,106.6487,Dec 2022
TUR,1994-01,0.3133986,Jan 1994
TUR,1994-02,0.3361453,Feb 1994
TUR,1994-03,0.3573755,Mar 1994
TUR,1994-04,0.4620102,Apr 1994
TUR,1994-05,0.5029542,May 1994
TUR,1994-06,0.5181186,Jun 1994
TUR,1994-07,0.5282283,Jul 1994
TUR,1994-08,0.5535024,Aug 1994
TUR,1994-09,0.5711942,Sep 1994
TUR,1994-10,0.6075889,Oct 1994
TUR,1994-11,0.6353904,Nov 1994
TUR,1994-12,0.6803783,Dec 1994
TUR,1995-01,0.7450799,Jan 1995
TUR,1995-02,0.78198,Feb 1995
TUR,1995-03,0.8006828,Mar 1995
TUR,1995-04,0.8163528,Apr 1995
TUR,1995-05,0.8416269,May 1995
TUR,1995-06,0.8765051,Jun 1995
TUR,1995-07,0.9381738,Jul 1995
TUR,1995-08,0.9968097,Aug 1995
TUR,1995-09,1.034215,Sep 1995
TUR,1995-10,1.075159,Oct 1995
TUR,1995-11,1.142894,Nov 1995
TUR,1995-12,1.205068,Dec 1995
TUR,1996-01,1.299088,Jan 1996
TUR,1996-02,1.345592,Feb 1996
TUR,1996-03,1.433546,Mar 1996
TUR,1996-04,1.531609,Apr 1996
TUR,1996-05,1.618552,May 1996
TUR,1996-06,1.664045,Jun 1996
TUR,1996-07,1.715099,Jul 1996
TUR,1996-08,1.78435,Aug 1996
TUR,1996-09,1.861689,Sep 1996
TUR,1996-10,1.98351,Oct 1996
TUR,1996-11,2.100276,Nov 1996
TUR,1996-12,2.132121,Dec 1996
TUR,1997-01,2.199856,Jan 1997
TUR,1997-02,2.3146,Feb 1997
TUR,1997-03,2.437432,Mar 1997
TUR,1997-04,2.557231,Apr 1997
TUR,1997-05,2.695733,May 1997
TUR,1997-06,2.867092,Jun 1997
TUR,1997-07,3.082932,Jul 1997
TUR,1997-08,3.383694,Aug 1997
TUR,1997-09,3.574766,Sep 1997
TUR,1997-10,3.852781,Oct 1997
TUR,1997-11,4.152026,Nov 1997
TUR,1997-12,4.395163,Dec 1997
TUR,1998-01,4.627179,Jan 1998
TUR,1998-02,4.807635,Feb 1998
TUR,1998-03,5.003762,Mar 1998
TUR,1998-04,5.103848,Apr 1998
TUR,1998-05,5.322721,May 1998
TUR,1998-06,5.500145,Jun 1998
TUR,1998-07,5.743282,Jul 1998
TUR,1998-08,6.019781,Aug 1998
TUR,1998-09,6.284147,Sep 1998
TUR,1998-10,6.533855,Oct 1998
TUR,1998-11,6.651127,Nov 1998
TUR,1998-12,6.860902,Dec 1998
TUR,1999-01,7.071688,Jan 1999
TUR,1999-02,7.268826,Feb 1999
TUR,1999-03,7.356779,Mar 1999
TUR,1999-04,7.506402,Apr 1999
TUR,1999-05,7.781889,May 1999
TUR,1999-06,7.904721,Jun 1999
TUR,1999-07,8.361677,Jul 1999
TUR,1999-08,8.536573,Aug 1999
TUR,1999-09,8.862103,Sep 1999
TUR,1999-10,9.244247,Oct 1999
TUR,1999-11,9.566239,Nov 1999
TUR,1999-12,10.09042,Dec 1999
TUR,2000-01,10.68993,Jan 2000
TUR,2000-02,10.99372,Feb 2000
TUR,2000-03,11.14132,Mar 2000
TUR,2000-04,11.36929,Apr 2000
TUR,2000-05,11.49212,May 2000
TUR,2000-06,11.61849,Jun 2000
TUR,2000-07,11.82372,Jul 2000
TUR,2000-08,11.97991,Aug 2000
TUR,2000-09,12.38834,Sep 2000
TUR,2000-10,12.65069,Oct 2000
TUR,2000-11,12.88928,Nov 2000
TUR,2000-12,13.05255,Dec 2000
TUR,2001-01,13.19004,Jan 2001
TUR,2001-02,13.3806,Feb 2001
TUR,2001-03,14.42948,Mar 2001
TUR,2001-04,16.23304,Apr 2001
TUR,2001-05,17.39413,May 2001
TUR,2001-06,17.89152,Jun 2001
TUR,2001-07,18.66036,Jul 2001
TUR,2001-08,19.2634,Aug 2001
TUR,2001-09,20.2314,Sep 2001
TUR,2001-10,23.11466,Oct 2001
TUR,2001-11,24.70036,Nov 2001
TUR,2001-12,25.1472,Dec 2001
TUR,2002-01,26.08235,Jan 2002
TUR,2002-02,26.46196,Feb 2002
TUR,2002-03,26.72228,Mar 2002
TUR,2002-04,26.91184,Apr 2002
TUR,2002-05,27.02608,May 2002
TUR,2002-06,27.37082,Jun 2002
TUR,2002-07,28.04867,Jul 2002
TUR,2002-08,28.97522,Aug 2002
TUR,2002-09,29.77337,Sep 2002
TUR,2002-10,30.05846,Oct 2002
TUR,2002-11,31.15233,Nov 2002
TUR,2002-12,31.90448,Dec 2002
TUR,2003-01,32.72336,Jan 2003
TUR,2003-02,33.09826,Feb 2003
TUR,2003-03,33.49669,Mar 2003
TUR,2003-04,34.35872,Apr 2003
TUR,2003-05,34.68785,May 2003
TUR,2003-06,34.77317,Jun 2003
TUR,2003-07,35.26424,Jul 2003
TUR,2003-08,35.65278,Aug 2003
TUR,2003-09,36.16333,Sep 2003
TUR,2003-10,36.28284,Oct 2003
TUR,2003-11,36.79606,Nov 2003
TUR,2003-12,37.03265,Dec 2003
TUR,2004-01,37.9545,Jan 2004
TUR,2004-02,37.97659,Feb 2004
TUR,2004-03,38.06452,Mar 2004
TUR,2004-04,38.45882,Apr 2004
TUR,2004-05,39.45723,May 2004
TUR,2004-06,40.67577,Jun 2004
TUR,2004-07,40.44179,Jul 2004
TUR,2004-08,41.0525,Aug 2004
TUR,2004-09,41.75649,Sep 2004
TUR,2004-10,41.85455,Oct 2004
TUR,2004-11,41.96729,Nov 2004
TUR,2004-12,42.08062,Dec 2004
TUR,2005-01,42.08904,Jan 2005
TUR,2005-02,43.03478,Feb 2005
TUR,2005-03,43.00326,Mar 2005
TUR,2005-04,43.01377,Apr 2005
TUR,2005-05,43.11184,May 2005
TUR,2005-06,42.98224,Jun 2005
TUR,2005-07,42.96823,Jul 2005
TUR,2005-08,42.83863,Aug 2005
TUR,2005-09,42.65649,Sep 2005
TUR,2005-10,42.47084,Oct 2005
TUR,2005-11,42.51287,Nov 2005
TUR,2005-12,42.51638,Dec 2005
TUR,2006-01,42.65649,Jan 2006
TUR,2006-02,42.70903,Feb 2006
TUR,2006-03,42.5514,Mar 2006
TUR,2006-04,42.61445,Apr 2006
TUR,2006-05,41.92091,May 2006
TUR,2006-06,42.08204,Jun 2006
TUR,2006-07,42.48485,Jul 2006
TUR,2006-08,42.51287,Aug 2006
TUR,2006-09,43.04879,Sep 2006
TUR,2006-10,43.37455,Oct 2006
TUR,2006-11,43.49014,Nov 2006
TUR,2006-12,44.15916,Dec 2006
TUR,2007-01,44.583,Jan 2007
TUR,2007-02,44.98231,Feb 2007
TUR,2007-03,45.23101,Mar 2007
TUR,2007-04,45.42015,Apr 2007
TUR,2007-05,46.06466,May 2007
TUR,2007-06,46.46397,Jun 2007
TUR,2007-07,46.82125,Jul 2007
TUR,2007-08,47.5183,Aug 2007
TUR,2007-09,48.82483,Sep 2007
TUR,2007-10,49.90718,Oct 2007
TUR,2007-11,50.23293,Nov 2007
TUR,2007-12,50.28547,Dec 2007
TUR,2008-01,50.7058,Jan 2008
TUR,2008-02,51.62703,Feb 2008
TUR,2008-03,53.12971,Mar 2008
TUR,2008-04,54.87408,Apr 2008
TUR,2008-05,55.0282,May 2008
TUR,2008-06,54.7725,Jun 2008
TUR,2008-07,55.20333,Jul 2008
TUR,2008-08,55.38898,Aug 2008
TUR,2008-09,55.10526,Sep 2008
TUR,2008-10,54.95464,Oct 2008
TUR,2008-11,54.74448,Nov 2008
TUR,2008-12,54.70244,Dec 2008
TUR,2009-01,55.35395,Jan 2009
TUR,2009-02,55.6657,Feb 2009
TUR,2009-03,56.06151,Mar 2009
TUR,2009-04,56.27168,Apr 2009
TUR,2009-05,56.79358,May 2009
TUR,2009-06,56.46432,Jun 2009
TUR,2009-07,56.6815,Jul 2009
TUR,2009-08,56.93369,Aug 2009
TUR,2009-09,57.92497,Sep 2009
TUR,2009-10,58.71309,Oct 2009
TUR,2009-11,58.82868,Nov 2009
TUR,2009-12,59.30155,Dec 2009
TUR,2010-01,59.57477,Jan 2010
TUR,2010-02,60.17374,Feb 2010
TUR,2010-03,61.10197,Mar 2010
TUR,2010-04,61.50128,Apr 2010
TUR,2010-05,61.12298,May 2010
TUR,2010-06,60.87078,Jun 2010
TUR,2010-07,61.4067,Jul 2010
TUR,2010-08,61.5293,Aug 2010
TUR,2010-09,62.74125,Sep 2010
TUR,2010-10,62.87786,Oct 2010
TUR,2010-11,62.55561,Nov 2010
TUR,2010-12,62.70272,Dec 2010
TUR,2011-01,63.61344,Jan 2011
TUR,2011-02,64.74133,Feb 2011
TUR,2011-03,65.3508,Mar 2011
TUR,2011-04,65.61701,Apr 2011
TUR,2011-05,65.79915,May 2011
TUR,2011-06,65.3543,Jun 2011
TUR,2011-07,66.1179,Jul 2011
TUR,2011-08,67.31234,Aug 2011
TUR,2011-09,69.01118,Sep 2011
TUR,2011-10,69.89037,Oct 2011
TUR,2011-11,70.18109,Nov 2011
TUR,2011-12,70.40877,Dec 2011
TUR,2012-01,70.51385,Jan 2012
TUR,2012-02,71.23542,Feb 2012
TUR,2012-03,72.30025,Mar 2012
TUR,2012-04,72.20218,Apr 2012
TUR,2012-05,72.64002,May 2012
TUR,2012-06,71.98151,Jun 2012
TUR,2012-07,72.3633,Jul 2012
TUR,2012-08,73.11289,Aug 2012
TUR,2012-09,74.11118,Sep 2012
TUR,2012-10,74.71014,Oct 2012
TUR,2012-11,74.34586,Nov 2012
TUR,2012-12,73.97107,Dec 2012
TUR,2013-01,73.98858,Jan 2013
TUR,2013-02,75.06393,Feb 2013
TUR,2013-03,75.73995,Mar 2013
TUR,2013-04,76.18831,Apr 2013
TUR,2013-05,76.32141,May 2013
TUR,2013-06,76.38796,Jun 2013
TUR,2013-07,76.69621,Jul 2013
TUR,2013-08,78.16386,Aug 2013
TUR,2013-09,78.3425,Sep 2013
TUR,2013-10,78.88192,Oct 2013
TUR,2013-11,79.27423,Nov 2013
TUR,2013-12,80.33907,Dec 2013
TUR,2014-01,82.4232,Jan 2014
TUR,2014-02,84.54587,Feb 2014
TUR,2014-03,85.62472,Mar 2014
TUR,2014-04,87.95755,Apr 2014
TUR,2014-05,88.44093,May 2014
TUR,2014-06,88.57053,Jun 2014
TUR,2014-07,89.9401,Jul 2014
TUR,2014-08,91.37273,Aug 2014
TUR,2014-09,93.8912,Sep 2014
TUR,2014-10,94.04883,Oct 2014
TUR,2014-11,93.99278,Nov 2014
TUR,2014-12,94.273,Dec 2014
TUR,2015-01,96.06641,Jan 2015
TUR,2015-02,97.62864,Feb 2015
TUR,2015-03,97.80728,Mar 2015
TUR,2015-04,99.42555,Apr 2015
TUR,2015-05,101.3205,May 2015
TUR,2015-06,101.4957,Jun 2015
TUR,2015-07,102.0176,Jul 2015
TUR,2015-08,102.0176,Aug 2015
TUR,2015-09,101.4256,Sep 2015
TUR,2015-10,100.8722,Oct 2015
TUR,2015-11,99.69176,Nov 2015
TUR,2015-12,100.2312,Dec 2015
TUR,2016-01,101.24,Jan 2016
TUR,2016-02,101.6918,Feb 2016
TUR,2016-03,101.9896,Mar 2016
TUR,2016-04,102.592,Apr 2016
TUR,2016-05,104.1087,May 2016
TUR,2016-06,104.494,Jun 2016
TUR,2016-07,104.3854,Jul 2016
TUR,2016-08,104.431,Aug 2016
TUR,2016-09,104.8373,Sep 2016
TUR,2016-10,104.3889,Oct 2016
TUR,2016-11,105.2716,Nov 2016
TUR,2016-12,107.4258,Dec 2016
TUR,2017-01,109.8322,Jan 2017
TUR,2017-02,110.9321,Feb 2017
TUR,2017-03,111.3209,Mar 2017
TUR,2017-04,112.1826,Apr 2017
TUR,2017-05,114.032,May 2017
TUR,2017-06,114.631,Jun 2017
TUR,2017-07,114.9217,Jul 2017
TUR,2017-08,114.7326,Aug 2017
TUR,2017-09,112.673,Sep 2017
TUR,2017-10,112.13,Oct 2017
TUR,2017-11,112.2351,Nov 2017
TUR,2017-12,113.1598,Dec 2017
TUR,2018-01,114.0565,Jan 2018
TUR,2018-02,116.0076,Feb 2018
TUR,2018-03,118.5576,Mar 2018
TUR,2018-04,121.7241,Apr 2018
TUR,2018-05,124.6664,May 2018
TUR,2018-06,127.8539,Jun 2018
TUR,2018-07,129.4721,Jul 2018
TUR,2018-08,133.2236,Aug 2018
TUR,2018-09,143.8264,Sep 2018
TUR,2018-10,145.1189,Oct 2018
TUR,2018-11,142.8807,Nov 2018
TUR,2018-12,142.0365,Dec 2018
TUR,2019-01,143.9035,Jan 2019
TUR,2019-02,145.9526,Feb 2019
TUR,2019-03,147.2311,Mar 2019
TUR,2019-04,153.3048,Apr 2019
TUR,2019-05,159.8375,May 2019
TUR,2019-06,162.6397,Jun 2019
TUR,2019-07,161.3437,Jul 2019
TUR,2019-08,159.0844,Aug 2019
TUR,2019-09,156.9162,Sep 2019
TUR,2019-10,156.6184,Oct 2019
TUR,2019-11,158.9338,Nov 2019
TUR,2019-12,161.8481,Dec 2019
TUR,2020-01,165.5925,Jan 2020
TUR,2020-02,167.533,Feb 2020
TUR,2020-03,170.8606,Mar 2020
TUR,2020-04,173.0919,Apr 2020
TUR,2020-05,176.1463,May 2020
TUR,2020-06,176.0237,Jun 2020
TUR,2020-07,175.4002,Jul 2020
TUR,2020-08,176.9834,Aug 2020
TUR,2020-09,180.6088,Sep 2020
TUR,2020-10,186.5424,Oct 2020
TUR,2020-11,198.4798,Nov 2020
TUR,2020-12,202.1192,Dec 2020
TUR,2021-01,209.5765,Jan 2021
TUR,2021-02,215.5172,Feb 2021
TUR,2021-03,220.8484,Mar 2021
TUR,2021-04,224.7574,Apr 2021
TUR,2021-05,229.2339,May 2021
TUR,2021-06,237.8542,Jun 2021
TUR,2021-07,243.6618,Jul 2021
TUR,2021-08,246.3589,Aug 2021
TUR,2021-09,249.2487,Sep 2021
TUR,2021-10,257.4241,Oct 2021
TUR,2021-11,277.4668,Nov 2021
TUR,2021-12,333.1711,Dec 2021
TUR,2022-01,368.731,Jan 2022
TUR,2022-02,384.4793,Feb 2022
TUR,2022-03,424.866,Mar 2022
TUR,2022-04,483.7437,Apr 2022
TUR,2022-05,522.3755,May 2022
TUR,2022-06,551.1927,Jun 2022
